# Y X a0 a1
4.411764705882353255e+00 0.000000000000000000e+00 5.230930109644189585e-01 1.499087772934467599e-01
4.558823529411764497e+00 0.000000000000000000e+00 5.235091588044885613e-01 1.249423671104631095e-01
4.705882352941176627e+00 0.000000000000000000e+00 5.216537424018071745e-01 1.027329470749461238e-01
4.852941176470588758e+00 0.000000000000000000e+00 5.182968428433889496e-01 8.366394372309554628e-02
5.000000000000000000e+00 0.000000000000000000e+00 5.132413177334914645e-01 6.751430501280603069e-02
0.000000000000000000e+00 1.470588235294117696e-01 1.061799443641765761e-01 2.254164682501933192e-01
1.470588235294117696e-01 1.470588235294117696e-01 1.329878770647417163e-01 2.666459500008934169e-01
2.941176470588235392e-01 1.470588235294117696e-01 1.619448889149822657e-01 3.068326922714892380e-01
4.411764705882352811e-01 1.470588235294117696e-01 1.912553912352697449e-01 3.440221267740500855e-01
5.882352941176470784e-01 1.470588235294117696e-01 2.199684518683047707e-01 3.762283641146371149e-01
7.352941176470588758e-01 1.470588235294117696e-01 2.468700161031310014e-01 4.031487829572506509e-01
8.823529411764705621e-01 1.470588235294117696e-01 2.714421845624536700e-01 4.245767913106878733e-01
1.029411764705882470e+00 1.470588235294117696e-01 2.930349016051174149e-01 4.418623634552151236e-01
1.176470588235294157e+00 1.470588235294117696e-01 3.123558191979238785e-01 4.545652670765495396e-01
1.323529411764705843e+00 1.470588235294117696e-01 3.289650056150144608e-01 4.641803333290276390e-01
1.470588235294117752e+00 1.470588235294117696e-01 3.430449077372866862e-01 4.713357200719684448e-01
1.617647058823529438e+00 1.470588235294117696e-01 3.556491003638012072e-01 4.758023948578780082e-01
1.764705882352941124e+00 1.470588235294117696e-01 3.665785243453785203e-01 4.781570289080980252e-01
1.911764705882353033e+00 1.470588235294117696e-01 3.764190227739764860e-01 4.783880306045342201e-01
2.058823529411764941e+00 1.470588235294117696e-01 3.855262596951684606e-01 4.766692918505111010e-01
2.205882352941176627e+00 1.470588235294117696e-01 3.941595852342100748e-01 4.729748321340265238e-01
2.352941176470588314e+00 1.470588235294117696e-01 4.026445359582446759e-01 4.672425785168969337e-01
2.500000000000000000e+00 1.470588235294117696e-01 4.114515228200749664e-01 4.590329982244004126e-01
2.647058823529411686e+00 1.470588235294117696e-01 4.209550336301625673e-01 4.480482654646719687e-01
2.794117647058823817e+00 1.470588235294117696e-01 4.307953600457491428e-01 4.347677458467105738e-01
2.941176470588235503e+00 1.470588235294117696e-01 4.417379785471455822e-01 4.182218635058876366e-01
3.088235294117647189e+00 1.470588235294117696e-01 4.531246909014093327e-01 3.989665191533373623e-01
3.235294117647058876e+00 1.470588235294117696e-01 4.651048039173114601e-01 3.770332693077078634e-01
3.382352941176470562e+00 1.470588235294117696e-01 4.774948755200630335e-01 3.524876167810548910e-01
3.529411764705882248e+00 1.470588235294117696e-01 4.901128901946640859e-01 3.254441503769703314e-01
3.676470588235294379e+00 1.470588235294117696e-01 5.021574179188902365e-01 2.964062178988164376e-01
3.823529411764706065e+00 1.470588235294117696e-01 5.131493285359831624e-01 2.664536716705158126e-01
3.970588235294117752e+00 1.470588235294117696e-01 5.226983837983176784e-01 2.357821505543649110e-01
4.117647058823529882e+00 1.470588235294117696e-01 5.304885031385586647e-01 2.055427894035435354e-01
4.264705882352941124e+00 1.470588235294117696e-01 5.358499734647615975e-01 1.764937166699355187e-01
4.411764705882353255e+00 1.470588235294117696e-01 5.390125422722710224e-01 1.492940837653904396e-01
4.558823529411764497e+00 1.470588235294117696e-01 5.393528920933825521e-01 1.246683787348856209e-01
4.705882352941176627e+00 1.470588235294117696e-01 5.377792858014689426e-01 1.027250121831932289e-01
4.852941176470588758e+00 1.470588235294117696e-01 5.337675949537750153e-01 8.395265308958660411e-02
5.000000000000000000e+00 1.470588235294117696e-01 5.289480545268409051e-01 6.796772735062932280e-02
0.000000000000000000e+00 2.941176470588235392e-01 1.247817383684933779e-01 2.509118219846277476e-01
1.470588235294117696e-01 2.941176470588235392e-01 1.539651421453130942e-01 2.934754507905090737e-01
2.941176470588235392e-01 2.941176470588235392e-01 1.843156802188334331e-01 3.338557464873823655e-01
4.411764705882352811e-01 2.941176470588235392e-01 2.144921944843595774e-01 3.695846167691286821e-01
5.882352941176470784e-01 2.941176470588235392e-01 2.429231495404882979e-01 3.997093531780065434e-01
7.352941176470588758e-01 2.941176470588235392e-01 2.689184776057875759e-01 4.237153326029141631e-01
8.823529411764705621e-01 2.941176470588235392e-01 2.923323080404788277e-01 4.421792849971789563e-01
1.029411764705882470e+00 2.941176470588235392e-01 3.124370257477785962e-01 4.562545494314307892e-01
1.176470588235294157e+00 2.941176470588235392e-01 3.301533313019234250e-01 4.663943611514295151e-01
1.323529411764705843e+00 2.941176470588235392e-01 3.453859969485415515e-01 4.734741404047950741e-01
1.470588235294117752e+00 2.941176470588235392e-01 3.583121068686945798e-01 4.782293035336970255e-01
1.617647058823529438e+00 2.941176470588235392e-01 3.697990655139726246e-01 4.806100966173773581e-01
1.764705882352941124e+00 2.941176470588235392e-01 3.796270255092183410e-01 4.814295611279114651e-01
1.911764705882353033e+00 2.941176470588235392e-01 3.887576551524068447e-01 4.804328181220010596e-01
2.058823529411764941e+00 2.941176470588235392e-01 3.972206730874679459e-01 4.775146904940809622e-01
2.205882352941176627e+00 2.941176470588235392e-01 4.054283129357383886e-01 4.725214865574369205e-01
2.352941176470588314e+00 2.941176470588235392e-01 4.136572002645088064e-01 4.657980798599582473e-01
2.500000000000000000e+00 2.941176470588235392e-01 4.222858196376512163e-01 4.566699007901046103e-01
2.647058823529411686e+00 2.941176470588235392e-01 4.312891443242397593e-01 4.453300829633911051e-01
2.794117647058823817e+00 2.941176470588235392e-01 4.412294317491709528e-01 4.311968435533977684e-01
2.941176470588235503e+00 2.941176470588235392e-01 4.515483868134848033e-01 4.145540732510205606e-01
3.088235294117647189e+00 2.941176470588235392e-01 4.629514765017383460e-01 3.950221019157885149e-01
3.235294117647058876e+00 2.941176470588235392e-01 4.746274927118069864e-01 3.728750084359722661e-01
3.382352941176470562e+00 2.941176470588235392e-01 4.868356580322684701e-01 3.480762195928844838e-01
3.529411764705882248e+00 2.941176470588235392e-01 4.989187864582266263e-01 3.212063750088273162e-01
3.676470588235294379e+00 2.941176470588235392e-01 5.106427859240600942e-01 2.924168393543898903e-01
3.823529411764706065e+00 2.941176470588235392e-01 5.211417822810802125e-01 2.626784513051823033e-01
3.970588235294117752e+00 2.941176470588235392e-01 5.304628558262735050e-01 2.323433895024062390e-01
4.117647058823529882e+00 2.941176470588235392e-01 5.375129107831836395e-01 2.026040646664256928e-01
4.264705882352941124e+00 2.941176470588235392e-01 5.423378539984488045e-01 1.741403626709332741e-01
4.411764705882353255e+00 2.941176470588235392e-01 5.447923172175693773e-01 1.475082691552693781e-01
4.558823529411764497e+00 2.941176470588235392e-01 5.448370748931780083e-01 1.232767132022852541e-01
4.705882352941176627e+00 2.941176470588235392e-01 5.426474035085931957e-01 1.018356602671586092e-01
4.852941176470588758e+00 2.941176470588235392e-01 5.387725031957402155e-01 8.331912327830559573e-02
5.000000000000000000e+00 2.941176470588235392e-01 5.335302441447996591e-01 6.761295120210138176e-02
0.000000000000000000e+00 4.411764705882352811e-01 1.436721284495492967e-01 2.766416653681723070e-01
1.470588235294117696e-01 4.411764705882352811e-01 1.740721925703446193e-01 3.194084295544110663e-01
2.941176470588235392e-01 4.411764705882352811e-01 2.047776035694416352e-01 3.588724507971597921e-01
4.411764705882352811e-01 4.411764705882352811e-01 2.342649132467496675e-01 3.927332109218887313e-01
5.882352941176470784e-01 4.411764705882352811e-01 2.615661495579802431e-01 4.203090608496119485e-01
7.352941176470588758e-01 4.411764705882352811e-01 2.859946894624446623e-01 4.417489964678536496e-01
8.823529411764705621e-01 4.411764705882352811e-01 3.073721946934752092e-01 4.575635090184365095e-01
1.029411764705882470e+00 4.411764705882352811e-01 3.255727665913922819e-01 4.691660863617446720e-01
1.176470588235294157e+00 4.411764705882352811e-01 3.414428503118671077e-01 4.772707711980256340e-01
1.323529411764705843e+00 4.411764705882352811e-01 3.550841833635597355e-01 4.823015821727257846e-01
1.470588235294117752e+00 4.411764705882352811e-01 3.667177077218621850e-01 4.853063569140054212e-01
1.617647058823529438e+00 4.411764705882352811e-01 3.769398610485848455e-01 4.862963763162940212e-01
1.764705882352941124e+00 4.411764705882352811e-01 3.860306738807007809e-01 4.856303669238581366e-01
1.911764705882353033e+00 4.411764705882352811e-01 3.942750271058559353e-01 4.833733440830959016e-01
2.058823529411764941e+00 4.411764705882352811e-01 4.020358833056987269e-01 4.795174488821206116e-01
2.205882352941176627e+00 4.411764705882352811e-01 4.097035107660493836e-01 4.737318326631387300e-01
2.352941176470588314e+00 4.411764705882352811e-01 4.176902355403948608e-01 4.659089368128662145e-01
2.500000000000000000e+00 4.411764705882352811e-01 4.257701964383941995e-01 4.561831875572845418e-01
2.647058823529411686e+00 4.411764705882352811e-01 4.343947548811891157e-01 4.441319826050663666e-01
2.794117647058823817e+00 4.411764705882352811e-01 4.439075946559396524e-01 4.293603211961158350e-01
2.941176470588235503e+00 4.411764705882352811e-01 4.540727782577207439e-01 4.120803912390826884e-01
3.088235294117647189e+00 4.411764705882352811e-01 4.650460922551685194e-01 3.917532506822334892e-01
3.235294117647058876e+00 4.411764705882352811e-01 4.765672423087707332e-01 3.690716590993404767e-01
3.382352941176470562e+00 4.411764705882352811e-01 4.880073639389295170e-01 3.441655102973741887e-01
3.529411764705882248e+00 4.411764705882352811e-01 4.993386183952820967e-01 3.169912644892031728e-01
3.676470588235294379e+00 4.411764705882352811e-01 5.103431870082242305e-01 2.881293155258515815e-01
3.823529411764706065e+00 4.411764705882352811e-01 5.200384536123150436e-01 2.584366207051931319e-01
3.970588235294117752e+00 4.411764705882352811e-01 5.282121917316454640e-01 2.283955161408550150e-01
4.117647058823529882e+00 4.411764705882352811e-01 5.343726756066395911e-01 1.990393104402664870e-01
4.264705882352941124e+00 4.411764705882352811e-01 5.383118581477177589e-01 1.708545836785534122e-01
4.411764705882353255e+00 4.411764705882352811e-01 5.400768605572383585e-01 1.446192872632912629e-01
4.558823529411764497e+00 4.411764705882352811e-01 5.392378555829966391e-01 1.210375524623726190e-01
4.705882352941176627e+00 4.411764705882352811e-01 5.364845750532207802e-01 1.000278686049569932e-01
4.852941176470588758e+00 4.411764705882352811e-01 5.319880100457697880e-01 8.192398361107727789e-02
5.000000000000000000e+00 4.411764705882352811e-01 5.266809089435979807e-01 6.657023529198009826e-02
0.000000000000000000e+00 5.882352941176470784e-01 1.619267789119222534e-01 3.014682464869977707e-01
1.470588235294117696e-01 5.882352941176470784e-01 1.921917280274721418e-01 3.440670389145116248e-01
2.941176470588235392e-01 5.882352941176470784e-01 2.219599164288323379e-01 3.818682524697066816e-01
4.411764705882352811e-01 5.882352941176470784e-01 2.499008801755099041e-01 4.137184617333886094e-01
5.882352941176470784e-01 5.882352941176470784e-01 2.749682441530760801e-01 4.389486306081595846e-01
7.352941176470588758e-01 5.882352941176470784e-01 2.969077138708741126e-01 4.582680525394645099e-01
8.823529411764705621e-01 5.882352941176470784e-01 3.160379467074295734e-01 4.719917697227556941e-01
1.029411764705882470e+00 5.882352941176470784e-01 3.321645588641937707e-01 4.817650481887570946e-01
1.176470588235294157e+00 5.882352941176470784e-01 3.460467373388318446e-01 4.880275988204743065e-01
1.323529411764705843e+00 5.882352941176470784e-01 3.576931490810326686e-01 4.920260092565967303e-01
1.470588235294117752e+00 5.882352941176470784e-01 3.677905178533746322e-01 4.938277799706572990e-01
1.617647058823529438e+00 5.882352941176470784e-01 3.765436979576886056e-01 4.940454681614167565e-01
1.764705882352941124e+00 5.882352941176470784e-01 3.847747789796825413e-01 4.921013442976479579e-01
1.911764705882353033e+00 5.882352941176470784e-01 3.920151729566986876e-01 4.890540348798484982e-01
2.058823529411764941e+00 5.882352941176470784e-01 3.992879969544254060e-01 4.839976854351148994e-01
2.205882352941176627e+00 5.882352941176470784e-01 4.063336362227369380e-01 4.774228848081534249e-01
2.352941176470588314e+00 5.882352941176470784e-01 4.138573024944557921e-01 4.685954708098914456e-01
2.500000000000000000e+00 5.882352941176470784e-01 4.215493941059447192e-01 4.578161864124983826e-01
2.647058823529411686e+00 5.882352941176470784e-01 4.299300967117682948e-01 4.445767908548305947e-01
2.794117647058823817e+00 5.882352941176470784e-01 4.389750207888297728e-01 4.290158930696232331e-01
2.941176470588235503e+00 5.882352941176470784e-01 4.486294402190103003e-01 4.106932667258663128e-01
3.088235294117647189e+00 5.882352941176470784e-01 4.590182536367802268e-01 3.898154267323860611e-01
3.235294117647058876e+00 5.882352941176470784e-01 4.696889330034693666e-01 3.664893250895360222e-01
3.382352941176470562e+00 5.882352941176470784e-01 4.803062859351219793e-01 3.405359995450423782e-01
3.529411764705882248e+00 5.882352941176470784e-01 4.908508400295029106e-01 3.128292644569133363e-01
3.676470588235294379e+00 5.882352941176470784e-01 5.005616775790657780e-01 2.835490476311652852e-01
3.823529411764706065e+00 5.882352941176470784e-01 5.090655527066313413e-01 2.536094150412534498e-01
3.970588235294117752e+00 5.882352941176470784e-01 5.158849360757502556e-01 2.235975091092436418e-01
4.117647058823529882e+00 5.882352941176470784e-01 5.207100161741916589e-01 1.942910583258551926e-01
4.264705882352941124e+00 5.882352941176470784e-01 5.232811651356292781e-01 1.665642079168095646e-01
4.411764705882353255e+00 5.882352941176470784e-01 5.235912149160159013e-01 1.409145862279194972e-01
4.558823529411764497e+00 5.882352941176470784e-01 5.218258256463023104e-01 1.177650963299813613e-01
4.705882352941176627e+00 5.882352941176470784e-01 5.183113482002144057e-01 9.720591906366171653e-02
4.852941176470588758e+00 5.882352941176470784e-01 5.135266365089942164e-01 7.972741188697246573e-02
5.000000000000000000e+00 5.882352941176470784e-01 5.076352126225631700e-01 6.494836883319714260e-02
0.000000000000000000e+00 7.352941176470588758e-01 1.785388029335798765e-01 3.258916415542363332e-01
1.470588235294117696e-01 7.352941176470588758e-01 2.075814930776612721e-01 3.671547909880680804e-01
2.941176470588235392e-01 7.352941176470588758e-01 2.350801748675970249e-01 4.034686382857223808e-01
4.411764705882352811e-01 7.352941176470588758e-01 2.603629482545608553e-01 4.332701350608690327e-01
5.882352941176470784e-01 7.352941176470588758e-01 2.826235451896653150e-01 4.566472215096057385e-01
7.352941176470588758e-01 7.352941176470588758e-01 3.017568263878983026e-01 4.740885796590381118e-01
8.823529411764705621e-01 7.352941176470588758e-01 3.179758311993249320e-01 4.866474670515001377e-01
1.029411764705882470e+00 7.352941176470588758e-01 3.316318779913324244e-01 4.952490247836818793e-01
1.176470588235294157e+00 7.352941176470588758e-01 3.432998719964582834e-01 5.005245982346466782e-01
1.323529411764705843e+00 7.352941176470588758e-01 3.528998371596395178e-01 5.037315807881185270e-01
1.470588235294117752e+00 7.352941176470588758e-01 3.614080128959217819e-01 5.046247393103487910e-01
1.617647058823529438e+00 7.352941176470588758e-01 3.688634345280760729e-01 5.038280795635649012e-01
1.764705882352941124e+00 7.352941176470588758e-01 3.758923373166008775e-01 5.011658672784421453e-01
1.911764705882353033e+00 7.352941176470588758e-01 3.821794302254705178e-01 4.973407166695391068e-01
2.058823529411764941e+00 7.352941176470588758e-01 3.884788027257176646e-01 4.914380607324345118e-01
2.205882352941176627e+00 7.352941176470588758e-01 3.948615326168377071e-01 4.837279211839486948e-01
2.352941176470588314e+00 7.352941176470588758e-01 4.017280887483203888e-01 4.737711579651333604e-01
2.500000000000000000e+00 7.352941176470588758e-01 4.091141675712108294e-01 4.616942091190772701e-01
2.647058823529411686e+00 7.352941176470588758e-01 4.167665577113072728e-01 4.474642261489727990e-01
2.794117647058823817e+00 7.352941176470588758e-01 4.253717818059591371e-01 4.303134762050204731e-01
2.941176470588235503e+00 7.352941176470588758e-01 4.341329230504716308e-01 4.109215834224785313e-01
3.088235294117647189e+00 7.352941176470588758e-01 4.438141640116091136e-01 3.884136414204834020e-01
3.235294117647058876e+00 7.352941176470588758e-01 4.533688260588273899e-01 3.638557523290481543e-01
3.382352941176470562e+00 7.352941176470588758e-01 4.627894859281946882e-01 3.369900823637788645e-01
3.529411764705882248e+00 7.352941176470588758e-01 4.718648043987679341e-01 3.082554368052933813e-01
3.676470588235294379e+00 7.352941176470588758e-01 4.800199841954114754e-01 2.783041446363576088e-01
3.823529411764706065e+00 7.352941176470588758e-01 4.866859944471125243e-01 2.480018961511041564e-01
3.970588235294117752e+00 7.352941176470588758e-01 4.917285605406060967e-01 2.177545542172867332e-01
4.117647058823529882e+00 7.352941176470588758e-01 4.948610450643698977e-01 1.885173392580070661e-01
4.264705882352941124e+00 7.352941176470588758e-01 4.956550687956972068e-01 1.609380505003454864e-01
4.411764705882353255e+00 7.352941176470588758e-01 4.946861353729338218e-01 1.357808736206598810e-01
4.558823529411764497e+00 7.352941176470588758e-01 4.917105136411075161e-01 1.132050307715082998e-01
4.705882352941176627e+00 7.352941176470588758e-01 4.872685024952812527e-01 9.344145082880929432e-02
4.852941176470588758e+00 7.352941176470588758e-01 4.818572836245198499e-01 7.656352003011399066e-02
5.000000000000000000e+00 7.352941176470588758e-01 4.756055035190586144e-01 6.234426015785141106e-02
0.000000000000000000e+00 8.823529411764705621e-01 1.929702143912964685e-01 3.492381783081826008e-01
1.470588235294117696e-01 8.823529411764705621e-01 2.192427398762402113e-01 3.891465778075225979e-01
2.941176470588235392e-01 8.823529411764705621e-01 2.437281142800565570e-01 4.237554610071138650e-01
4.411764705882352811e-01 8.823529411764705621e-01 2.652613002110469909e-01 4.521908208565044163e-01
5.882352941176470784e-01 8.823529411764705621e-01 2.841223612428322998e-01 4.742068918668770894e-01
7.352941176470588758e-01 8.823529411764705621e-01 3.000670164531759054e-01 4.903018656213524729e-01
8.823529411764705621e-01 8.823529411764705621e-01 3.130381938282045806e-01 5.021440586720573585e-01
1.029411764705882470e+00 8.823529411764705621e-01 3.240543177757522764e-01 5.100990315296011213e-01
1.176470588235294157e+00 8.823529411764705621e-01 3.332979483305570922e-01 5.149449854771723789e-01
1.323529411764705843e+00 8.823529411764705621e-01 3.408703526786777127e-01 5.174923804292519414e-01
1.470588235294117752e+00 8.823529411764705621e-01 3.477927092875637838e-01 5.176194138574513604e-01
1.617647058823529438e+00 8.823529411764705621e-01 3.536250309157430993e-01 5.162993018186755600e-01
1.764705882352941124e+00 8.823529411764705621e-01 3.592434641775191229e-01 5.129336903084796839e-01
1.911764705882353033e+00 8.823529411764705621e-01 3.645791134815569712e-01 5.077999647351636447e-01
2.058823529411764941e+00 8.823529411764705621e-01 3.698426499548370661e-01 5.010431989614058113e-01
2.205882352941176627e+00 8.823529411764705621e-01 3.754209114682688364e-01 4.919907929133417457e-01
2.352941176470588314e+00 8.823529411764705621e-01 3.814380957498936242e-01 4.808116014474138056e-01
2.500000000000000000e+00 8.823529411764705621e-01 3.878116254095528292e-01 4.673667548264288096e-01
2.647058823529411686e+00 8.823529411764705621e-01 3.948798741332598672e-01 4.511931858953066032e-01
2.794117647058823817e+00 8.823529411764705621e-01 4.023296910404302040e-01 4.325002275970579735e-01
2.941176470588235503e+00 8.823529411764705621e-01 4.102099791386519811e-01 4.110428470823643265e-01
3.088235294117647189e+00 8.823529411764705621e-01 4.184048066425588575e-01 3.871178331737923917e-01
3.235294117647058876e+00 8.823529411764705621e-01 4.264182187773387089e-01 3.606780630446463909e-01
3.382352941176470562e+00 8.823529411764705621e-01 4.343663257491439111e-01 3.322492996127178189e-01
3.529411764705882248e+00 8.823529411764705621e-01 4.413867671190978559e-01 3.023156107592198105e-01
3.676470588235294379e+00 8.823529411764705621e-01 4.473206650065625900e-01 2.713296827945423928e-01
3.823529411764706065e+00 8.823529411764705621e-01 4.519668336143156662e-01 2.401360645926873816e-01
3.970588235294117752e+00 8.823529411764705621e-01 4.548038029138021243e-01 2.096237949914526999e-01
4.117647058823529882e+00 8.823529411764705621e-01 4.558991381956359890e-01 1.805906607707348233e-01
4.264705882352941124e+00 8.823529411764705621e-01 4.548711869633921268e-01 1.534435088766756827e-01
4.411764705882353255e+00 8.823529411764705621e-01 4.522359821862353413e-01 1.288630142782100640e-01
4.558823529411764497e+00 8.823529411764705621e-01 4.482983128680637086e-01 1.070207860795842625e-01
4.705882352941176627e+00 8.823529411764705621e-01 4.432072510432857881e-01 8.812472165218177000e-02
4.852941176470588758e+00 8.823529411764705621e-01 4.373982433793828228e-01 7.214283740360412367e-02
5.000000000000000000e+00 8.823529411764705621e-01 4.315731980529370349e-01 5.874490216016753363e-02
0.000000000000000000e+00 1.029411764705882470e+00 2.041469984655280845e-01 3.720442606505691141e-01
1.470588235294117696e-01 1.029411764705882470e+00 2.269780895964585432e-01 4.103980509683063382e-01
2.941176470588235392e-01 1.029411764705882470e+00 2.474806711444111906e-01 4.433020569992119908e-01
4.411764705882352811e-01 1.029411764705882470e+00 2.650110534178555244e-01 4.704133240164733443e-01
5.882352941176470784e-01 1.029411764705882470e+00 2.796338857150569845e-01 4.917431809595360082e-01
7.352941176470588758e-01 1.029411764705882470e+00 2.919952976773298459e-01 5.074487451015168293e-01
8.823529411764705621e-01 1.029411764705882470e+00 3.019181866946202830e-01 5.187089296987592579e-01
1.029411764705882470e+00 1.029411764705882470e+00 3.099392149919383277e-01 5.264826484477562740e-01
1.176470588235294157e+00 1.029411764705882470e+00 3.166118680284725762e-01 5.311488136374877822e-01
1.323529411764705843e+00 1.029411764705882470e+00 3.221089045492410152e-01 5.332015187404287593e-01
1.470588235294117752e+00 1.029411764705882470e+00 3.267897315583244700e-01 5.332408053259857228e-01
1.617647058823529438e+00 1.029411764705882470e+00 3.312119111501215518e-01 5.307706956175319846e-01
1.764705882352941124e+00 1.029411764705882470e+00 3.350633991082454521e-01 5.267809810650251334e-01
1.911764705882353033e+00 1.029411764705882470e+00 3.390002376369033454e-01 5.205772358676699074e-01
2.058823529411764941e+00 1.029411764705882470e+00 3.431626946369270570e-01 5.122418231570620151e-01
2.205882352941176627e+00 1.029411764705882470e+00 3.477112754324100385e-01 5.015267251289188266e-01
2.352941176470588314e+00 1.029411764705882470e+00 3.524667970662323513e-01 4.885539412915759772e-01
2.500000000000000000e+00 1.029411764705882470e+00 3.577820990167596138e-01 4.728837460787370661e-01
2.647058823529411686e+00 1.029411764705882470e+00 3.635176013443469634e-01 4.544481182368403371e-01
2.794117647058823817e+00 1.029411764705882470e+00 3.696376780544806673e-01 4.334250684667124709e-01
2.941176470588235503e+00 1.029411764705882470e+00 3.759646649028090537e-01 4.095298904680449992e-01
3.088235294117647189e+00 1.029411764705882470e+00 3.822875129964164453e-01 3.831833481191057045e-01
3.235294117647058876e+00 1.029411764705882470e+00 3.883132022886372492e-01 3.546866732336246830e-01
3.382352941176470562e+00 1.029411764705882470e+00 3.938331117251914204e-01 3.243452414311088217e-01
3.529411764705882248e+00 1.029411764705882470e+00 3.985749428582840426e-01 2.927348959300773434e-01
3.676470588235294379e+00 1.029411764705882470e+00 4.020122688883573936e-01 2.605857916326720924e-01
3.823529411764706065e+00 1.029411764705882470e+00 4.040404335441566963e-01 2.288052939170560074e-01
3.970588235294117752e+00 1.029411764705882470e+00 4.046038900648263881e-01 1.979777097341253178e-01
4.117647058823529882e+00 1.029411764705882470e+00 4.033314932617281245e-01 1.692244741214561365e-01
4.264705882352941124e+00 1.029411764705882470e+00 4.007147496874494674e-01 1.428982173505586872e-01
4.411764705882353255e+00 1.029411764705882470e+00 3.970241368972297624e-01 1.193422399553772800e-01
4.558823529411764497e+00 1.029411764705882470e+00 3.920804244265786442e-01 9.871005800177173883e-02
4.705882352941176627e+00 1.029411764705882470e+00 3.867882389034834056e-01 8.106148235769240762e-02
4.852941176470588758e+00 1.029411764705882470e+00 3.809948536903206007e-01 6.623978810217055757e-02
5.000000000000000000e+00 1.029411764705882470e+00 3.756576743248833394e-01 5.395929285035295370e-02
0.000000000000000000e+00 1.176470588235294157e+00 2.121731456616112454e-01 3.942703671421323164e-01
1.470588235294117696e-01 1.176470588235294157e+00 2.303438959047739432e-01 4.312328717284595880e-01
2.941176470588235392e-01 1.176470588235294157e+00 2.461381996012196871e-01 4.629496185810116904e-01
4.411764705882352811e-01 1.176470588235294157e+00 2.593610450968213965e-01 4.891807434863519322e-01
5.882352941176470784e-01 1.176470588235294157e+00 2.701719308717043244e-01 5.094937458409762865e-01
7.352941176470588758e-01 1.176470588235294157e+00 2.783144490320723641e-01 5.255260929343348320e-01
8.823529411764705621e-01 1.176470588235294157e+00 2.848381955631872908e-01 5.367156849907142036e-01
1.029411764705882470e+00 1.176470588235294157e+00 2.900057411252214834e-01 5.441874086825613244e-01
1.176470588235294157e+00 1.176470588235294157e+00 2.938514710504924743e-01 5.486899378725664800e-01
1.323529411764705843e+00 1.176470588235294157e+00 2.968881590479265919e-01 5.504858753376904446e-01
1.470588235294117752e+00 1.176470588235294157e+00 2.996730115001238204e-01 5.495512330248349953e-01
