# Y X a0 a1 a2 a3
6.271886745786970918e-01 8.376753507014027544e-01 1.676609958242027687e-01 3.537916158529709754e-01 1.969646858382129995e-01 2.815827024846132565e-01
1.948543717647682083e+00 8.517034068136273284e-01 1.691876204197617639e-01 3.556196119790566712e-01 1.939299745531642138e-01 2.812627930480174343e-01
3.753125142619122556e+00 8.657314629258516803e-01 1.708620637721822433e-01 3.571137957744052183e-01 1.909210702938422544e-01 2.811030701595702008e-01
7.519443731938804110e-01 8.797595190380762542e-01 1.725017501552996158e-01 3.591046264695773038e-01 1.878750645773968331e-01 2.805185587977263584e-01
0.000000000000000000e+00 8.937875751503006061e-01 1.742318097385343323e-01 3.607217662276691050e-01 1.848085651951505426e-01 2.802378588386460478e-01
0.000000000000000000e+00 9.078156312625251800e-01 1.756545773179165326e-01 3.624302202559630537e-01 1.820173792202315899e-01 2.798978232058888516e-01
0.000000000000000000e+00 9.218436873747495319e-01 1.772077581795187817e-01 3.641969451694698212e-01 1.790956096876592518e-01 2.794996869633520897e-01
3.579138818335342975e+00 9.358717434869738838e-01 1.787493253035073171e-01 3.659661766270124739e-01 1.762334182177488773e-01 2.790510798517312763e-01
0.000000000000000000e+00 9.498997995991984578e-01 1.803532598378769225e-01 3.674619807172065933e-01 1.735517228040487081e-01 2.786330366408677484e-01
9.146289820942545834e-01 9.639278557114228096e-01 1.818812774923023734e-01 3.689953356579719901e-01 1.708706828488474050e-01 2.782527040008781483e-01
1.582223308358336133e+00 9.779559118236473836e-01 1.834335742015098802e-01 3.705575706812561099e-01 1.681428995248360481e-01 2.778659555923979618e-01
0.000000000000000000e+00 9.919839679358717355e-01 1.847718957517781591e-01 3.723363277782226755e-01 1.654164007583543428e-01 2.774753757116447672e-01
0.000000000000000000e+00 1.006012024048096087e+00 1.861369088449722764e-01 3.740272263580332046e-01 1.629471930088217668e-01 2.768886717881728354e-01
4.270316837071800542e+00 1.020040080160320883e+00 1.875864284086477263e-01 3.755646079632922185e-01 1.603784932683514908e-01 2.764704703597084534e-01
0.000000000000000000e+00 1.034068136272545235e+00 1.888971224681569860e-01 3.772598966360856676e-01 1.578952240448415756e-01 2.759477568509156598e-01
3.487711750503986186e-01 1.048096192384769587e+00 1.902775411871957534e-01 3.788942300563131194e-01 1.555344883045708115e-01 2.752937404519202880e-01
0.000000000000000000e+00 1.062124248496993939e+00 1.916432133794186699e-01 3.804553820272483233e-01 1.531698833448330299e-01 2.747315212485000879e-01
0.000000000000000000e+00 1.076152304609218291e+00 1.928834087929565677e-01 3.820777297937974493e-01 1.508540823754891125e-01 2.741847790377568983e-01
2.148735649691627003e+00 1.090180360721443087e+00 1.941246626996351310e-01 3.838042284519929126e-01 1.485352074365831054e-01 2.735359014117889065e-01
2.297831313915078777e+00 1.104208416833667439e+00 1.953217657900692406e-01 3.854657737294701070e-01 1.462415824113701135e-01 2.729708780690904280e-01
2.094323421966589827e+00 1.118236472945891791e+00 1.964910557053224371e-01 3.870323635106145965e-01 1.440527531352992774e-01 2.724238276487637722e-01
1.860867489940186137e-01 1.132264529058116143e+00 1.976692618118681966e-01 3.886208529370150933e-01 1.419421826672950804e-01 2.717677025838216021e-01
0.000000000000000000e+00 1.146292585170340494e+00 1.989470524473429813e-01 3.900661737422343456e-01 1.397506916401376476e-01 2.712360821702851088e-01
0.000000000000000000e+00 1.160320641282565290e+00 2.000650273417104996e-01 3.915161322113833720e-01 1.377497495387940973e-01 2.706690909081119756e-01
4.400864464650238617e+00 1.174348697394789642e+00 2.010535308796253529e-01 3.932109111054591932e-01 1.357299693737663848e-01 2.700055886411490969e-01
0.000000000000000000e+00 1.188376753507013994e+00 2.021511455717157624e-01 3.949561709537833809e-01 1.337457306411878044e-01 2.691469528333131911e-01
2.031500438728427671e+00 1.202404809619238346e+00 2.030742450712520186e-01 3.964587457385270186e-01 1.317958896321206053e-01 2.686711195581003020e-01
1.944815252729900745e+00 1.216432865731463142e+00 2.041158183462295495e-01 3.979880082447653789e-01 1.298910705249433639e-01 2.680051028840617633e-01
3.538390950155634762e+00 1.230460921843687494e+00 2.051253987247466937e-01 3.996231479099262018e-01 1.280380929413611479e-01 2.672133604239659288e-01
3.681719552334931311e+00 1.244488977955911846e+00 2.058792589649734439e-01 4.012309545858324111e-01 1.262483801352000667e-01 2.666414063139940227e-01
0.000000000000000000e+00 1.258517034068136198e+00 2.068105827678067832e-01 4.027975621452804522e-01 1.244553128333726472e-01 2.659365422535400758e-01
9.795589876841801491e-01 1.272545090180360550e+00 2.076937923353890103e-01 4.041844584783431671e-01 1.227075582441060492e-01 2.654141909421617318e-01
4.362259350736062302e+00 1.286573146292585346e+00 2.084000804546839170e-01 4.059272894599161852e-01 1.210127876219121018e-01 2.646598424634878932e-01
2.671490392800622615e+00 1.300601202404809698e+00 2.092096378237644771e-01 4.075449271467787016e-01 1.193985358856774898e-01 2.638468991437792899e-01
4.400803284519343883e+00 1.314629258517034049e+00 2.099724289880275374e-01 4.090573749575918128e-01 1.178370263364343501e-01 2.631331697179462581e-01
7.701378436359869184e-01 1.328657314629258401e+00 2.107112937560310650e-01 4.105741057759258461e-01 1.162197266325009498e-01 2.624948738355422639e-01
1.919644373416443950e-01 1.342685370741483197e+00 2.113394005701241807e-01 4.122555895457887254e-01 1.145807451192267373e-01 2.618242647648603705e-01
3.231991032872705727e+00 1.356713426853707549e+00 2.119447890296072279e-01 4.139924102445745602e-01 1.131237667729037694e-01 2.609390339529144565e-01
9.373788874080961619e-01 1.370741482965931901e+00 2.127206181581498545e-01 4.151953540846768931e-01 1.116640974893478300e-01 2.604199302678255057e-01
0.000000000000000000e+00 1.384769539078156253e+00 2.131492859619178726e-01 4.169583937842631927e-01 1.102476977913492834e-01 2.596446224624697763e-01
0.000000000000000000e+00 1.398797595190380605e+00 2.136848139770845256e-01 4.186313262388195455e-01 1.086924779275018210e-01 2.589913818565940939e-01
0.000000000000000000e+00 1.412825651302605401e+00 2.141355360014364217e-01 4.201983205946487887e-01 1.073461821176382863e-01 2.583199612862763783e-01
0.000000000000000000e+00 1.426853707414829753e+00 2.146491068071791075e-01 4.218473658531963766e-01 1.059492332176180523e-01 2.575542941220063109e-01
1.889743790927294498e+00 1.440881763527054105e+00 2.151264039811225659e-01 4.232633510375293229e-01 1.047072497491937787e-01 2.569029952321542631e-01
0.000000000000000000e+00 1.454909819639278457e+00 2.154574537319353111e-01 4.248875544289726913e-01 1.034852376314337741e-01 2.561697542076581957e-01
4.314778804949552793e+00 1.468937875751502808e+00 2.158236212311012148e-01 4.265398158751578794e-01 1.022023411796839920e-01 2.554342217140569415e-01
0.000000000000000000e+00 1.482965931863727604e+00 2.161937448242608750e-01 4.280826844491844030e-01 1.010130778548563868e-01 2.547104928716983352e-01
3.956552929184172118e+00 1.496993987975951956e+00 2.165471060626782407e-01 4.297065046986413006e-01 9.977053191366043461e-02 2.539758573250200380e-01
3.897843987648654362e+00 1.511022044088176308e+00 2.167560250422615464e-01 4.313937388289967867e-01 9.853967243352174110e-02 2.533105636952198703e-01
1.200173818837149575e+00 1.525050100200400660e+00 2.169921217500596633e-01 4.331873704944319003e-01 9.739080330881765002e-02 2.524297044466908280e-01
1.911218768875948548e+00 1.539078156312625456e+00 2.171191800278853834e-01 4.347193620094522704e-01 9.636782321957775010e-02 2.517936347430845268e-01
1.530095854982071568e+00 1.553106212424849808e+00 2.173357185598715213e-01 4.361436715015861720e-01 9.533667283148392069e-02 2.511839371070583304e-01
1.965782056663758492e+00 1.567134268537074160e+00 2.174451687359036378e-01 4.376572716015434406e-01 9.423377048343296869e-02 2.506637891791199113e-01
2.236777148176218866e+00 1.581162324649298512e+00 2.173932589488215827e-01 4.394378878066141358e-01 9.320015658896453614e-02 2.499686966555997591e-01
3.501797465373817975e+00 1.595190380761522864e+00 2.175517124336040775e-01 4.410739273072420974e-01 9.219083926051679923e-02 2.491835209986370259e-01
2.718930113077745236e+00 1.609218436873747660e+00 2.176902677787906359e-01 4.425391540630477238e-01 9.123526560747978464e-02 2.485353125506817862e-01
0.000000000000000000e+00 1.623246492985972012e+00 2.177697181689379202e-01 4.443151776167260092e-01 9.031061872632867304e-02 2.476044854880073143e-01
0.000000000000000000e+00 1.637274549098196363e+00 2.174650690203802639e-01 4.460873850991855516e-01 8.935589199798388282e-02 2.470916538824502462e-01
0.000000000000000000e+00 1.651302605210420715e+00 2.174855467802330466e-01 4.475235119955457419e-01 8.852286825412404581e-02 2.464680729700970685e-01
2.229509335746159948e+00 1.665330661322645511e+00 2.173009022925233569e-01 4.493689762924458764e-01 8.764108915027418734e-02 2.456890322647564684e-01
2.167962605783640695e-01 1.679358717434869863e+00 2.171718355440630244e-01 4.508425320195696973e-01 8.680578117151706297e-02 2.451798512648502015e-01
1.299139617436495975e+00 1.693386773547094215e+00 2.170385750252682155e-01 4.525585746311545643e-01 8.588163102848574149e-02 2.445212193150913815e-01
