# Y X a0 a1 a2 a3
2.425218090716332320e+00 -7.334669338677355377e-01 2.396223429393094240e-01 1.003874831239425641e-01 6.578868538975041202e-01 2.103320039243839184e-03
2.717833101354452552e+00 -7.194388777555109638e-01 2.448980081883744553e-01 1.002215164872084369e-01 6.527694467818829782e-01 2.111028542534073259e-03
2.164813916145773565e+00 -7.054108216432866119e-01 2.502492838521778729e-01 1.000330982287930409e-01 6.476009361530491448e-01 2.116681765979844688e-03
2.201621657558330725e+00 -6.913827655310621489e-01 2.555055426716927869e-01 9.977959345605365293e-02 6.425923914352453803e-01 2.122472437008174687e-03
2.744190057534431570e+00 -6.773547094188376860e-01 2.609074713921512578e-01 9.961160551718745149e-02 6.373489934210285757e-01 2.131929669632833847e-03
1.904177122094122376e+00 -6.633266533066132231e-01 2.664133296105822835e-01 9.937499027600635304e-02 6.320722692531631770e-01 2.139410860248203844e-03
2.232167620877768766e+00 -6.492985971943887602e-01 2.716476474851525214e-01 9.912145580787888599e-02 6.270847260958605229e-01 2.146170611108083603e-03
2.621473513884273299e+00 -6.352705410821642973e-01 2.772321579887841447e-01 9.884669116195803074e-02 6.217652866071572415e-01 2.155864242100686678e-03
2.833818013835119665e+00 -6.212424849699398344e-01 2.828909307781439231e-01 9.849865853016928630e-02 6.164450652743476144e-01 2.165345417339151462e-03
2.276341441743470639e+00 -6.072144288577154825e-01 2.882408945443052373e-01 9.821545027365573277e-02 6.113687523199192730e-01 2.174902862119696637e-03
2.205921122287562763e+00 -5.931863727454909085e-01 2.939893683370866095e-01 9.782734942428508718e-02 6.059981323357064298e-01 2.185149902921941587e-03
2.838676580113350667e+00 -5.791583166332665567e-01 2.996626665583220217e-01 9.757022100178157353e-02 6.005728941697585643e-01 2.194218270137838264e-03
2.514274593195173768e+00 -5.651302605210420937e-01 3.050185075982227989e-01 9.722323492394939481e-02 5.955512462769453341e-01 2.207011200882501214e-03
2.738353423835045319e+00 -5.511022044088176308e-01 3.104999120365828369e-01 9.682798791799834826e-02 5.904556787828275644e-01 2.216421262591278252e-03
2.777254961348519124e+00 -5.370741482965931679e-01 3.164841798648253546e-01 9.648681945301115781e-02 5.848016251179504188e-01 2.227375564213100040e-03
2.884166493349750837e+00 -5.230460921843687050e-01 3.220764380872466748e-01 9.609510120798114841e-02 5.795878125409320569e-01 2.240648163840094735e-03
2.947546937989778293e+00 -5.090180360721443531e-01 3.277597974440616957e-01 9.566387384723315512e-02 5.743233269195120450e-01 2.253001789193129819e-03
2.671899982635715709e+00 -4.949899799599197792e-01 3.333611158249630280e-01 9.531986578633272478e-02 5.690520447855635933e-01 2.266973603140588073e-03
2.336024655893620405e+00 -4.809619238476954273e-01 3.389225377749727763e-01 9.482977089935777648e-02 5.639677850026666439e-01 2.279906323002680972e-03
2.847653000127869038e+00 -4.669338677354709644e-01 3.446727371751974189e-01 9.439769186002167078e-02 5.586338594529415280e-01 2.295711511839413493e-03
2.500286701393530819e+00 -4.529058116232465014e-01 3.504503384467443916e-01 9.393950149711310926e-02 5.533009189733889555e-01 2.309241082753532397e-03
2.857759920846169255e+00 -4.388777555110220385e-01 3.558633018295433437e-01 9.344547715055132042e-02 5.483653399569164977e-01 2.325881062988847340e-03
2.761901729665675376e+00 -4.248496993987975756e-01 3.615847534017538334e-01 9.301531416774212746e-02 5.430583124764168934e-01 2.341619954087217730e-03
2.131445143892326755e+00 -4.108216432865731127e-01 3.672122308149680658e-01 9.252050012521831346e-02 5.379071393794282452e-01 2.360129680385374649e-03
3.038100921240177943e+00 -3.967935871743486498e-01 3.728589481993739851e-01 9.203827474674322606e-02 5.327268286501873895e-01 2.375948403695554972e-03
2.887904979249367621e+00 -3.827655310621242979e-01 3.784530298179355490e-01 9.148425861279561866e-02 5.276681573761587973e-01 2.394554193109981258e-03
2.357452520618183112e+00 -3.687374749498998350e-01 3.838737433882618011e-01 9.101943113374108552e-02 5.226927734578268314e-01 2.414052020170323175e-03
2.907770912052464407e+00 -3.547094188376753721e-01 3.894321033945805088e-01 9.053078464916460011e-02 5.176043559840882713e-01 2.432755972166514812e-03
2.276795076327686740e+00 -3.406813627254509091e-01 3.947573193069985331e-01 8.996390967707793007e-02 5.128244265755853570e-01 2.454344440338098246e-03
2.210137860809965993e+00 -3.266533066132264462e-01 3.998614409311260220e-01 8.938210542746453935e-02 5.082812591415438730e-01 2.475194499865504029e-03
2.893666536678789480e+00 -3.126252505010019833e-01 4.052087699381101693e-01 8.891249820807060888e-02 5.033811660613933814e-01 2.497565792425856471e-03
3.162209236117896616e+00 -2.985971943887775204e-01 4.103092360197492239e-01 8.833711348355566262e-02 4.988329827337991684e-01 2.520667762896083852e-03
2.228603240001203911e+00 -2.845691382765530575e-01 4.156301859463452097e-01 8.780252950494521480e-02 4.940239620356349226e-01 2.543322513074748690e-03
2.860303448991420971e+00 -2.705410821643285946e-01 4.207315205954707538e-01 8.723426553813427853e-02 4.894652790481421323e-01 2.568934818252882699e-03
2.629404290799818078e+00 -2.565130260521042427e-01 4.260012620812675399e-01 8.662758365164062446e-02 4.847781660089260924e-01 2.592988258165659921e-03
3.216199224907292820e+00 -2.424849699398797798e-01 4.309352983751498778e-01 8.615196027497155906e-02 4.802913214384572638e-01 2.621419911421149322e-03
3.117287923106413228e+00 -2.284569138276553169e-01 4.358788583657213223e-01 8.555768553966494605e-02 4.759144363038246284e-01 2.649019790789125441e-03
3.102994750606884899e+00 -2.144288577154308539e-01 4.407054116657415088e-01 8.499985662972500688e-02 4.716150838627747865e-01 2.679647841758748487e-03
2.850671600280162643e+00 -2.004008016032063910e-01 4.455150247405539332e-01 8.441621985517462623e-02 4.673606181462033882e-01 2.708137258068183794e-03
3.284413963556100491e+00 -1.863727454909819281e-01 4.502867745911187658e-01 8.378600599101064528e-02 4.631875124641556818e-01 2.739706953715048080e-03
3.315515822596294626e+00 -1.723446893787574652e-01 4.547389629586779947e-01 8.323108778495821869e-02 4.592575355758180544e-01 2.772413680545678452e-03
3.166821206465263217e+00 -1.583166332665331133e-01 4.592716090250766325e-01 8.264980483395260868e-02 4.552702211231673401e-01 2.808365017803299366e-03
3.202171789007318470e+00 -1.442885771543086504e-01 4.638960251990780770e-01 8.207719632276197497e-02 4.511856175514277756e-01 2.841160926732337697e-03
2.486392046144530799e+00 -1.302605210420841875e-01 4.682129503683108984e-01 8.147253786061423031e-02 4.474368517390823197e-01 2.877660031992489154e-03
2.499264900372190290e+00 -1.162324649298597246e-01 4.724589538403336508e-01 8.094060352771896560e-02 4.436824511375926372e-01 2.917991494354633605e-03
2.963777271971373750e+00 -1.022044088176352616e-01 4.766738199963513334e-01 8.040353173313395663e-02 4.399646749904459475e-01 2.957973280068692222e-03
3.141661106218422983e+00 -8.817635270541079873e-02 4.807920072194169503e-01 7.978103383145912497e-02 4.364286323558380087e-01 2.998326593285958498e-03
2.853522999400729177e+00 -7.414829659318633581e-02 4.845326327362727836e-01 7.923525214110278825e-02 4.331922881891434596e-01 3.039826933481055288e-03
3.145318936267780696e+00 -6.012024048096187290e-02 4.886068731567656531e-01 7.865190373737548923e-02 4.296549681459938541e-01 3.086254959864880801e-03
2.972517066723685097e+00 -4.609218436873740998e-02 4.922504501803997012e-01 7.813514788865125182e-02 4.264810194952744493e-01 3.133382435674629714e-03
3.359939910052972323e+00 -3.206412825651305809e-02 4.961236767048510798e-01 7.754857821379849969e-02 4.231455760796069554e-01 3.182169001743457258e-03
2.831662210319414008e+00 -1.803607214428859518e-02 4.995957308525396101e-01 7.697410835455695266e-02 4.201985050302127211e-01 3.231655762690565162e-03
2.709497424663811938e+00 -4.008016032064132261e-03 5.031262798063260711e-01 7.639044902507875767e-02 4.171978260597427046e-01 3.285445108852348261e-03
2.708373809241559904e+00 1.002004008016044168e-02 5.065103137465204464e-01 7.582059502348313662e-02 4.143325803099998095e-01 3.336510919996526440e-03
2.627090730596419288e+00 2.404809619238479357e-02 5.098806287761497025e-01 7.532101347236383471e-02 4.114032743140116355e-01 3.395083437474898450e-03
3.336597606399089422e+00 3.807615230460914546e-02 5.128502403927303055e-01 7.484643774856264420e-02 4.088476312044314054e-01 3.455690654275709109e-03
3.024175950253746858e+00 5.210420841683371940e-02 5.157670950361263884e-01 7.430022115563943153e-02 4.064138098984603764e-01 3.518873909773620641e-03
3.421053319005234794e+00 6.613226452905807129e-02 5.186776120625585795e-01 7.377599033544043894e-02 4.039639896937294306e-01 3.582407908271581336e-03
2.581149186167784659e+00 8.016032064128264523e-02 5.215306849075782569e-01 7.322158859390867636e-02 4.015998775973013135e-01 3.647848901211760576e-03
2.610617139237750184e+00 9.418837675350699712e-02 5.240020571725982901e-01 7.269555675919814330e-02 3.995846533272333079e-01 3.717732740970283462e-03
3.323900262658114890e+00 1.082164328657315711e-01 5.265197231590692528e-01 7.222431544950709548e-02 3.974638891199373525e-01 3.792072271486241104e-03
3.456057164643782098e+00 1.222444889779559229e-01 5.290758315486041585e-01 7.173034387914667409e-02 3.953245517732144609e-01 3.869272799034662209e-03
3.049897609982052060e+00 1.362725450901802748e-01 5.314385022625833788e-01 7.123351632424503033e-02 3.933805314740842496e-01 3.947449939087359534e-03
3.128946215651440710e+00 1.503006012024048488e-01 5.335055407899919055e-01 7.073933781375790764e-02 3.917254035714929361e-01 4.029717824757353926e-03
2.907975798890733543e+00 1.643286573146292007e-01 5.356145466671785593e-01 7.029444139159043980e-02 3.899752279315168990e-01 4.115784009714065425e-03
2.933174820802787242e+00 1.783567134268537746e-01 5.376562796752186735e-01 6.980338164247180954e-02 3.883332048283645310e-01 4.207133853945019784e-03
3.442943248027790393e+00 1.923847695390781265e-01 5.393012124882411440e-01 6.934224888496773320e-02 3.870591829883640589e-01 4.297355638426988457e-03
3.690293343608305854e+00 2.064128256513027004e-01 5.410096359958769252e-01 6.886430531153638068e-02 3.857317901097077617e-01 4.394268582879031285e-03
3.324796771345393864e+00 2.204408817635270523e-01 5.427507810855721759e-01 6.841156303461817800e-02 3.843410490035350513e-01 4.496606876274563541e-03
2.875898662492481606e+00 2.344689378757514042e-01 5.441645898619774657e-01 6.794299343350108933e-02 3.832853457869643821e-01 4.607070917557197325e-03
3.300953187015065016e+00 2.484969939879759782e-01 5.453393898396268202e-01 6.758410084237831406e-02 3.823595150543952492e-01 4.716994263599537558e-03
3.642110659721558896e+00 2.625250501002003300e-01 5.466287975993144865e-01 6.710310891734827532e-02 3.814352026886203562e-01 4.832890794716887192e-03
3.119061895224103154e+00 2.765531062124249040e-01 5.478515155047217755e-01 6.672469041131469381e-02 3.804699645674616826e-01 4.953829516501767442e-03
3.662101549057759975e+00 2.905811623246492559e-01 5.486888523292224873e-01 6.628619968546914376e-02 3.799486251564188621e-01 5.076322828889451300e-03
3.224057049903008121e+00 3.046092184368738298e-01 5.494178121277690785e-01 6.587776360425875999e-02 3.794925105580663760e-01 5.211913709905763824e-03
3.490550083210147037e+00 3.186372745490981817e-01 5.499811903651969924e-01 6.549633404121497915e-02 3.791754303949591010e-01 5.347045198628965629e-03
2.984210510551188023e+00 3.326653306613227556e-01 5.506727178052595040e-01 6.512195206151348559e-02 3.787148070771673147e-01 5.490523056059615908e-03
3.279738825230962718e+00 3.466933867735471075e-01 5.509911744525585187e-01 6.471606360752661657e-02 3.786465253392264918e-01 5.646236600688474445e-03
3.615368061312696835e+00 3.607214428857714594e-01 5.516519684009203450e-01 6.436139480675426294e-02 3.781908579033205764e-01 5.795778889004789616e-03
2.940554966056676101e+00 3.747494989979960334e-01 5.517176959407036341e-01 6.403241913659823981e-02 3.782880617893012443e-01 5.961823133396905276e-03
3.647749548846271672e+00 3.887775551102203853e-01 5.517413205593301173e-01 6.363539511127018489e-02 3.784872216723675908e-01 6.136062657032175481e-03
3.003093105117311090e+00 4.028056112224449592e-01 5.516094033510368089e-01 6.328317494278898336e-02 3.787966943723465874e-01 6.310727333827422653e-03
3.864209624889777039e+00 4.168336673346693111e-01 5.512345132404724568e-01 6.295935914488884344e-02 3.793015062552099192e-01 6.504621359428758819e-03
3.326240482928421560e+00 4.308617234468938850e-01 5.509240872896108421e-01 6.260753448177464042e-02 3.797723616503957955e-01 6.696016578218706369e-03
3.941784430798104477e+00 4.448897795591182369e-01 5.504392936930865288e-01 6.225949087695779177e-02 3.804000636687596693e-01 6.901151761196103011e-03
3.156216754302326510e+00 4.589178356713428109e-01 5.495802171522808921e-01 6.194457675779960898e-02 3.813555645694188256e-01 7.119641520500770426e-03
3.045252502644566039e+00 4.729458917835671627e-01 5.488282897430373231e-01 6.166979943650109652e-02 3.821560317413179586e-01 7.345879079143513395e-03
3.675845322807955728e+00 4.869739478957915146e-01 5.478967309080149395e-01 6.134766332677874662e-02 3.831756556160489935e-01 7.579950149157253618e-03
3.840435274547991717e+00 5.010020040080160886e-01 5.469366319707568147e-01 6.102574206209878532e-02 3.842173611069638062e-01 7.820264860180696151e-03
3.417098514258435138e+00 5.150300601202404405e-01 5.456163947221657207e-01 6.073208237836497103e-02 3.855778156190275974e-01 8.073707280441591236e-03
3.698256859056675339e+00 5.290581162324650144e-01 5.444400854472357665e-01 6.041840134076300467e-02 3.867936965544072625e-01 8.347816657593903900e-03
3.509282434766070935e+00 5.430861723446893663e-01 5.427465446470625121e-01 6.018474567776050527e-02 3.884398869389340536e-01 8.628822736242845737e-03
3.374531723448615850e+00 5.571142284569139402e-01 5.411881709698108667e-01 5.991374171782663793e-02 3.899725890500325698e-01 8.925498262330000196e-03
3.077725970404420419e+00 5.711422845691382921e-01 5.393237639697457952e-01 5.966213287303494955e-02 3.917808880330864163e-01 9.233215124132849311e-03
3.974418692451143542e+00 5.851703406813626440e-01 5.376074062680966659e-01 5.936319450884248311e-02 3.934757785245875383e-01 9.553620698473284933e-03
3.984303723600993496e+00 5.991983967935872180e-01 5.355538400143857736e-01 5.906356511459127240e-02 3.954873064222131362e-01 9.895288448809758802e-03
3.585365932471793027e+00 6.132264529058115698e-01 5.330591216275210042e-01 5.881394450168572069e-02 3.978788315391029728e-01 1.024810233169030568e-02
3.422823359606677940e+00 6.272545090180361438e-01 5.306811833518488841e-01 5.856295172964720575e-02 4.001359642173235587e-01 1.061990070118027686e-02
3.959682708249403937e+00 6.412825651302604957e-01 5.285602619334508478e-01 5.829551788139947927e-02 4.021345196411563738e-01 1.100970054399329733e-02
3.332900455781832250e+00 6.553106212424850696e-01 5.256141406319534415e-01 5.806962895075425124e-02 4.048901458350266380e-01 1.142608458226553048e-02
3.744970656494939654e+00 6.693386773547094215e-01 5.229206131418430159e-01 5.779189245354958426e-02 4.074437256864574808e-01 1.184376871814989129e-02
3.646132000518529814e+00 6.833667334669337734e-01 5.200948972349301869e-01 5.756211006305419348e-02 4.100449215259441282e-01 1.229807117607146366e-02
3.661487126276520065e+00 6.973947895791583473e-01 5.170015983631789380e-01 5.732906362939211437e-02 4.129087742390648019e-01 1.276056376836408497e-02
3.408506860721194354e+00 7.114228456913826992e-01 5.139823758446787627e-01 5.704766428509409903e-02 4.157157586412680295e-01 1.325420122895907410e-02
3.367910417350751917e+00 7.254509018036072732e-01 5.103249489340964118e-01 5.685466789899350920e-02 4.190533196190082132e-01 1.376706354790187443e-02
4.003295346406146926e+00 7.394789579158316251e-01 5.069817762981871923e-01 5.660419044070569977e-02 4.221022241288386323e-01 1.431180913226851731e-02
3.521341615885062559e+00 7.535070140280561990e-01 5.031004376974123060e-01 5.635998481559287981e-02 4.256539909134682276e-01 1.488558657352651894e-02
4.064441407676723017e+00 7.675350701402805509e-01 4.993787179616281935e-01 5.614560233627158281e-02 4.289950450704507201e-01 1.548063463164961982e-02
3.824141082290205773e+00 7.815631262525051248e-01 4.954387295897453303e-01 5.590459274193658457e-02 4.325523255399451039e-01 1.610435212837308533e-02
4.282797324669855854e+00 7.955911823647294767e-01 4.914640178470391918e-01 5.562345620736064422e-02 4.361804011969264705e-01 1.673212474867389471e-02
3.463121764980006567e+00 8.096192384769538286e-01 4.870346926905272378e-01 5.541953685391131507e-02 4.401255562291175316e-01 1.742021422644391901e-02
3.671030484725442022e+00 8.236472945891784025e-01 4.827093329525269372e-01 5.516429686919934600e-02 4.439831523032517491e-01 1.814321787502182898e-02
4.184343273579688827e+00 8.376753507014027544e-01 4.782641831310963654e-01 5.492655713472673062e-02 4.479140728016622885e-01 1.889518693251467096e-02
3.745820426085495480e+00 8.517034068136273284e-01 4.734345502360364222e-01 5.469026095702057139e-02 4.521902262884920920e-01 1.968496251845086240e-02
3.531074335580984158e+00 8.657314629258516803e-01 4.687696958824261184e-01 5.441986490810182819e-02 4.562989884719495515e-01 2.051145073752263376e-02
4.260824788897001447e+00 8.797595190380762542e-01 4.635637851351981920e-01 5.418683647456163516e-02 4.608693415312628550e-01 2.138003685897735262e-02
4.206636089405403567e+00 8.937875751503006061e-01 4.586283736309998416e-01 5.392847546231533534e-02 4.651689252549346953e-01 2.227422565175021102e-02
3.517571652120374370e+00 9.078156312625251800e-01 4.533736308170548401e-01 5.363502932999297118e-02 4.697769211793701438e-01 2.321441867358224609e-02
4.316935938267339345e+00 9.218436873747495319e-01 4.479375156526532176e-01 5.337687996312547728e-02 4.744728062197232643e-01 2.421279816449788819e-02
3.710359464362159798e+00 9.358717434869738838e-01 4.424995914805653907e-01 5.313621922213975640e-02 4.790988560754337877e-01 2.526533322186110680e-02
4.380160235786893175e+00 9.498997995991984578e-01 4.368502813676510277e-01 5.286339353707170813e-02 4.839423615228762854e-01 2.634396357240082615e-02
3.507689210135333191e+00 9.639278557114228096e-01 4.312287680602719386e-01 5.255051592512485076e-02 4.887608921062666090e-01 2.745982390833650449e-02
3.787009133522718507e+00 9.779559118236473836e-01 4.251139221920048339e-01 5.228674214079156307e-02 4.939504525887249975e-01 2.864888307847858473e-02
3.600068818869368137e+00 9.919839679358717355e-01 4.192257743325814578e-01 5.199634011479105367e-02 4.988764881961132991e-01 2.990139735651425879e-02
3.705510708564123235e+00 1.006012024048096087e+00 4.132633802405367707e-01 5.169542100916574290e-02 5.038321841671928869e-01 3.120901458310454402e-02
4.114538503543616166e+00 1.020040080160320883e+00 4.070666430270246661e-01 5.139050923595816361e-02 5.089752224412937842e-01 3.256762529572345549e-02
3.565838921532991534e+00 1.034068136272545235e+00 4.004844547858568693e-01 5.104794141271072616e-02 5.144766423432785007e-01 3.399096145815383441e-02
4.381101231245623673e+00 1.048096192384769587e+00 3.939866144154497984e-01 5.072417156366814533e-02 5.197959518298033155e-01 3.549326219107878239e-02
4.065791943355851146e+00 1.062124248496993939e+00 3.875234251640178318e-01 5.035720874011131998e-02 5.250828346994218521e-01 3.703653139644900311e-02
3.686908138997165185e+00 1.076152304609218291e+00 3.807582030810473528e-01 5.002724046893982507e-02 5.305380159967524323e-01 3.867654045326029966e-02
3.811885007368908784e+00 1.090180360721443087e+00 3.743577200832569618e-01 4.966183730354916531e-02 5.356313243509357447e-01 4.034911826225826004e-02
3.685817386377087779e+00 1.104208416833667439e+00 3.672301889904727723e-01 4.929999675765749101e-02 5.413338381185586190e-01 4.213597613331120095e-02
4.260139921297255938e+00 1.118236472945891791e+00 3.605778166406863328e-01 4.891699379712334539e-02 5.465280848767581912e-01 4.397710468543207518e-02
3.632458203220661375e+00 1.132264529058116143e+00 3.537165590905964607e-01 4.852387488161201412e-02 5.518188849733565160e-01 4.594068105443484956e-02
3.835783068026271003e+00 1.146292585170340494e+00 3.465514114517234123e-01 4.812110512860749006e-02 5.573656582053814201e-01 4.796182521428767748e-02
4.308774777348586937e+00 1.160320641282565290e+00 3.392691993213430290e-01 4.770370491183419104e-02 5.629934756993658640e-01 5.003362006745696450e-02
4.231629539868878354e+00 1.174348697394789642e+00 3.321732772115332799e-01 4.727624940870044784e-02 5.683287518579061004e-01 5.222172152186008165e-02
4.635571051944849863e+00 1.188376753507013994e+00 3.249381118264156876e-01 4.681826960740280430e-02 5.737652062527299757e-01 5.447841231345147001e-02
4.260967009868258160e+00 1.202404809619238346e+00 3.177593704101342453e-01 4.641532947088037458e-02 5.789597772652320673e-01 5.686552285375340993e-02
4.154050399246542291e+00 1.216432865731463142e+00 3.104326213568837090e-01 4.595788843921989886e-02 5.842871376441043374e-01 5.932235255979203398e-02
4.625345553796096354e+00 1.230460921843687494e+00 3.031217253757741981e-01 4.545241752897626053e-02 5.895393706589076022e-01 6.188648643634200863e-02
4.142899105274262084e+00 1.244488977955911846e+00 2.959579215218989257e-01 4.496570685354225189e-02 5.944974107730658375e-01 6.457896085149297805e-02
4.641005941663382650e+00 1.258517034068136198e+00 2.883784908765261168e-01 4.446390788295215973e-02 5.998289586893865710e-01 6.732864255113507612e-02
4.214518264884001830e+00 1.272545090180360550e+00 2.811801404902715684e-01 4.396152512008309754e-02 6.046683243979654732e-01 7.019000999167977761e-02
4.741060252176875878e+00 1.286573146292585346e+00 2.738268316092398735e-01 4.344940740014020114e-02 6.095204122519360945e-01 7.320334873868379610e-02
3.998560497792371216e+00 1.300601202404809698e+00 2.665139926905060186e-01 4.290992171566468394e-02 6.142697286169883641e-01 7.630635697684085006e-02
3.862677680079808162e+00 1.314629258517034049e+00 2.590743593200913186e-01 4.236699225066218460e-02 6.191092972398158922e-01 7.944935118943054209e-02
4.821018475185340435e+00 1.328657314629258401e+00 2.518386638097626640e-01 4.179045894268351713e-02 6.235552964846060586e-01 8.281558076294778803e-02
4.146499962167148112e+00 1.342685370741483197e+00 2.447153735951185238e-01 4.122362867248485774e-02 6.277606213346395014e-01 8.630037639775704761e-02
4.105394680198286572e+00 1.356713426853707549e+00 2.374674973349820417e-01 4.067007323552052078e-02 6.319621624679386818e-01 8.990026696155876962e-02
4.156416898910169522e+00 1.370741482965931901e+00 2.304454448730827165e-01 4.006786818993644805e-02 6.359031004180515367e-01 9.358358651892939584e-02
4.481103150277030878e+00 1.384769539078156253e+00 2.233265587784235284e-01 3.948346502050988777e-02 6.398033578307109615e-01 9.738661837035562929e-02
4.081901856760159930e+00 1.398797595190380605e+00 2.163172012996697757e-01 3.886999061678244466e-02 6.434414096664841098e-01 1.013713984170637183e-01
4.501760993104644726e+00 1.412825651302605401e+00 2.093185931746402717e-01 3.825001173598469029e-02 6.470196522927235128e-01 1.054117427966515808e-01
4.171678790922203284e+00 1.426853707414829753e+00 2.024326183370411258e-01 3.760978195018258724e-02 6.503225474247286142e-01 1.096350522880476658e-01
4.805838972333031478e+00 1.440881763527054105e+00 1.957767555736373843e-01 3.701608076102978068e-02 6.532527371932419502e-01 1.139544264720908362e-01
4.208461055549202356e+00 1.454909819639278457e+00 1.889063523652635135e-01 3.633630746564631142e-02 6.562445336979361166e-01 1.185128064711539753e-01
4.463585869688792229e+00 1.468937875751502808e+00 1.822152316508079128e-01 3.567302728500204578e-02 6.589960466173093723e-01 1.231156944468807662e-01
4.076792761420533928e+00 1.482965931863727604e+00 1.759342029417534370e-01 3.504473374490643667e-02 6.611091876262015221e-01 1.279118756871386042e-01
4.101582565807792236e+00 1.496993987975951956e+00 1.695552978615459394e-01 3.436770540354476544e-02 6.633311656153210167e-01 1.327458311195883478e-01
4.026498851080782870e+00 1.511022044088176308e+00 1.632744433565227193e-01 3.370722550031766268e-02 6.651998154539726649e-01 1.378185156891867935e-01
4.869719670177368620e+00 1.525050100200400660e+00 1.571365635334683042e-01 3.303431699204921468e-02 6.668144841634644493e-01 1.430146353110180735e-01
4.758360638693884148e+00 1.539078156312625456e+00 1.510700504525069043e-01 3.236446212678759093e-02 6.682086686464017156e-01 1.483568187743037892e-01
4.281589095009382895e+00 1.553106212424849808e+00 1.451883699802484773e-01 3.169394406915027051e-02 6.693480652588457147e-01 1.537696206917555375e-01
4.685467008743491313e+00 1.567134268537074160e+00 1.394340582077397417e-01 3.099894502199732060e-02 6.702699665815375907e-01 1.592970301887253748e-01
4.576339375748706750e+00 1.581162324649298512e+00 1.339140562292674419e-01 3.034804067342309827e-02 6.705877213004697301e-01 1.651501817968398789e-01
4.384020512793115998e+00 1.595190380761522864e+00 1.283859592314373355e-01 2.966684377460784838e-02 6.708293358259238559e-01 1.711178611680309880e-01
4.160407092990084266e+00 1.609218436873747660e+00 1.229984661494386983e-01 2.898052023152829920e-02 6.708521842598341722e-01 1.771688293591988650e-01
4.309766010775528677e+00 1.623246492985972012e+00 1.178088184330950694e-01 2.830189798405578425e-02 6.704277735951802430e-01 1.834615099876688860e-01
4.741629043847570557e+00 1.637274549098196363e+00 1.126705039632038968e-01 2.762040206173420678e-02 6.699264540549032532e-01 1.897826399201586467e-01
4.478817786868693140e+00 1.651302605210420715e+00 1.077822028422397993e-01 2.691357013293815478e-02 6.691026279075770189e-01 1.962015991172450791e-01
4.858044389018878917e+00 1.665330661322645511e+00 1.029926778821274591e-01 2.626039932454386425e-02 6.679298337290097143e-01 2.028170890643190283e-01
4.760769715591933071e+00 1.679358717434869863e+00 9.842447812812740726e-02 2.560286311519211627e-02 6.663791269464006684e-01 2.095935318102797873e-01
4.331301095655063271e+00 1.693386773547094215e+00 9.382079932242928799e-02 2.491704003509001911e-02 6.647673379455596443e-01 2.164948226969210521e-01
