# Y X a0 a1 a2 a3
1.321575718767003194e+00 1.002004008016044168e-02 4.042690280025197369e-01 2.869783752638946361e-01 3.074374369524125461e-01 1.315159781173231342e-03
1.852524094972892499e+00 2.404809619238479357e-02 4.075616260130436874e-01 2.854532517799178715e-01 3.056365935557304181e-01 1.348528651307926741e-03
1.435552177758979475e+00 3.807615230460914546e-02 4.113176225287014653e-01 2.837508832497114830e-01 3.035484995156626509e-01 1.382994705924274568e-03
3.007659932481648646e+00 5.210420841683371940e-02 4.146674425996942359e-01 2.819888853957183139e-01 3.019238087027659723e-01 1.419863301821459043e-03
2.210168748299981445e+00 6.613226452905807129e-02 4.181690556554261140e-01 2.803346575381949757e-01 3.000396577729661507e-01 1.456629033412792582e-03
2.273048755202096149e+00 8.016032064128264523e-02 4.213222474396389194e-01 2.787498121906999970e-01 2.984314626977304097e-01 1.496477671930604653e-03
3.272407405882515441e+00 9.418837675350699712e-02 4.245692574112818751e-01 2.771060888790284338e-01 2.967876490035905035e-01 1.537004706099047305e-03
1.933145341896825631e+00 1.082164328657315711e-01 4.276861247183563197e-01 2.753676226316040254e-01 2.953688764048493787e-01 1.577376245190367267e-03
1.625810822610483708e+00 1.222444889779559229e-01 4.307331281271779555e-01 2.735178288573582583e-01 2.941281336436405436e-01 1.620909371823239103e-03
2.112127581782024421e+00 1.362725450901802748e-01 4.336831006692110635e-01 2.719534136060109408e-01 2.926970531032894174e-01 1.666432621488523648e-03
2.654812246647113572e+00 1.503006012024048488e-01 4.364709803850932435e-01 2.702468766312693949e-01 2.915672233183216333e-01 1.714919665315662884e-03
2.184845742858873674e+00 1.643286573146292007e-01 4.391711199704296797e-01 2.685375948972785198e-01 2.905271264603804249e-01 1.764158671911290107e-03
2.538687436483543003e+00 1.783567134268537746e-01 4.416006946750374307e-01 2.670282248195675612e-01 2.895569070599766648e-01 1.814173445418384122e-03
3.051736650620740399e+00 1.923847695390781265e-01 4.445647892340774954e-01 2.650785879025311376e-01 2.884886875447818522e-01 1.867935318609645866e-03
3.487699250363569536e+00 2.064128256513027004e-01 4.468348331257494532e-01 2.634763701324970842e-01 2.877644386245481467e-01 1.924358117205206406e-03
1.644079630470344444e+00 2.204408817635270523e-01 4.492669691576917090e-01 2.618220022327251151e-01 2.869286642972830315e-01 1.982364312300122743e-03
2.606248361942641978e+00 2.344689378757514042e-01 4.514876512647431617e-01 2.601009909404656262e-01 2.863703888661419672e-01 2.040968928649228905e-03
3.007226032059056031e+00 2.484969939879759782e-01 4.536321585338319307e-01 2.584691435234279244e-01 2.857947076238308570e-01 2.103990318909121360e-03
1.759064289221783817e+00 2.625250501002003300e-01 4.556815178163762248e-01 2.568639811800857431e-01 2.852851675683043542e-01 2.169333435233705264e-03
2.105532536904221264e+00 2.765531062124249040e-01 4.577019850634990172e-01 2.551255784697924467e-01 2.849344108663379727e-01 2.238025600370581632e-03
2.045184218624033434e+00 2.905811623246492559e-01 4.596068862302774560e-01 2.535061032828231364e-01 2.845789825925219563e-01 2.308027894377334601e-03
2.339985770095997175e+00 3.046092184368738298e-01 4.612670393481547726e-01 2.519437322445802763e-01 2.844078571673999134e-01 2.381371239865009981e-03
3.072925860120126806e+00 3.186372745490981817e-01 4.630438573711590511e-01 2.501625285790988196e-01 2.843330046215588602e-01 2.460609428183245257e-03
3.296435236652101253e+00 3.326653306613227556e-01 4.646283231861230156e-01 2.485445098703130962e-01 2.842864228763957724e-01 2.540744067168117151e-03
2.987801144809306031e+00 3.466933867735471075e-01 4.661686500890513951e-01 2.469412950968946918e-01 2.842644542605969327e-01 2.625600553457048923e-03
2.989095465308464483e+00 3.607214428857714594e-01 4.673613836411571465e-01 2.452841537016360318e-01 2.846432953872864990e-01 2.711167269920365577e-03
2.396198712742295456e+00 3.747494989979960334e-01 4.687274626978958358e-01 2.436625748635830868e-01 2.848039910510095640e-01 2.805971387511584873e-03
2.484243239556104488e+00 3.887775551102203853e-01 4.696026028822028464e-01 2.422335949867866489e-01 2.852631941931506598e-01 2.900607937859850903e-03
2.502737255331423771e+00 4.028056112224449592e-01 4.707950430140480091e-01 2.406012952015146034e-01 2.856046215470988137e-01 2.999040237338492735e-03
2.608159501254976753e+00 4.168336673346693111e-01 4.717479192105377139e-01 2.389139169583436029e-01 2.862317529291573681e-01 3.106410901961267380e-03
3.926893068695116007e+00 4.308617234468938850e-01 4.725190299851841358e-01 2.374991926627339212e-01 2.867688038451831067e-01 3.212973506898929559e-03
2.801496018732550830e+00 4.448897795591182369e-01 4.732117471406951381e-01 2.357602345923812681e-01 2.876984378264513253e-01 3.329580440472293141e-03
3.142114266521903509e+00 4.589178356713428109e-01 4.738257916434301942e-01 2.343034545444934447e-01 2.884222573994576488e-01 3.448496412618699738e-03
3.709524068887693815e+00 4.729458917835671627e-01 4.741350720419563181e-01 2.328909955063964698e-01 2.894009530347553261e-01 3.572979416891908146e-03
3.916139869777539584e+00 4.869739478957915146e-01 4.745498083013712787e-01 2.313136209756846695e-01 2.904309177097108563e-01 3.705653013233164289e-03
2.940342789496091847e+00 5.010020040080160886e-01 4.746027452767696553e-01 2.298431210739597386e-01 2.917109779304115080e-01 3.843155718859002715e-03
3.467990822205790913e+00 5.150300601202404405e-01 4.748080123409780806e-01 2.282156568786385398e-01 2.929921811056342418e-01 3.984149674749119623e-03
2.020087360028640866e+00 5.290581162324650144e-01 4.745626227172125011e-01 2.269648190147574296e-01 2.943375110068571221e-01 4.135047261173142343e-03
2.867315618061613058e+00 5.430861723446893663e-01 4.746084363336792733e-01 2.253268321172437749e-01 2.957700697569159987e-01 4.294661792160963526e-03
3.667158756906314654e+00 5.571142284569139402e-01 4.741649795566013070e-01 2.239434715779427543e-01 2.974312787842665617e-01 4.460270081189481907e-03
2.485379359276250533e+00 5.711422845691382921e-01 4.737684336246439365e-01 2.225474441118997226e-01 2.990532797518408725e-01 4.630842511615320019e-03
2.464269304974562314e+00 5.851703406813626440e-01 4.732327981122673166e-01 2.210389785042994326e-01 3.009153108124276166e-01 4.812912571005848426e-03
3.356452378394081837e+00 5.991983967935872180e-01 4.724375524462715026e-01 2.196231522044766460e-01 3.029398549202758084e-01 4.999440428976182661e-03
2.581262013335215322e+00 6.132264529058115698e-01 4.717544350041470436e-01 2.182541647688978348e-01 3.047937981482591874e-01 5.197602078696032281e-03
3.860357062789383953e+00 6.272545090180361438e-01 4.705605337385608267e-01 2.167507921140587046e-01 3.072783143488091451e-01 5.410359798571248192e-03
3.230199133564529035e+00 6.412825651302604957e-01 4.695457656154109483e-01 2.155054106593575769e-01 3.093242375677376921e-01 5.624586157493760216e-03
4.053654858126952476e+00 6.553106212424850696e-01 4.685414153648368996e-01 2.138651355920839492e-01 3.117412759728746541e-01 5.852173070204709678e-03
4.069709372464769714e+00 6.693386773547094215e-01 4.669558452886592437e-01 2.124889726111350574e-01 3.144654000350065037e-01 6.089782065199155284e-03
3.843422631038337478e+00 6.833667334669337734e-01 4.656153370557843396e-01 2.110421458640989179e-01 3.170008858866120716e-01 6.341631193504705666e-03
3.994289153730958386e+00 6.973947895791583473e-01 4.639699575769082318e-01 2.097599717716610024e-01 3.196650717385357554e-01 6.604998912895019073e-03
3.789157513652975151e+00 7.114228456913826992e-01 4.620580446612754244e-01 2.083047465641330864e-01 3.227533674830888599e-01 6.883841291502689093e-03
4.064119544288749886e+00 7.254509018036072732e-01 4.602671649884357286e-01 2.068379921798522425e-01 3.257257110203020112e-01 7.169131811410040314e-03
3.065969859795306451e+00 7.394789579158316251e-01 4.582748379444506193e-01 2.054360078527474043e-01 3.288213784934011508e-01 7.467775709400826557e-03
4.189231656825802119e+00 7.535070140280561990e-01 4.562419019889449867e-01 2.040210871048111774e-01 3.319537333693683423e-01 7.783277536875410352e-03
4.193943257984887651e+00 7.675350701402805509e-01 4.537676187848790343e-01 2.026140288125095612e-01 3.354981664378487993e-01 8.120185964762648492e-03
4.106423055483116258e+00 7.815631262525051248e-01 4.514032888973241175e-01 2.012502723240733871e-01 3.388747361920916856e-01 8.471702586510984970e-03
2.775306838479218996e+00 7.955911823647294767e-01 4.488320115155725598e-01 1.998158630467406771e-01 3.425188965448041079e-01 8.833228892882571959e-03
2.340012833368589007e+00 8.096192384769538286e-01 4.459445777155898738e-01 1.983997462328626338e-01 3.464386953020427984e-01 9.216980749504685363e-03
2.801977420253542128e+00 8.236472945891784025e-01 4.432604360656948739e-01 1.970300416040561553e-01 3.500866181317709991e-01 9.622904198478042861e-03
2.679468689940159187e+00 8.376753507014027544e-01 4.401277338535033445e-01 1.955206425390928204e-01 3.543157747053667372e-01 1.003584890203721575e-02
3.820685354277821411e+00 8.517034068136273284e-01 4.369691363651574956e-01 1.941260164388744214e-01 3.584246335195164224e-01 1.048021367645168324e-02
3.684168100781225252e+00 8.657314629258516803e-01 4.335552888742814637e-01 1.927012489273018381e-01 3.627962697969194794e-01 1.094719240149725700e-02
2.555707026630934298e+00 8.797595190380762542e-01 4.302217318893932219e-01 1.911921076930498120e-01 3.671560185472985682e-01 1.143014187025834065e-02
3.251828922011926970e+00 8.937875751503006061e-01 4.267469212913944099e-01 1.897031200193314560e-01 3.716216690322636240e-01 1.192828965701054136e-02
2.992078666707056911e+00 9.078156312625251800e-01 4.229751077965762662e-01 1.882933673524785079e-01 3.762645151250369469e-01 1.246700972590839181e-02
3.734048525727360790e+00 9.218436873747495319e-01 4.192195461337455686e-01 1.867770265401494101e-01 3.809730382342223498e-01 1.303038909188262463e-02
3.079255069609964757e+00 9.358717434869738838e-01 4.150455831778904758e-01 1.852282651376041533e-01 3.861149253266021319e-01 1.361122635790324581e-02
2.503642219692909343e+00 9.498997995991984578e-01 4.109871562474919915e-01 1.837028526948840668e-01 3.910788160677808878e-01 1.423117498984297763e-02
3.545298979432615738e+00 9.639278557114228096e-01 4.066849285214846343e-01 1.821315506111327864e-01 3.963196720775239990e-01 1.486384878985868262e-02
2.291430418101505051e+00 9.779559118236473836e-01 4.023286287071367595e-01 1.806122489906073769e-01 4.015309129991718184e-01 1.552820930308405727e-02
3.928190898128580244e+00 9.919839679358717355e-01 3.979352495702993542e-01 1.790342289076113647e-01 4.067848372469022866e-01 1.624568427518706046e-02
3.673636978541745091e+00 1.006012024048096087e+00 3.928454730586761201e-01 1.774598980918525859e-01 4.127198446893595163e-01 1.697478416011168750e-02
2.749681077277759123e+00 1.020040080160320883e+00 3.882208882639182068e-01 1.757515204220273519e-01 4.182865693711428912e-01 1.774102194291153275e-02
4.034033039232740592e+00 1.034068136272545235e+00 3.833165014325993214e-01 1.741591601507273546e-01 4.239663583331440000e-01 1.855798008352938649e-02
3.275096347002507180e+00 1.048096192384769587e+00 3.784227510476421141e-01 1.725279690832736690e-01 4.296603540754127537e-01 1.938892579367144930e-02
2.404555698657080853e+00 1.062124248496993939e+00 3.731134426142644900e-01 1.708264314351525537e-01 4.357902602109255952e-01 2.026986573965738545e-02
2.668150030769174119e+00 1.076152304609218291e+00 3.679966687645421786e-01 1.690071588156882298e-01 4.418088544290171282e-01 2.118731799075251887e-02
4.460889210453131248e+00 1.090180360721443087e+00 3.624407401238821658e-01 1.673627929863698016e-01 4.480407610295666920e-01 2.215570586018144120e-02
4.129941245596285171e+00 1.104208416833667439e+00 3.569749639824981169e-01 1.655380273095381216e-01 4.543291942829949526e-01 2.315781442496868403e-02
2.470524785115150834e+00 1.118236472945891791e+00 3.513595324195171177e-01 1.636284379618197227e-01 4.608286529296460321e-01 2.418337668901714838e-02
4.361963041615596559e+00 1.132264529058116143e+00 3.455646975836363932e-01 1.617983115349315160e-01 4.673428556225591168e-01 2.529413525887289418e-02
3.860452564506949624e+00 1.146292585170340494e+00 3.396928088199933082e-01 1.600268639244608881e-01 4.738484946084894900e-01 2.643183264705635874e-02
3.012646902057801057e+00 1.160320641282565290e+00 3.337622057249764462e-01 1.582414157905756846e-01 4.803741882069656466e-01 2.762219027748219827e-02
4.235359829897458184e+00 1.174348697394789642e+00 3.277267239247618202e-01 1.563189295848761429e-01 4.870980259453177030e-01 2.885632054504438243e-02
4.530064095600464746e+00 1.188376753507013994e+00 3.215971019720155755e-01 1.543318333344110838e-01 4.939330015715062694e-01 3.013806312206706098e-02
3.175566024197921777e+00 1.202404809619238346e+00 3.153971677045478983e-01 1.522672099341697005e-01 5.008644533457197179e-01 3.147116901556269719e-02
3.022443997275132688e+00 1.216432865731463142e+00 3.090814897819090801e-01 1.503482835790554140e-01 5.076751693255798781e-01 3.289505731345563483e-02
2.569265210711148217e+00 1.230460921843687494e+00 3.028909141142028805e-01 1.482837476429167967e-01 5.144596294673702275e-01 3.436570877551010927e-02
4.148835988506852424e+00 1.244488977955911846e+00 2.964595948737626108e-01 1.462521697611234850e-01 5.214196915000010035e-01 3.586854386511292847e-02
4.729908857570821468e+00 1.258517034068136198e+00 2.900017017240171247e-01 1.440792329297918284e-01 5.285089894874371863e-01 3.741007585875379821e-02
4.013269453572185341e+00 1.272545090180360550e+00 2.834349132551903794e-01 1.420379689330359130e-01 5.354560471130002108e-01 3.907107069877353150e-02
4.318672398176620852e+00 1.286573146292585346e+00 2.769215130683536086e-01 1.398963346522973661e-01 5.424127342703586319e-01 4.076941800899036572e-02
4.471573121757769442e+00 1.300601202404809698e+00 2.705310414258085827e-01 1.376607017672109856e-01 5.493054104691081907e-01 4.250284633787228261e-02
4.662472837060366082e+00 1.314629258517034049e+00 2.641440189488300505e-01 1.354864806546183520e-01 5.560439321908211552e-01 4.432556820573037987e-02
4.767511691743397506e+00 1.328657314629258401e+00 2.572720522466371840e-01 1.332478342546150607e-01 5.632595874306263184e-01 4.622052606812152714e-02
4.085415846399228279e+00 1.342685370741483197e+00 2.506241778727238967e-01 1.309535729784762070e-01 5.702414517546003925e-01 4.818079739419950380e-02
3.705766146291326724e+00 1.356713426853707549e+00 2.442034882059589962e-01 1.287800298273025779e-01 5.768549257781186990e-01 5.016155618861968535e-02
4.446415567910528388e+00 1.370741482965931901e+00 2.375574902666706678e-01 1.264723700944968832e-01 5.836787828354009777e-01 5.229135680343146436e-02
3.158919897514285147e+00 1.384769539078156253e+00 2.310069287083964806e-01 1.241262808973052217e-01 5.904367229223627112e-01 5.443006747193558648e-02
4.867965117287943677e+00 1.398797595190380605e+00 2.244590694585605894e-01 1.218239049313172978e-01 5.970353535698468272e-01 5.668167204027527856e-02
4.576862862249754471e+00 1.412825651302605401e+00 2.179355804751827441e-01 1.195006069687822581e-01 6.035600829423444225e-01 5.900372961369061003e-02
3.157351730344780449e+00 1.426853707414829753e+00 2.114765624396316435e-01 1.171445949484026527e-01 6.100206347162859810e-01 6.135820789567963951e-02
3.423228879506383215e+00 1.440881763527054105e+00 2.049284641763755022e-01 1.148334316459782845e-01 6.164218954016910113e-01 6.381620877595517438e-02
4.838673751698398640e+00 1.454909819639278457e+00 1.985342834991529470e-01 1.124220505407481918e-01 6.226636427458475120e-01 6.638002321425136298e-02
4.304673385733986279e+00 1.468937875751502808e+00 1.922617979063386551e-01 1.100678311663704917e-01 6.287132374496752218e-01 6.895713347761556200e-02
3.216713051591324923e+00 1.482965931863727604e+00 1.859118319231108374e-01 1.075910637708555190e-01 6.348849316407331189e-01 7.161217266530046921e-02
3.785480201463136130e+00 1.496993987975951956e+00 1.799217886260812138e-01 1.052466722357241341e-01 6.404346929873199201e-01 7.439684615087475972e-02
3.529705033786300294e+00 1.511022044088176308e+00 1.736511242751157813e-01 1.028525017475504233e-01 6.462338645707158546e-01 7.726250940661794075e-02
3.526486741351116727e+00 1.525050100200400660e+00 1.675919365089713065e-01 1.005256891736326652e-01 6.517162810312934207e-01 8.016609328610264928e-02
3.888171262780159676e+00 1.539078156312625456e+00 1.617043757162293927e-01 9.810836243727469319e-02 6.570276518635423946e-01 8.315960998295342244e-02
3.265606802016829846e+00 1.553106212424849808e+00 1.558232612188663602e-01 9.567049076896604054e-02 6.623169440739931080e-01 8.618930393817442193e-02
3.916823023124111014e+00 1.567134268537074160e+00 1.500122653046895294e-01 9.328243542776440411e-02 6.673834909807270233e-01 8.932180828681902940e-02
3.523941557662851665e+00 1.581162324649298512e+00 1.444978106015282482e-01 9.097186667670807692e-02 6.719465285780001906e-01 9.258379414376335936e-02
3.755258986542004518e+00 1.595190380761522864e+00 1.388627251307480992e-01 8.865616110489966950e-02 6.765600771503429423e-01 9.592103661400934456e-02
3.946302559652092423e+00 1.609218436873747660e+00 1.335509938133304098e-01 8.632799836769142199e-02 6.808907896256375381e-01 9.923021819334065796e-02
2.983115544468807112e+00 1.623246492985972012e+00 1.282396849436232833e-01 8.402356537418574634e-02 6.849792311456116556e-01 1.027575185365793980e-01
4.464476960586548415e+00 1.637274549098196363e+00 1.230625171558416137e-01 8.167961386737221385e-02 6.890189393214929403e-01 1.062389296552932599e-01
1.411346392653385629e-01 1.651302605210420715e+00 1.180201021677227402e-01 7.948189909815155108e-02 6.925956224121249116e-01 1.099023763220006583e-01
1.071474762917133394e-01 1.665330661322645511e+00 1.131031776903393266e-01 7.720760418374555956e-02 6.961704571458687818e-01 1.135187609800463737e-01
3.232725591635439599e+00 1.679358717434869863e+00 1.083335141626831505e-01 7.496853598556454945e-02 6.993176366802495991e-01 1.173803131715027565e-01
4.369758037728801447e+00 1.693386773547094215e+00 1.037037026677778834e-01 7.277142643414495626e-02 7.023650132857192085e-01 1.211598576123578408e-01
