# Y X a0 a1
3.317267900987064255e+00 1.362725450901802748e-01 9.952626143872329578e-01 4.737385612767080340e-03
3.337973886470302798e+00 1.503006012024048488e-01 9.951331687671433057e-01 4.866831232856599736e-03
3.003542474282170804e+00 1.643286573146292007e-01 9.949923407022587263e-01 5.007659297741245095e-03
3.015555946524302922e+00 1.783567134268537746e-01 9.948487526439112605e-01 5.151247356088795026e-03
3.538309367821518059e+00 1.923847695390781265e-01 9.947003129366456253e-01 5.299687063354378141e-03
3.425847103477906774e+00 2.064128256513027004e-01 9.945483600725506523e-01 5.451639927449430066e-03
3.192588736263097360e+00 2.204408817635270523e-01 9.943906353410916221e-01 5.609364658908411704e-03
3.083943025559621631e+00 2.344689378757514042e-01 9.942187782122571260e-01 5.781221787742826280e-03
3.480368223350980728e+00 2.484969939879759782e-01 9.940478514971009538e-01 5.952148502899042709e-03
3.412701240228285471e+00 2.625250501002003300e-01 9.938714966690026520e-01 6.128503330997255201e-03
3.718242115277238025e+00 2.765531062124249040e-01 9.936827397456717836e-01 6.317260254328280547e-03
3.117849968995130894e+00 2.905811623246492559e-01 9.934881662392349710e-01 6.511833760765070589e-03
3.206851941977302722e+00 3.046092184368738298e-01 9.932885123409865846e-01 6.711487659013323434e-03
3.282052247318116400e+00 3.186372745490981817e-01 9.930815712089241520e-01 6.918428791075991076e-03
2.946857926579555365e+00 3.326653306613227556e-01 9.928655834125269530e-01 7.134416587473027885e-03
2.875400745327602259e+00 3.466933867735471075e-01 9.926317543693222722e-01 7.368245630677616731e-03
3.483819351616380455e+00 3.607214428857714594e-01 9.923988450902597735e-01 7.601154909740271554e-03
3.068779145703415256e+00 3.747494989979960334e-01 9.921571212148371233e-01 7.842878785162897548e-03
3.268866300236465072e+00 3.887775551102203853e-01 9.918992436018518877e-01 8.100756398148206000e-03
3.772363415391818187e+00 4.028056112224449592e-01 9.916370322039500529e-01 8.362967796049855171e-03
3.814914917815770856e+00 4.168336673346693111e-01 9.913622741088388146e-01 8.637725891161147224e-03
3.910027526663741426e+00 4.308617234468938850e-01 9.910787935631796275e-01 8.921206436820327407e-03
3.158868125210307465e+00 4.448897795591182369e-01 9.907791132128191958e-01 9.220886787180864949e-03
3.380048553887018414e+00 4.589178356713428109e-01 9.904754712395065219e-01 9.524528760493545729e-03
3.946984122361700376e+00 4.729458917835671627e-01 9.901487814000666798e-01 9.851218599933269857e-03
3.656016189802311800e+00 4.869739478957915146e-01 9.898223412600395399e-01 1.017765873996057460e-02
3.633427840224778826e+00 5.010020040080160886e-01 9.894833108370422181e-01 1.051668916295770730e-02
3.681133846049121860e+00 5.150300601202404405e-01 9.891093041564160693e-01 1.089069584358390297e-02
3.674794151481704407e+00 5.290581162324650144e-01 9.887353761667075913e-01 1.126462383329242256e-02
3.986917607300090260e+00 5.430861723446893663e-01 9.883505397259986225e-01 1.164946027400152150e-02
3.484962226881707092e+00 5.571142284569139402e-01 9.879383080966910313e-01 1.206169190330886112e-02
3.753014055148617967e+00 5.711422845691382921e-01 9.875200696573607217e-01 1.247993034263928866e-02
3.141529076409252497e+00 5.851703406813626440e-01 9.870699350207106093e-01 1.293006497928952080e-02
3.566688028033215829e+00 5.991983967935872180e-01 9.866150086148823828e-01 1.338499138511763283e-02
3.670315001551779588e+00 6.132264529058115698e-01 9.861322140780897083e-01 1.386778592191038190e-02
4.091053942213550343e+00 6.272545090180361438e-01 9.856456800607410473e-01 1.435431993925899430e-02
3.579114502803874220e+00 6.412825651302604957e-01 9.851253770440216995e-01 1.487462295597834390e-02
3.852040975769471576e+00 6.553106212424850696e-01 9.845825650156937447e-01 1.541743498430638536e-02
3.317581985418333268e+00 6.693386773547094215e-01 9.840372381897678489e-01 1.596276181023210949e-02
3.436429454886268164e+00 6.833667334669337734e-01 9.834465060185040297e-01 1.655349398149602927e-02
3.286053994581645377e+00 6.973947895791583473e-01 9.828243805798501098e-01 1.717561942014987630e-02
4.156088778190261124e+00 7.114228456913826992e-01 9.821938936701677392e-01 1.780610632983219144e-02
4.045013382928253520e+00 7.254509018036072732e-01 9.815295269944261936e-01 1.847047300557392441e-02
4.116196138795602089e+00 7.394789579158316251e-01 9.808368997652117116e-01 1.916310023478825023e-02
3.355094066351795412e+00 7.535070140280561990e-01 9.801209852255597932e-01 1.987901477444030049e-02
3.612279460503760475e+00 7.675350701402805509e-01 9.793707605689284668e-01 2.062923943107160610e-02
4.274507967257679120e+00 7.815631262525051248e-01 9.785959859662864968e-01 2.140401403371350667e-02
3.627704467836003310e+00 7.955911823647294767e-01 9.777730071267662915e-01 2.222699287323364262e-02
4.039356956592743408e+00 8.096192384769538286e-01 9.769462628844847174e-01 2.305373711551526525e-02
4.079868047031189882e+00 8.236472945891784025e-01 9.760394482496265178e-01 2.396055175037353421e-02
3.777824213631221451e+00 8.376753507014027544e-01 9.751267489183654824e-01 2.487325108163438922e-02
3.972842393810191552e+00 8.517034068136273284e-01 9.741544864598076225e-01 2.584551354019230113e-02
3.930861192298719331e+00 8.657314629258516803e-01 9.731590709046437082e-01 2.684092909535621893e-02
3.998958615598267929e+00 8.797595190380762542e-01 9.720946714621682139e-01 2.790532853783183470e-02
4.101672291858255548e+00 8.937875751503006061e-01 9.710340845313666369e-01 2.896591546863334227e-02
3.911357442802951390e+00 9.078156312625251800e-01 9.699063282555240306e-01 3.009367174447594856e-02
3.493172906089779595e+00 9.218436873747495319e-01 9.687373619986058282e-01 3.126263800139417182e-02
4.372516605875548912e+00 9.358717434869738838e-01 9.674778532726521219e-01 3.252214672734794754e-02
4.382144408151950721e+00 9.498997995991984578e-01 9.661923228509322614e-01 3.380767714906782184e-02
3.940494490943774686e+00 9.639278557114228096e-01 9.648725561323513444e-01 3.512744386764871801e-02
4.225659681862784289e+00 9.779559118236473836e-01 9.635126450363287187e-01 3.648735496367124659e-02
4.385180739241787862e+00 9.919839679358717355e-01 9.620546571142202241e-01 3.794534288577989384e-02
3.527070416219576288e+00 1.006012024048096087e+00 9.605098823726990753e-01 3.949011762730102182e-02
3.565431967434924410e+00 1.020040080160320883e+00 9.589433919217790203e-01 4.105660807822085479e-02
4.233877963440548342e+00 1.034068136272545235e+00 9.573182999557839912e-01 4.268170004421609903e-02
3.776461398773698797e+00 1.048096192384769587e+00 9.555897157961319444e-01 4.441028420386809034e-02
3.796517112582043385e+00 1.062124248496993939e+00 9.538631654442965013e-01 4.613683455570350561e-02
4.045894726686206866e+00 1.076152304609218291e+00 9.519475937049932668e-01 4.805240629500675403e-02
3.827807625240128520e+00 1.090180360721443087e+00 9.500194940443849045e-01 4.998050595561511628e-02
3.751510993619422418e+00 1.104208416833667439e+00 9.480341914279832860e-01 5.196580857201679032e-02
4.550334055008844913e+00 1.118236472945891791e+00 9.459164014439979118e-01 5.408359855600206739e-02
3.708831840449620554e+00 1.132264529058116143e+00 9.437677994273910853e-01 5.623220057260882448e-02
3.945570111048158246e+00 1.146292585170340494e+00 9.414809612833680008e-01 5.851903871663195061e-02
4.655648951160056725e+00 1.160320641282565290e+00 9.391665830833699768e-01 6.083341691662991213e-02
4.207749101019892635e+00 1.174348697394789642e+00 9.366814664960397829e-01 6.331853350396021707e-02
4.470302764455221123e+00 1.188376753507013994e+00 9.340550585031499597e-01 6.594494149684999862e-02
4.156793339487506067e+00 1.202404809619238346e+00 9.314117466308148297e-01 6.858825336918515647e-02
4.119623333334409665e+00 1.216432865731463142e+00 9.287029339598542599e-01 7.129706604014578175e-02
3.940346816394159291e+00 1.230460921843687494e+00 9.257471046766239109e-01 7.425289532337610299e-02
3.880955163432311394e+00 1.244488977955911846e+00 9.227699313609620813e-01 7.723006863903797425e-02
4.350948625493155753e+00 1.258517034068136198e+00 9.196515023652162002e-01 8.034849763478386919e-02
4.680614673667546910e+00 1.272545090180360550e+00 9.164015819421379438e-01 8.359841805786209779e-02
4.551642973681044424e+00 1.286573146292585346e+00 9.130628718208119166e-01 8.693712817918801405e-02
3.993675499640768400e+00 1.300601202404809698e+00 9.095672572342885509e-01 9.043274276571146297e-02
4.359571452292315463e+00 1.314629258517034049e+00 9.059297648470379105e-01 9.407023515296200622e-02
4.699463944045030317e+00 1.328657314629258401e+00 9.020904821893466208e-01 9.790951781065337922e-02
4.738443077324625108e+00 1.342685370741483197e+00 8.982144117529914373e-01 1.017855882470085349e-01
3.891453164438289036e+00 1.356713426853707549e+00 8.941011850175411002e-01 1.058988149824588582e-01
4.805857295496720027e+00 1.370741482965931901e+00 8.899350967356175479e-01 1.100649032643824382e-01
4.656789023761175983e+00 1.384769539078156253e+00 8.855637307517807422e-01 1.144362692482193272e-01
4.286508443079519282e+00 1.398797595190380605e+00 8.810317219053712678e-01 1.189682780946288293e-01
4.576319833947243509e+00 1.412825651302605401e+00 8.763806379422138804e-01 1.236193620577860502e-01
4.508494926331602315e+00 1.426853707414829753e+00 8.715169118141233850e-01 1.284830881858766427e-01
4.319285507488832110e+00 1.440881763527054105e+00 8.663508345885045925e-01 1.336491654114954075e-01
4.515766875172434247e+00 1.454909819639278457e+00 8.611637369896398830e-01 1.388362630103601725e-01
4.669244462686894082e+00 1.468937875751502808e+00 8.558302568739599714e-01 1.441697431260399731e-01
4.367926413535345276e+00 1.482965931863727604e+00 8.502639344720827053e-01 1.497360655279172670e-01
4.486629964419223349e+00 1.496993987975951956e+00 8.444408642626390904e-01 1.555591357373609929e-01
4.663968352579588306e+00 1.511022044088176308e+00 8.386233605492388055e-01 1.613766394507610558e-01
4.846556586875335526e+00 1.525050100200400660e+00 8.324281784619461666e-01 1.675718215380538889e-01
4.855872306344831024e+00 1.539078156312625456e+00 8.261750050573383186e-01 1.738249949426616536e-01
4.488594044594456101e+00 1.553106212424849808e+00 8.195974043427539657e-01 1.804025956572460343e-01
4.458733367967328221e+00 1.567134268537074160e+00 8.129401643327542892e-01 1.870598356672457940e-01
4.824973976714959534e+00 1.581162324649298512e+00 8.058950117166854277e-01 1.941049882833144613e-01
4.817594278139893937e+00 1.595190380761522864e+00 7.988808891295331449e-01 2.011191108704668551e-01
2.178780035060591924e-04 1.609218436873747660e+00 7.914341648894556158e-01 2.085658351105444119e-01
4.446489938537242281e+00 1.623246492985972012e+00 7.838336094245650365e-01 2.161663905754350190e-01
4.771045817760200869e+00 1.637274549098196363e+00 7.761159582628557319e-01 2.238840417371442959e-01
4.458463155945942447e+00 1.651302605210420715e+00 7.683099171168586983e-01 2.316900828831413572e-01
4.279388346048012437e+00 1.665330661322645511e+00 7.600932414575116702e-01 2.399067585424883853e-01
4.397738330290558828e+00 1.679358717434869863e+00 7.517743826308477262e-01 2.482256173691522461e-01
4.866543266564975490e+00 1.693386773547094215e+00 7.431894468757298533e-01 2.568105531242701467e-01
4.789655618150816425e-04 1.707414829659318567e+00 7.343114008109263846e-01 2.656885991890737264e-01
4.573486625639738179e+00 1.721442885771542919e+00 7.254975225641139280e-01 2.745024774358860720e-01
4.586381050237987367e+00 1.735470941883767715e+00 7.162187154008481382e-01 2.837812845991517507e-01
4.263747594114288830e+00 1.749498997995992067e+00 7.072110427611757455e-01 2.927889572388243100e-01
4.808913491445303556e+00 1.763527054108216419e+00 6.977294521501359315e-01 3.022705478498640130e-01
9.680877720808317186e-06 1.777555110220440771e+00 6.879720628549799155e-01 3.120279371450201400e-01
4.728187221163136833e+00 1.791583166332665567e+00 6.779921249325611132e-01 3.220078750674388313e-01
4.651671260985227541e+00 1.805611222444889918e+00 6.679255073458693071e-01 3.320744926541307485e-01
9.700179010402369901e-05 1.819639278557114270e+00 6.576582315847340210e-01 3.423417684152659790e-01
3.670599725560814264e+00 1.833667334669338622e+00 6.473324735172851785e-01 3.526675264827148215e-01
4.488983042017467562e-04 1.847695390781562974e+00 6.370790414109690492e-01 3.629209585890308953e-01
4.626603185867316448e+00 1.861723446893787770e+00 6.263676049248595445e-01 3.736323950751405110e-01
1.301545374910095456e-07 1.875751503006012122e+00 6.155253641757073568e-01 3.844746358242926432e-01
5.814536623413757606e-03 1.889779559118236474e+00 6.048624431147919811e-01 3.951375568852080189e-01
8.314465756507630895e-03 1.903807615230460826e+00 5.939396861012735673e-01 4.060603138987263772e-01
1.407120985351056230e-04 1.917835671342685622e+00 5.828179081627237190e-01 4.171820918372761700e-01
1.254976740883322783e-04 1.931863727454909974e+00 5.715051638874668605e-01 4.284948361125331395e-01
4.472752101684335457e+00 1.945891783567134325e+00 5.606284917524646527e-01 4.393715082475353473e-01
4.612578901408771692e+00 1.959919839679358677e+00 5.491413093926483802e-01 4.508586906073515643e-01
4.869739457460926069e+00 1.973947895791583029e+00 5.378589584185619055e-01 4.621410415814382056e-01
1.030648692442515547e-03 1.987975951903807825e+00 5.266354574223593987e-01 4.733645425776405458e-01
5.991380205425401442e-04 2.002004008016032177e+00 5.152383537102053213e-01 4.847616462897947343e-01
1.434156667092179517e-08 2.016032064128256529e+00 5.036643877568158789e-01 4.963356122431840656e-01
4.744280285844373779e+00 2.030060120240480881e+00 4.926683560442420839e-01 5.073316439557579161e-01
2.111857377957483287e-10 2.044088176352705233e+00 4.812114348806809661e-01 5.187885651193191450e-01
4.686285134753684467e+00 2.058116232464930029e+00 4.696596947337454697e-01 5.303403052662545303e-01
2.124738733972946424e-04 2.072144288577154381e+00 4.584921815934160372e-01 5.415078184065840183e-01
8.589880089455279380e-03 2.086172344689378733e+00 4.473119355026362598e-01 5.526880644973637402e-01
6.465308316516750715e-08 2.100200400801603084e+00 4.359866222608904107e-01 5.640133777391096448e-01
4.639976330837841445e+00 2.114228456913827880e+00 4.249627464374071684e-01 5.750372535625928316e-01
4.755625881316974279e+00 2.128256513026052232e+00 4.138178336240017630e-01 5.861821663759981815e-01
4.069778193626345884e-04 2.142284569138276584e+00 4.029834197315340649e-01 5.970165802684659351e-01
4.771035258233467857e+00 2.156312625250500936e+00 3.920103301000247287e-01 6.079896698999752713e-01
1.021405182655665612e-14 2.170340681362725288e+00 3.811377573929307649e-01 6.188622426070692351e-01
4.792660967571101160e+00 2.184368737474950084e+00 3.706823255358737690e-01 6.293176744641262310e-01
4.760369887397321619e-11 2.198396793587174436e+00 3.603329483537175415e-01 6.396670516462823475e-01
1.220700009412701431e-02 2.212424849699398788e+00 3.500436357923791819e-01 6.499563642076208181e-01
9.998224475562534052e-12 2.226452905811623140e+00 3.396571353041136776e-01 6.603428646958863224e-01
1.742057364055081960e-07 2.240480961923847936e+00 3.296301181621158483e-01 6.703698818378841517e-01
6.447802400978187159e-03 2.254509018036072288e+00 3.198984442291945007e-01 6.801015557708055548e-01
9.907618256274659529e-04 2.268537074148296639e+00 3.102117882210602695e-01 6.897882117789397860e-01
7.860379014377001361e-14 2.282565130260520991e+00 3.006121393444414203e-01 6.993878606555585797e-01
0.000000000000000000e+00 2.296593186372745343e+00 2.914434402702235083e-01 7.085565597297764917e-01
2.901118563590926111e-04 2.310621242484970139e+00 2.822555186808957672e-01 7.177444813191041773e-01
3.159339506622444500e-10 2.324649298597194491e+00 2.732221667904199958e-01 7.267778332095801153e-01
4.152681173543320448e+00 2.338677354709418843e+00 2.644176882471255818e-01 7.355823117528744737e-01
2.716568218926631584e-04 2.352705410821643195e+00 2.560797600788569106e-01 7.439202399211429784e-01
5.817568649052742285e-14 2.366733466933867547e+00 2.474902182720717658e-01 7.525097817279282619e-01
2.679551125532670497e-04 2.380761523046092343e+00 2.394111284109156634e-01 7.605888715890842811e-01
7.549516567453913840e-15 2.394789579158316695e+00 2.316940899264676168e-01 7.683059100735324387e-01
1.776356839400408237e-15 2.408817635270541047e+00 2.236771246768127497e-01 7.763228753231873336e-01
2.735589532713802714e-13 2.422845691382765398e+00 2.160476904365099537e-01 7.839523095634900463e-01
0.000000000000000000e+00 2.436873747494990194e+00 2.087501270282731414e-01 7.912498729717269974e-01
4.510125616486867594e-11 2.450901803607214546e+00 2.015620413250008014e-01 7.984379586749991153e-01
4.555117412507240463e-06 2.464929859719438898e+00 1.945941304237225333e-01 8.054058695762774667e-01
6.750155989743734069e-14 2.478957915831663250e+00 1.877860822811606156e-01 8.122139177188394399e-01
0.000000000000000000e+00 2.492985971943887602e+00 1.813712806798058186e-01 8.186287193201940982e-01
8.426631872188566818e-06 2.507014028056112398e+00 1.749702763128121175e-01 8.250297236871878548e-01
9.222429298518978766e-09 2.521042084168336750e+00 1.686537376144632283e-01 8.313462623855368827e-01
6.439293542846640461e-14 2.535070140280561102e+00 1.627010694539932634e-01 8.372989305460066811e-01
1.419072311568661537e-02 2.549098196392785454e+00 1.569031738638282103e-01 8.430968261361718730e-01
3.850220940082796773e-04 2.563126252505010250e+00 1.512643997908537097e-01 8.487356002091461793e-01
1.828759366329775969e-12 2.577154308617234602e+00 1.458669335911748077e-01 8.541330664088251368e-01
2.275957200740570124e-12 2.591182364729458953e+00 1.405712150026163787e-01 8.594287849973836213e-01
1.104174397763687046e-02 2.605210420841683305e+00 1.354516929036935213e-01 8.645483070963065897e-01
0.000000000000000000e+00 2.619238476953907657e+00 1.304899072448248987e-01 8.695100927551752124e-01
0.000000000000000000e+00 2.633266533066132453e+00 1.257616275340316947e-01 8.742383724659683608e-01
1.081037606744850520e-05 2.647294589178356805e+00 1.211910160882829074e-01 8.788089839117170232e-01
3.463895836836487536e-14 2.661322645290581157e+00 1.166809750881479812e-01 8.833190249118521020e-01
3.872457909967525412e-13 2.675350701402805509e+00 1.124362948623787301e-01 8.875637051376211728e-01
0.000000000000000000e+00 2.689378757515030305e+00 1.082114165969652736e-01 8.917885834030346848e-01
0.000000000000000000e+00 2.703406813627254657e+00 1.043533311185553814e-01 8.956466688814446186e-01
2.562394740867690531e-13 2.717434869739479009e+00 1.004272592797287034e-01 8.995727407202712689e-01
3.508304757821649045e-14 2.731462925851703361e+00 9.674698692161853852e-02 9.032530130783814615e-01
0.000000000000000000e+00 2.745490981963927712e+00 9.312820714640218656e-02 9.068717928535977579e-01
2.122883871980891689e-09 2.759519038076152508e+00 8.965446161162497762e-02 9.103455383883749530e-01
0.000000000000000000e+00 2.773547094188376860e+00 8.636189616824817283e-02 9.136381038317519243e-01
0.000000000000000000e+00 2.787575150300601212e+00 8.315047067744445186e-02 9.168495293225554787e-01
2.402522625317699198e-13 2.801603206412825564e+00 8.011909897875126030e-02 9.198809010212487536e-01
1.517237228264257076e-07 2.815631262525050360e+00 7.709369131042886902e-02 9.229063086895711310e-01
0.000000000000000000e+00 2.829659318637274712e+00 7.424875036899784841e-02 9.257512496310021932e-01
0.000000000000000000e+00 2.843687374749499064e+00 7.153131962926849441e-02 9.284686803707314917e-01
7.494449786263523430e-10 2.857715430861723416e+00 6.879298226498896385e-02 9.312070177350110223e-01
6.483702463831933237e-14 2.871743486973947768e+00 6.632874608864240684e-02 9.336712539113575238e-01
1.096900348335670578e-13 2.885771543086172564e+00 6.387018392481798312e-02 9.361298160751820863e-01
0.000000000000000000e+00 2.899799599198396916e+00 6.148148217635088925e-02 9.385185178236490344e-01
0.000000000000000000e+00 2.913827655310621267e+00 5.924294100561178222e-02 9.407570589943882178e-01
0.000000000000000000e+00 2.927855711422845619e+00 5.702739231311743789e-02 9.429726076868825135e-01
0.000000000000000000e+00 2.941883767535069971e+00 5.495588253713396681e-02 9.450441174628659846e-01
1.749476134831359679e-10 2.955911823647294767e+00 5.291754704931287551e-02 9.470824529506871592e-01
0.000000000000000000e+00 2.969939879759519119e+00 5.099605516639731800e-02 9.490039448336027306e-01
0.000000000000000000e+00 2.983967935871743471e+00 4.913495303045570251e-02 9.508650469695442142e-01
0.000000000000000000e+00 2.997995991983967823e+00 4.732034318455884819e-02 9.526796568154412004e-01
0.000000000000000000e+00 3.012024048096192175e+00 4.558674334277414142e-02 9.544132566572257614e-01
0.000000000000000000e+00 3.026052104208416971e+00 4.392645592831607992e-02 9.560735440716838784e-01
0.000000000000000000e+00 3.040080160320641767e+00 4.231162128859330268e-02 9.576883787114066626e-01
