# Y X a0 a1 a2 a3
2.496570863349672376e+00 -2.565130260521042427e-01 4.119041519259212247e-01 4.692195009398033023e-01 1.181224412775021410e-01 7.539058567731600404e-04
3.183810638545283123e+00 -2.424849699398797798e-01 4.131404732962614124e-01 4.678280914707197424e-01 1.182693548967734404e-01 7.620803362454556815e-04
1.476136355311288728e+00 -2.284569138276553169e-01 4.142930171570393116e-01 4.664136335901011288e-01 1.185220540551437662e-01 7.712951977158087526e-04
1.656997819687329621e+00 -2.144288577154308539e-01 4.151279902172759773e-01 4.654174674284582980e-01 1.186741543343407257e-01 7.803880199248925970e-04
1.584014606618719956e+00 -2.004008016032063910e-01 4.162916690542980969e-01 4.640856952798579349e-01 1.188326693936270079e-01 7.899662722168180077e-04
3.148597001949318130e+00 -1.863727454909819281e-01 4.172027336712810786e-01 4.630180326451433515e-01 1.189788066661136706e-01 8.004270174618743254e-04
2.057100870201204135e+00 -1.723446893787574652e-01 4.178605498673487739e-01 4.621044069495233164e-01 1.192240871724476459e-01 8.109560106803301478e-04
1.525238875773264224e+00 -1.583166332665331133e-01 4.184981086851655152e-01 4.612772125458502459e-01 1.194023943663308496e-01 8.222844026533767357e-04
2.977460148302062848e+00 -1.442885771543086504e-01 4.192461128033435624e-01 4.603551649890449404e-01 1.195648367493695741e-01 8.338854582420463348e-04
2.984003868755530142e+00 -1.302605210420841875e-01 4.197801800345748457e-01 4.595715940286779211e-01 1.198013977486585557e-01 8.468281880885551380e-04
1.595264420726056898e+00 -1.162324649298597246e-01 4.206784929094893877e-01 4.585251053472379490e-01 1.199370607645692116e-01 8.593409787034536704e-04
2.803578133280473228e+00 -1.022044088176352616e-01 4.208001593296414877e-01 4.582243204769926859e-01 1.201026291415024649e-01 8.728910518634277116e-04
1.846052281260432970e+00 -8.817635270541079873e-02 4.212696386436361462e-01 4.575440279423342305e-01 1.202983322533236338e-01 8.880011607059647280e-04
1.585593675919620082e+00 -7.414829659318633581e-02 4.216294719506022970e-01 4.570816780242583643e-01 1.203868105377821351e-01 9.020394873571077827e-04
2.287079534923648350e+00 -6.012024048096187290e-02 4.217465718903325445e-01 4.566484039099002468e-01 1.206873910607957207e-01 9.176331389715163163e-04
2.697134733153883523e+00 -4.609218436873740998e-02 4.219246831392051145e-01 4.562870478625718484e-01 1.208546400540942839e-01 9.336289441287813802e-04
2.435245816866318691e+00 -3.206412825651305809e-02 4.220232033732555510e-01 4.560335578398955203e-01 1.209920503177185636e-01 9.511884691303524588e-04
1.855424889825713741e+00 -1.803607214428859518e-02 4.218685705044569190e-01 4.559909505212631498e-01 1.211723647595834424e-01 9.681142146965442423e-04
2.763616127632605668e+00 -4.008016032064132261e-03 4.218679453909557897e-01 4.558773404299611975e-01 1.212669811057730529e-01 9.877330733102326378e-04
1.321575718767003194e+00 1.002004008016044168e-02 4.216948922937781008e-01 4.558151694382626684e-01 1.214826055954140865e-01 1.007332672545222744e-03
1.852524094972892499e+00 2.404809619238479357e-02 4.212000394750822219e-01 4.561063293972270061e-01 1.216666375669185757e-01 1.026993560772081031e-03
1.435552177758979475e+00 3.807615230460914546e-02 4.209941792193320764e-01 4.561272567275837519e-01 1.218303811910828732e-01 1.048182862001506782e-03
3.007659932481648646e+00 5.210420841683371940e-02 4.205292328787129108e-01 4.564536285103038549e-01 1.219472542292097117e-01 1.069884381773371709e-03
2.210168748299981445e+00 6.613226452905807129e-02 4.200515165273627227e-01 4.567990877415207263e-01 1.220553023091923289e-01 1.094093421924144686e-03
2.273048755202096149e+00 8.016032064128264523e-02 4.193046352102663410e-01 4.573146371117966513e-01 1.222621646594210243e-01 1.118563018515845477e-03
3.272407405882515441e+00 9.418837675350699712e-02 4.185745918753144279e-01 4.578735818479145459e-01 1.224085116775962268e-01 1.143314599174834840e-03
1.933145341896825631e+00 1.082164328657315711e-01 4.177907113939126060e-01 4.585289156348957285e-01 1.225113774540498995e-01 1.168995517141741903e-03
1.625810822610483708e+00 1.222444889779559229e-01 4.170263168211323923e-01 4.590601617144950408e-01 1.227161769136940750e-01 1.197344550678491448e-03
2.112127581782024421e+00 1.362725450901802748e-01 4.160603238773319390e-01 4.598875596583727465e-01 1.228261627843888898e-01 1.225953679906421206e-03
2.654812246647113572e+00 1.503006012024048488e-01 4.150424116567324462e-01 4.607644051865952273e-01 1.229369039874490949e-01 1.256279169223172487e-03
2.184845742858873674e+00 1.643286573146292007e-01 4.139876196206030423e-01 4.617036562710436498e-01 1.230213614202048805e-01 1.287362688148330648e-03
2.538687436483543003e+00 1.783567134268537746e-01 4.126429346487959227e-01 4.628304277765495356e-01 1.232061434047461573e-01 1.320494169908396128e-03
3.051736650620740399e+00 1.923847695390781265e-01 4.113192402253124658e-01 4.641291783285367289e-01 1.231964535811049533e-01 1.355127865046001868e-03
3.487699250363569536e+00 2.064128256513027004e-01 4.099030846111067494e-01 4.653790537880580502e-01 1.233267612924697776e-01 1.391100308365377436e-03
1.644079630470344444e+00 2.204408817635270523e-01 4.084319042559136914e-01 4.666447709721346926e-01 1.234936395451153718e-01 1.429685226836311437e-03
2.606248361942641978e+00 2.344689378757514042e-01 4.068125628074620859e-01 4.681502210573557088e-01 1.235690033078600814e-01 1.468212827322289441e-03
3.007226032059056031e+00 2.484969939879759782e-01 4.050906649003059856e-01 4.697820036120824994e-01 1.236182487906125893e-01 1.509082696999044983e-03
1.759064289221783817e+00 2.625250501002003300e-01 4.031797181137386499e-01 4.715676090335902959e-01 1.237002843146939590e-01 1.552388537977108856e-03
2.105532536904221264e+00 2.765531062124249040e-01 4.015823138289935645e-01 4.730674777311819623e-01 1.237531185904671149e-01 1.597089849357353217e-03
2.045184218624033434e+00 2.905811623246492559e-01 3.993968709173780218e-01 4.750613515391685637e-01 1.238979328861223583e-01 1.643844657331120732e-03
2.339985770095997175e+00 3.046092184368738298e-01 3.974432910369170013e-01 4.768989325659110379e-01 1.239637899138834459e-01 1.693986483288435069e-03
3.072925860120126806e+00 3.186372745490981817e-01 3.952805699260292793e-01 4.789809404550786631e-01 1.239933451856836538e-01 1.745144433208300734e-03
3.296435236652101253e+00 3.326653306613227556e-01 3.928173352444818689e-01 4.813901447165789826e-01 1.239949985509672253e-01 1.797521487971781096e-03
2.987801144809306031e+00 3.466933867735471075e-01 3.906757321137724892e-01 4.834503646452293912e-01 1.240195550730214258e-01 1.854348167976763813e-03
2.989095465308464483e+00 3.607214428857714594e-01 3.881744274250044646e-01 4.858700727536391373e-01 1.240436007721579803e-01 1.911899049198240207e-03
2.396198712742295456e+00 3.747494989979960334e-01 3.856859178097019614e-01 4.882306659952659333e-01 1.241086332662679204e-01 1.974782928764234370e-03
2.484243239556104488e+00 3.887775551102203853e-01 3.831785939509617100e-01 4.907555314272906144e-01 1.240262493779400177e-01 2.039625243807585003e-03
2.502737255331423771e+00 4.028056112224449592e-01 3.804325683111342560e-01 4.934734873067850303e-01 1.239877223272627810e-01 2.106222054817814826e-03
2.608159501254976753e+00 4.168336673346693111e-01 3.774534482977908723e-01 4.964313550735133806e-01 1.239387892968496913e-01 2.176407331845912289e-03
3.926893068695116007e+00 4.308617234468938850e-01 3.745709085460680043e-01 4.991797605252614178e-01 1.240009590388089361e-01 2.248371889861549774e-03
2.801496018732550830e+00 4.448897795591182369e-01 3.714153199192982702e-01 5.024551200919536997e-01 1.238074046742548839e-01 2.322155314493039475e-03
3.142114266521903509e+00 4.589178356713428109e-01 3.684386470763236776e-01 5.052863310793554996e-01 1.238695232462482254e-01 2.405498598072542717e-03
3.709524068887693815e+00 4.729458917835671627e-01 3.654207761985288627e-01 5.083421437645725405e-01 1.237481652429827383e-01 2.488914793915823764e-03
3.916139869777539584e+00 4.869739478957915146e-01 3.621021658588210457e-01 5.117377306599887321e-01 1.235836022265868195e-01 2.576501254603285208e-03
2.940342789496091847e+00 5.010020040080160886e-01 3.587522930428173051e-01 5.151290884002838188e-01 1.234480882640457133e-01 2.670530292853203012e-03
3.467990822205790913e+00 5.150300601202404405e-01 3.553706235289351700e-01 5.185992778619928911e-01 1.232637276918327474e-01 2.766370917239229215e-03
2.020087360028640866e+00 5.290581162324650144e-01 3.518471801585196790e-01 5.221118299911157168e-01 1.231713843598455788e-01 2.869605490519131722e-03
2.867315618061613058e+00 5.430861723446893663e-01 3.482082330299435813e-01 5.259129244074838283e-01 1.229058649898194522e-01 2.972977572753183334e-03
3.667158756906314654e+00 5.571142284569139402e-01 3.445595431575445011e-01 5.295907481287088769e-01 1.227647698506146856e-01 3.084938863131907703e-03
2.485379359276250533e+00 5.711422845691382921e-01 3.409449974903555614e-01 5.333601248935154748e-01 1.224970997092503094e-01 3.197777906878727667e-03
2.464269304974562314e+00 5.851703406813626440e-01 3.369588282516491340e-01 5.374253359681752107e-01 1.222955298969938681e-01 3.320305883181699606e-03
3.356452378394081837e+00 5.991983967935872180e-01 3.330521161618211212e-01 5.413718400859406366e-01 1.221268676398393066e-01 3.449176112399042309e-03
2.581262013335215322e+00 6.132264529058115698e-01 3.287470870791655009e-01 5.458659721929860487e-01 1.218083175134223178e-01 3.578623214426075380e-03
3.860357062789383953e+00 6.272545090180361438e-01 3.249353078916877302e-01 5.498651840041545169e-01 1.214797538748267208e-01 3.719754229330999099e-03
3.230199133564529035e+00 6.412825651302604957e-01 3.210006803520230600e-01 5.539987640556545134e-01 1.211347119093288544e-01 3.865843682993733068e-03
4.053654858126952476e+00 6.553106212424850696e-01 3.167094514015359463e-01 5.585301956957042790e-01 1.207415363326534707e-01 4.018816570106218018e-03
4.069709372464769714e+00 6.693386773547094215e-01 3.122967447703651755e-01 5.631423413405689526e-01 1.203830509717880304e-01 4.177862917277680097e-03
3.843422631038337478e+00 6.833667334669337734e-01 3.078825063505643556e-01 5.679264196360905848e-01 1.198489886924950926e-01 4.342085320850021767e-03
3.994289153730958386e+00 6.973947895791583473e-01 3.036290907362625968e-01 5.724150205534622726e-01 1.194405308402868432e-01 4.515357869988269150e-03
3.789157513652975151e+00 7.114228456913826992e-01 2.990923762189227619e-01 5.771543114149598752e-01 1.190550404507221549e-01 4.698271915395156768e-03
4.064119544288749886e+00 7.254509018036072732e-01 2.946266505004564440e-01 5.819420035211407827e-01 1.185421514563651940e-01 4.889194522037443140e-03
3.065969859795306451e+00 7.394789579158316251e-01 2.902036535205927970e-01 5.866309385135337617e-01 1.180732846608555930e-01 5.092123305017817042e-03
4.189231656825802119e+00 7.535070140280561990e-01 2.853883545340831773e-01 5.917798766563733270e-01 1.175328521759290007e-01 5.298916633614492340e-03
4.193943257984887651e+00 7.675350701402805509e-01 2.808601665520801816e-01 5.967794068568360588e-01 1.168422190339094835e-01 5.518207557174253583e-03
4.106423055483116258e+00 7.815631262525051248e-01 2.759942237099784479e-01 6.019321615475466958e-01 1.163257904614007493e-01 5.747824281073989072e-03
2.775306838479218996e+00 7.955911823647294767e-01 2.713638495254405703e-01 6.070340714329074405e-01 1.156141918252680256e-01 5.987887216383954055e-03
2.340012833368589007e+00 8.096192384769538286e-01 2.664328293001653747e-01 6.123975762051645511e-01 1.149321429269976047e-01 6.237451567672468687e-03
2.801977420253542128e+00 8.236472945891784025e-01 2.617188584953075714e-01 6.175909091212132829e-01 1.141902052940663853e-01 6.500027089412682355e-03
2.679468689940159187e+00 8.376753507014027544e-01 2.568268571872974748e-01 6.228787587040354179e-01 1.135182053676080521e-01 6.776178741059065563e-03
3.820685354277821411e+00 8.517034068136273284e-01 2.519417741302116820e-01 6.282590124319734626e-01 1.127350048858683923e-01 7.064208551946437979e-03
3.684168100781225252e+00 8.657314629258516803e-01 2.469585751393409689e-01 6.337057423446489368e-01 1.119724331748268020e-01 7.363249341183285279e-03
2.555707026630934298e+00 8.797595190380762542e-01 2.418921166346024998e-01 6.393097256600932532e-01 1.111247810484981280e-01 7.673376656805964632e-03
3.251828922011926970e+00 8.937875751503006061e-01 2.369570000847070201e-01 6.446860832201746216e-01 1.103523252619680872e-01 8.004591433150244975e-03
2.992078666707056911e+00 9.078156312625251800e-01 2.320414192466057346e-01 6.502070701775058970e-01 1.094088594147851340e-01 8.342651161103244867e-03
3.734048525727360790e+00 9.218436873747495319e-01 2.271290564646442911e-01 6.557006398220522891e-01 1.084649513916835367e-01 8.705352321619928141e-03
3.079255069609964757e+00 9.358717434869738838e-01 2.219649009206801638e-01 6.614484876211506048e-01 1.075069364344841544e-01 9.079675023685101348e-03
2.503642219692909343e+00 9.498997995991984578e-01 2.171814434558623497e-01 6.667628491117091327e-01 1.065844419000219617e-01 9.471265532406566295e-03
3.545298979432615738e+00 9.639278557114228096e-01 2.121086105849542824e-01 6.724573396630145750e-01 1.055579401329239664e-01 9.876109619107210913e-03
2.291430418101505051e+00 9.779559118236473836e-01 2.071073744517168969e-01 6.780501557174649641e-01 1.045339702526011799e-01 1.030849957821693488e-02
3.928190898128580244e+00 9.919839679358717355e-01 2.023051893594438877e-01 6.834801830706912495e-01 1.034661051450847247e-01 1.074852242478023523e-02
3.673636978541745091e+00 1.006012024048096087e+00 1.971164598865257911e-01 6.893132354122440963e-01 1.023588089797950323e-01 1.121149572143510798e-02
2.749681077277759123e+00 1.020040080160320883e+00 1.922256116036565876e-01 6.948222672458528315e-01 1.012586030979186202e-01 1.169351805257197278e-02
4.034033039232740592e+00 1.034068136272545235e+00 1.873300369807467392e-01 7.004478438115099292e-01 1.000253966311816234e-01 1.219672257656172210e-02
3.275096347002507180e+00 1.048096192384769587e+00 1.824596784137395289e-01 7.059590004075352310e-01 9.885711494114289566e-02 1.272420623758225774e-02
2.404555698657080853e+00 1.062124248496993939e+00 1.776856417957551337e-01 7.113312052169832311e-01 9.769415519289934013e-02 1.328899779436241990e-02
2.668150030769174119e+00 1.076152304609218291e+00 1.728635396049597872e-01 7.169118364478012095e-01 9.636532198048468334e-02 1.385930196675427481e-02
4.460889210453131248e+00 1.090180360721443087e+00 1.681505917129358374e-01 7.222126959517347622e-01 9.518168077985510178e-02 1.445503155547423792e-02
4.129941245596285171e+00 1.104208416833667439e+00 1.634022182387913635e-01 7.276456174446974678e-01 9.387711706851206706e-02 1.507504724799903391e-02
2.470524785115150834e+00 1.118236472945891791e+00 1.586423279985786916e-01 7.330203518888163128e-01 9.260290143286120657e-02 1.573441867974393477e-02
4.361963041615596559e+00 1.132264529058116143e+00 1.540634282424821477e-01 7.382641225284536368e-01 9.126257915147145683e-02 1.640987007759277944e-02
3.860452564506949624e+00 1.146292585170340494e+00 1.493767597293909066e-01 7.435751075784347019e-01 8.994275907943040382e-02 1.710537361274407434e-02
3.012646902057801057e+00 1.160320641282565290e+00 1.448803774716195814e-01 7.488238129241787666e-01 8.846832414558213065e-02 1.782748545861952139e-02
4.235359829897458184e+00 1.174348697394789642e+00 1.404710745626317758e-01 7.537495409169506777e-01 8.717556078466806579e-02 1.860382373574940088e-02
4.530064095600464746e+00 1.188376753507013994e+00 1.361196600996393558e-01 7.587746769292915694e-01 8.570364436463048796e-02 1.940201860643850362e-02
3.175566024197921777e+00 1.202404809619238346e+00 1.317561789966079089e-01 7.637809518721395685e-01 8.425679013189328603e-02 2.020607899935929208e-02
3.022443997275132688e+00 1.216432865731463142e+00 1.274674658396430516e-01 7.685258662165450616e-01 8.291861896873996274e-02 2.108804897507194839e-02
2.569265210711148217e+00 1.230460921843687494e+00 1.232989810302938249e-01 7.732821139275235511e-01 8.145370013177279100e-02 2.196520491040982251e-02
4.148835988506852424e+00 1.244488977955911846e+00 1.191920148011000602e-01 7.779628799276597784e-01 7.995343149533579163e-02 2.289167377590435246e-02
4.729908857570821468e+00 1.258517034068136198e+00 1.151605390049092043e-01 7.823848348278034104e-01 7.856947823603384340e-02 2.388514793125353503e-02
4.013269453572185341e+00 1.272545090180360550e+00 1.112072160877155963e-01 7.869217772462862026e-01 7.701239114959441967e-02 2.485861551640390632e-02
4.318672398176620852e+00 1.286573146292585346e+00 1.072910850377828268e-01 7.912627661288431646e-01 7.554381570074342189e-02 2.590233313263049994e-02
4.471573121757769442e+00 1.300601202404809698e+00 1.034782905100028183e-01 7.954676907478931414e-01 7.407431370083265854e-02 2.697970504127132976e-02
4.662472837060366082e+00 1.314629258517034049e+00 9.971010713886920007e-02 7.995926035410776400e-01 7.257942732232737504e-02 2.811786199772560446e-02
4.767511691743397506e+00 1.328657314629258401e+00 9.615870783762134333e-02 8.034546599955046942e-01 7.108747483369166897e-02 2.929915733318230742e-02
4.085415846399228279e+00 1.342685370741483197e+00 9.256374551626131431e-02 8.074438740772001966e-01 6.952648729176914844e-02 3.046589311476936152e-02
3.705766146291326724e+00 1.356713426853707549e+00 8.906506163764049688e-02 8.111056224154634675e-01 6.809643908224523312e-02 3.173287686465076085e-02
4.446415567910528388e+00 1.370741482965931901e+00 8.569259305064720611e-02 8.146897776059790486e-01 6.657929117898873927e-02 3.303833816438495746e-02
3.158919897514285147e+00 1.384769539078156253e+00 8.239819796000479035e-02 8.181048250984791492e-01 6.510340591653368536e-02 3.439357102498238894e-02
4.867965117287943677e+00 1.398797595190380605e+00 7.923376872063817022e-02 8.213548716743155342e-01 6.363617925544573506e-02 3.577518034960049803e-02
4.576862862249754471e+00 1.412825651302605401e+00 7.609297966925648860e-02 8.245565497010327594e-01 6.212460141377044998e-02 3.722586921594030901e-02
3.157351730344780449e+00 1.426853707414829753e+00 7.298074601957932339e-02 8.276355969335248419e-01 6.067913581098084708e-02 3.870452123591507088e-02
3.423228879506383215e+00 1.440881763527054105e+00 7.010094778704403784e-02 8.304333009341735572e-01 5.918947285384419665e-02 4.027627842493827076e-02
4.838673751698398640e+00 1.454909819639278457e+00 6.723742084332624824e-02 8.331299041320933130e-01 5.775747556131863303e-02 4.187519946326189596e-02
4.304673385733986279e+00 1.468937875751502808e+00 6.439045689660627403e-02 8.358320981964061369e-01 5.626809593885580274e-02 4.350934896813189734e-02
3.216713051591324923e+00 1.482965931863727604e+00 6.171662175497848873e-02 8.382066419989344652e-01 5.483895938127281849e-02 4.523777686481426225e-02
3.785480201463136130e+00 1.496993987975951956e+00 5.912139704546102992e-02 8.404496710737553444e-01 5.339583111593612652e-02 4.703310076484741586e-02
3.529705033786300294e+00 1.511022044088176308e+00 5.662623779314374106e-02 8.425266189517096604e-01 5.196991989417858171e-02 4.887722336096811393e-02
3.526486741351116727e+00 1.525050100200400660e+00 5.415183683257134006e-02 8.444799962561965190e-01 5.061360962528857477e-02 5.075455728594365640e-02
3.888171262780159676e+00 1.539078156312625456e+00 5.180011283645014064e-02 8.462293002498681993e-01 4.922892128159742781e-02 5.274166563208445430e-02
3.265606802016829846e+00 1.553106212424849808e+00 4.951596784140942231e-02 8.478679515153736412e-01 4.785512520122010144e-02 5.476095544199674481e-02
3.916823023124111014e+00 1.567134268537074160e+00 4.731058742505398623e-02 8.493169410271668163e-01 4.651871989374903316e-02 5.685375165403021985e-02
3.523941557662851665e+00 1.581162324649298512e+00 4.522785818898293619e-02 8.505302114520040258e-01 4.521391111435153071e-02 5.902801924466163225e-02
3.755258986542004518e+00 1.595190380761522864e+00 4.313802105173326212e-02 8.516910798762609147e-01 4.389452860186464356e-02 6.127637047014106858e-02
3.946302559652092423e+00 1.609218436873747660e+00 4.121019263228204582e-02 8.525878625171585679e-01 4.263251926275234832e-02 6.356942558780706576e-02
2.983115544468807112e+00 1.623246492985972012e+00 3.929076962024135450e-02 8.534757050988076577e-01 4.131611175328837177e-02 6.591741352766278261e-02
4.464476960586548415e+00 1.637274549098196363e+00 3.748323803000837284e-02 8.540474705396144950e-01 4.007274008274957361e-02 6.839655134762755162e-02
1.411346392653385629e-01 1.651302605210420715e+00 3.573765604610489033e-02 8.544993715527031686e-01 3.885722893811224821e-02 7.090574346307967901e-02
1.071474762917133394e-01 1.665330661322645511e+00 3.404467004478877595e-02 8.547945691501838139e-01 3.766355714381632025e-02 7.349720366121112458e-02
3.232725591635439599e+00 1.679358717434869863e+00 3.242534178735659994e-02 8.549396017198935827e-01 3.650381260967517499e-02 7.613124388307475343e-02
4.369758037728801447e+00 1.693386773547094215e+00 3.087208669024435470e-02 8.547819205081197413e-01 3.533275760234945440e-02 7.901323519928642181e-02
