# Y X a0 a1 a2 a3
3.300953187015065016e+00 2.484969939879759782e-01 1.258525278873383890e-01 6.606093482428830876e-01 2.099577839583385008e-01 3.580339911439983473e-03
3.642110659721558896e+00 2.625250501002003300e-01 1.250197053034606265e-01 6.617946458837350443e-01 2.094880185493815938e-01 3.697630263422708487e-03
3.119061895224103154e+00 2.765531062124249040e-01 1.241611176886186496e-01 6.629227188857907960e-01 2.090898977458063024e-01 3.826265679784126694e-03
3.662101549057759975e+00 2.905811623246492559e-01 1.232504439135174573e-01 6.641970456410627444e-01 2.085952170445830034e-01 3.957293400836816612e-03
3.224057049903008121e+00 3.046092184368738298e-01 1.223766352337139207e-01 6.652164762920074192e-01 2.083093165177034023e-01 4.097571956575347951e-03
3.490550083210147037e+00 3.186372745490981817e-01 1.214072337561025866e-01 6.666365044402808859e-01 2.077153213303068457e-01 4.240940473309658294e-03
2.984210510551188023e+00 3.326653306613227556e-01 1.204095211904133711e-01 6.680277019764079283e-01 2.071705861882605915e-01 4.392190644918164688e-03
3.279738825230962718e+00 3.466933867735471075e-01 1.194199094732068811e-01 6.695291992652480095e-01 2.065022312387559678e-01 4.548660022789194519e-03
3.615368061312696835e+00 3.607214428857714594e-01 1.182791118272290415e-01 6.711083702301523513e-01 2.059003589942796641e-01 4.712158948339003825e-03
2.940554966056676101e+00 3.747494989979960334e-01 1.172265360822657004e-01 6.726348073482766310e-01 2.052529176036945180e-01 4.885738965763236456e-03
3.647749548846271672e+00 3.887775551102203853e-01 1.160759483692422461e-01 6.743659548197996623e-01 2.044913268733069278e-01 5.066769937651069249e-03
3.003093105117311090e+00 4.028056112224449592e-01 1.148905350758973598e-01 6.760165433519700340e-01 2.038393883776491444e-01 5.253533194483524238e-03
3.864209624889777039e+00 4.168336673346693111e-01 1.137835402901398174e-01 6.778709316419773145e-01 2.028954949656261164e-01 5.450033102256802812e-03
3.326240482928421560e+00 4.308617234468938850e-01 1.124365357743175864e-01 6.798915076943300440e-01 2.020188511517421182e-01 5.653105379610414566e-03
3.941784430798104477e+00 4.448897795591182369e-01 1.112732841392725103e-01 6.816047905097800674e-01 2.012486176334012944e-01 5.873307717546199895e-03
3.156216754302326510e+00 4.589178356713428109e-01 1.099796468100183167e-01 6.836133144991395350e-01 2.003135983192804448e-01 6.093440371561712268e-03
3.045252502644566039e+00 4.729458917835671627e-01 1.086149839281082691e-01 6.857945390796005292e-01 1.992634566897859838e-01 6.327020302505240515e-03
3.675845322807955728e+00 4.869739478957915146e-01 1.072492567449506023e-01 6.880090440875373803e-01 1.981694086295024693e-01 6.572290538009419730e-03
3.840435274547991717e+00 5.010020040080160886e-01 1.059379751699295741e-01 6.900172135498916504e-01 1.972175997242939793e-01 6.827211555884857806e-03
3.417098514258435138e+00 5.150300601202404405e-01 1.046635045551129323e-01 6.922228515142747618e-01 1.960180396277899917e-01 7.095604302822265674e-03
3.698256859056675339e+00 5.290581162324650144e-01 1.031666319369782397e-01 6.946390325861151460e-01 1.948232563626100255e-01 7.371079114296690167e-03
3.509282434766070935e+00 5.430861723446893663e-01 1.017366426226659487e-01 6.970853534841704446e-01 1.935157780681194262e-01 7.662225825044230790e-03
3.374531723448615850e+00 5.571142284569139402e-01 1.003277323558168371e-01 6.993170578875508303e-01 1.923845807577391487e-01 7.970628998893190820e-03
3.077725970404420419e+00 5.711422845691382921e-01 9.892877553338737251e-02 7.015920949581921917e-01 1.911870268196392830e-01 8.292102688781213468e-03
3.974418692451143542e+00 5.851703406813626440e-01 9.738742900765263999e-02 7.040424780894940504e-01 1.899423080255099039e-01 8.627784877343412651e-03
3.984303723600993496e+00 5.991983967935872180e-01 9.584526099958183554e-02 7.066806833213935546e-01 1.885019574862110414e-01 8.972098192813601422e-03
3.585365932471793027e+00 6.132264529058115698e-01 9.438353903841453785e-02 7.091603047631471757e-01 1.871142981820423379e-01 9.341858016396038800e-03
3.422823359606677940e+00 6.272545090180361438e-01 9.282264300330779483e-02 7.117974249299048317e-01 1.856642193193684398e-01 9.715712747419041201e-03
3.959682708249403937e+00 6.412825651302604957e-01 9.125845000417072417e-02 7.144906405224569212e-01 1.841374269955884935e-01 1.011348247778379346e-02
3.332900455781832250e+00 6.553106212424850696e-01 8.973906131200615199e-02 7.171241208434562253e-01 1.826062599290661503e-01 1.053055791547139255e-02
3.744970656494939654e+00 6.693386773547094215e-01 8.817584503750286462e-02 7.198555288997731116e-01 1.809995086468031145e-01 1.096911741592082254e-02
3.646132000518529814e+00 6.833667334669337734e-01 8.659040843591249426e-02 7.226669307080396676e-01 1.793253487181751538e-01 1.141731213787276593e-02
3.661487126276520065e+00 6.973947895791583473e-01 8.502852018894549446e-02 7.253069043522706316e-01 1.777670852359429787e-01 1.189749022284090733e-02
3.408506860721194354e+00 7.114228456913826992e-01 8.344333727509203880e-02 7.281905300692241845e-01 1.759672140998607692e-01 1.239891855582301271e-02
3.367910417350751917e+00 7.254509018036072732e-01 8.188758853869976262e-02 7.309817365640061126e-01 1.742244925848290271e-01 1.290618231246512711e-02
4.003295346406146926e+00 7.394789579158316251e-01 8.026008923178613863e-02 7.338703465086090505e-01 1.724160789257413173e-01 1.345348533386348834e-02
3.521341615885062559e+00 7.535070140280561990e-01 7.870125249193467287e-02 7.367054497733550589e-01 1.705644061099596542e-01 1.402889162475055677e-02
4.064441407676723017e+00 7.675350701402805509e-01 7.708812161918196515e-02 7.394036090004175721e-01 1.688860504667009932e-01 1.462221891369958407e-02
3.824141082290205773e+00 7.815631262525051248e-01 7.551081152615760073e-02 7.424039520198719710e-01 1.668473562225925855e-01 1.523788023137784796e-02
4.282797324669855854e+00 7.955911823647294767e-01 7.389962592063781255e-02 7.452914827783216900e-01 1.649292085788564288e-01 1.587968272218404781e-02
3.463121764980006567e+00 8.096192384769538286e-01 7.230258610598441771e-02 7.481487398649222520e-01 1.630020798745457633e-01 1.654659415454753230e-02
3.671030484725442022e+00 8.236472945891784025e-01 7.068461691976335448e-02 7.509166785688931034e-01 1.611454112569193076e-01 1.725329325442410619e-02
4.184343273579688827e+00 8.376753507014027544e-01 6.917852251989785317e-02 7.538275223564598893e-01 1.590085199658236303e-01 1.798543515781875907e-02
3.745820426085495480e+00 8.517034068136273284e-01 6.753448234598148636e-02 7.566943694413482691e-01 1.570215248409197462e-01 1.874962337175049495e-02
3.531074335580984158e+00 8.657314629258516803e-01 6.596894050800634901e-02 7.594790898609317109e-01 1.549877264834180479e-01 1.956424314764404135e-02
4.260824788897001447e+00 8.797595190380762542e-01 6.446980092317339261e-02 7.623594038010289564e-01 1.527764548037449932e-01 2.039434047205272021e-02
4.206636089405403567e+00 8.937875751503006061e-01 6.287047505945378423e-02 7.652406389752460791e-01 1.506220139459805707e-01 2.126687201931963533e-02
3.517571652120374370e+00 9.078156312625251800e-01 6.134839633741673293e-02 7.680598629623489604e-01 1.484075287113802710e-01 2.218421198885408771e-02
4.316935938267339345e+00 9.218436873747495319e-01 5.982410110000119241e-02 7.707364440969445285e-01 1.463351109440257092e-01 2.310434385902864277e-02
3.710359464362159798e+00 9.358717434869738838e-01 5.826791573572670524e-02 7.735007722310289768e-01 1.441202017211462849e-01 2.411111031209809547e-02
4.380160235786893175e+00 9.498997995991984578e-01 5.680388796481593283e-02 7.761383615245300849e-01 1.418990484397638918e-01 2.515870207089002802e-02
3.507689210135333191e+00 9.639278557114228096e-01 5.533595850574771907e-02 7.786954217850239335e-01 1.397258552956469613e-01 2.624276441358134454e-02
3.787009133522718507e+00 9.779559118236473836e-01 5.385396560905490043e-02 7.813664126113026853e-01 1.374484014749987604e-01 2.733122030464382041e-02
3.600068818869368137e+00 9.919839679358717355e-01 5.237742861742301220e-02 7.839183862182843576e-01 1.351896194356659309e-01 2.851456572862679645e-02
3.705510708564123235e+00 1.006012024048096087e+00 5.093827052244186832e-02 7.864206489021940971e-01 1.329202382906739810e-01 2.972084228469011949e-02
4.114538503543616166e+00 1.020040080160320883e+00 4.950442982840033701e-02 7.889444958746547609e-01 1.305673860378114282e-01 3.098368825913340452e-02
3.565838921532991534e+00 1.034068136272545235e+00 4.809765613928932565e-02 7.914401790739213904e-01 1.281742432973088097e-01 3.228792148948047419e-02
4.381101231245623673e+00 1.048096192384769587e+00 4.674594116810849159e-02 7.936933105692668411e-01 1.258827336141248865e-01 3.367801464849977389e-02
4.065791943355851146e+00 1.062124248496993939e+00 4.538596538481100284e-02 7.958701493983174613e-01 1.236376324219125161e-01 3.510625279495902668e-02
3.686908138997165185e+00 1.076152304609218291e+00 4.399704499976234834e-02 7.982174185621060403e-01 1.212141784261674821e-01 3.657135801196396974e-02
3.811885007368908784e+00 1.090180360721443087e+00 4.269886575262017703e-02 8.002997219129137640e-01 1.188912239506228485e-01 3.811018838384306467e-02
3.685817386377087779e+00 1.104208416833667439e+00 4.138408042227840339e-02 8.022593211892684595e-01 1.166001587103398240e-01 3.975643967811325757e-02
4.260139921297255938e+00 1.118236472945891791e+00 4.013396017227299079e-02 8.041994609897764601e-01 1.142489084666502147e-01 4.141767037130046625e-02
3.632458203220661375e+00 1.132264529058116143e+00 3.885506790855085962e-02 8.060540147678884049e-01 1.119519124628137047e-01 4.313900486074701696e-02
3.835783068026271003e+00 1.146292585170340494e+00 3.761452765579068047e-02 8.077991920494992373e-01 1.096245279093027158e-01 4.496175238540731089e-02
4.308774777348586937e+00 1.160320641282565290e+00 3.640023291995828775e-02 8.094952610667744963e-01 1.072919946863801349e-01 4.681251132688710181e-02
4.231629539868878354e+00 1.174348697394789642e+00 3.523124340125273479e-02 8.110424508682350098e-01 1.049536934109166486e-01 4.877261231959559989e-02
4.635571051944849863e+00 1.188376753507013994e+00 3.408020523921382466e-02 8.124255314551823703e-01 1.026864161754175581e-01 5.080784713018617060e-02
4.260967009868258160e+00 1.202404809619238346e+00 3.292009317701235366e-02 8.138440761431440240e-01 1.003207724571670706e-01 5.291505822267655867e-02
4.154050399246542291e+00 1.216432865731463142e+00 3.182146397239753177e-02 8.150545318171242837e-01 9.800931769289009110e-02 5.511468651758790610e-02
4.625345553796096354e+00 1.230460921843687494e+00 3.074222767462424580e-02 8.161959953418772562e-01 9.570516929770991887e-02 5.735660768578857566e-02
4.142899105274262084e+00 1.244488977955911846e+00 2.968345432492957084e-02 8.171305379130823221e-01 9.342015785359236713e-02 5.976584990839581280e-02
4.641005941663382650e+00 1.258517034068136198e+00 2.862680111161388166e-02 8.180496352051381814e-01 9.116574608277591696e-02 6.215781760047191934e-02
4.214518264884001830e+00 1.272545090180360550e+00 2.759884064029664852e-02 8.188444310330028619e-01 8.890066681620958922e-02 6.465606151049095585e-02
4.741060252176875878e+00 1.286573146292585346e+00 2.660551343967360385e-02 8.195715473584601618e-01 8.660387331628024987e-02 6.721906588558607121e-02
3.998560497792371216e+00 1.300601202404809698e+00 2.566967701442401939e-02 8.199066690053494755e-01 8.445513591898992645e-02 6.996851806123660644e-02
3.862677680079808162e+00 1.314629258517034049e+00 2.470445792904079133e-02 8.202734790748212879e-01 8.227438869959535772e-02 7.274767429654242779e-02
4.821018475185340435e+00 1.328657314629258401e+00 2.382440393547607949e-02 8.204260684441041507e-01 8.011880895383048651e-02 7.563071866658942211e-02
4.146499962167148112e+00 1.342685370741483197e+00 2.291573867669085413e-02 8.204696671852350631e-01 7.799794480929590768e-02 7.861664932877825140e-02
4.105394680198286572e+00 1.356713426853707549e+00 2.205546183104405839e-02 8.203968097444689356e-01 7.587595111411238324e-02 8.167177731037461585e-02
4.156416898910169522e+00 1.370741482965931901e+00 2.120183956263686428e-02 8.201491909122917701e-01 7.374888102844608107e-02 8.490008849662543378e-02
4.481103150277030878e+00 1.384769539078156253e+00 2.041479272129978831e-02 8.196423515778021862e-01 7.169762052813903608e-02 8.824523517275899287e-02
4.081901856760159930e+00 1.398797595190380605e+00 1.961305781043955199e-02 8.191685825467261983e-01 6.962570843859544611e-02 9.159265120423885909e-02
4.501760993104644726e+00 1.412825651302605401e+00 1.882887566860441328e-02 8.184562437904584487e-01 6.763565042073282907e-02 9.507923012020433329e-02
4.171678790922203284e+00 1.426853707414829753e+00 1.808858792851210373e-02 8.174615114796595083e-01 6.567018919713404901e-02 9.877971139469432504e-02
4.805838972333031478e+00 1.440881763527054105e+00 1.735162322526443909e-02 8.164123790743751385e-01 6.372136622978337439e-02 1.025146314705771416e-01
4.208461055549202356e+00 1.454909819639278457e+00 1.666776218578740545e-02 8.151486476751357291e-01 6.179107409669539613e-02 1.063925160423815075e-01
4.463585869688792229e+00 1.468937875751502808e+00 1.598602277883416634e-02 8.137796078619297102e-01 5.990286585082071902e-02 1.103315035084154322e-01
4.076792761420533928e+00 1.482965931863727604e+00 1.534258363402166495e-02 8.120280958541847838e-01 5.807483017246116430e-02 1.145544903393323349e-01
4.101582565807792236e+00 1.496993987975951956e+00 1.469777896506527584e-02 8.104134940781432261e-01 5.623202401635587350e-02 1.186567029404354823e-01
4.026498851080782870e+00 1.511022044088176308e+00 1.407530682553833137e-02 8.085993611503533574e-01 5.441234911378661776e-02 1.229129829103215304e-01
4.869719670177368620e+00 1.525050100200400660e+00 1.349016985232094276e-02 8.063367949062298923e-01 5.267268330539659482e-02 1.275003519360526361e-01
4.758360638693884148e+00 1.539078156312625456e+00 1.292487775670304005e-02 8.039917882849366704e-01 5.096967829046923637e-02 1.321136556678909613e-01
4.281589095009382895e+00 1.553106212424849808e+00 1.236258478112810255e-02 8.015990485953243816e-01 4.926030810897415874e-02 1.367780585145734473e-01
4.685467008743491313e+00 1.567134268537074160e+00 1.183028346738519872e-02 7.989914804523745584e-01 4.760305450455992043e-02 1.415751815756803866e-01
4.576339375748706750e+00 1.581162324649298512e+00 1.132254281879052291e-02 7.960759378232362682e-01 4.600870221956682160e-02 1.465928171384063006e-01
4.384020512793115998e+00 1.595190380761522864e+00 1.083184054751955804e-02 7.930998570118623636e-01 4.442892287959324810e-02 1.516393795610247452e-01
4.160407092990084266e+00 1.609218436873747660e+00 1.035668277542095388e-02 7.898825217405459620e-01 4.287365562888528769e-02 1.568871398551477669e-01
4.309766010775528677e+00 1.623246492985972012e+00 9.894812107775086824e-03 7.866159273460033852e-01 4.137957039076753385e-02 1.621096901554540393e-01
4.741629043847570557e+00 1.637274549098196363e+00 9.452251071752969941e-03 7.829016968405207999e-01 3.991307325317657029e-02 1.677329788345497952e-01
4.478817786868693140e+00 1.651302605210420715e+00 9.027742695487372612e-03 7.792211839426935738e-01 3.847419391918045078e-02 1.732768794426386982e-01
4.858044389018878917e+00 1.665330661322645511e+00 8.622446059938150553e-03 7.750837940213015642e-01 3.707676581067266552e-02 1.792169941080874185e-01
4.760769715591933071e+00 1.679358717434869863e+00 8.227606728842744993e-03 7.711524349582483673e-01 3.569919642371109647e-02 1.849207618891978711e-01
4.331301095655063271e+00 1.693386773547094215e+00 7.853436279328919467e-03 7.667517506152625728e-01 3.436423875870622813e-02 1.910305743467023420e-01
