# Y X a0 a1 a2 a3
1.832727536722468464e+00 -4.949899799599197792e-01 1.414677169372260124e-01 8.109130738516028281e-01 3.390352261233733205e-02 1.371568659883381364e-02
0.000000000000000000e+00 -4.809619238476954273e-01 1.438085043198913671e-01 8.084004213230492342e-01 3.400075808209997164e-02 1.379031627495943234e-02
0.000000000000000000e+00 -4.669338677354709644e-01 1.461846350405594519e-01 8.058265722757764760e-01 3.411387231311473894e-02 1.387492037054958126e-02
0.000000000000000000e+00 -4.529058116232465014e-01 1.484945795440668348e-01 8.033753780194049510e-01 3.417639417271815111e-02 1.395364826380991394e-02
2.295701582529219298e+00 -4.388777555110220385e-01 1.509598111951090949e-01 8.006941774428666392e-01 3.429771082417967798e-02 1.404830053784463309e-02
0.000000000000000000e+00 -4.248496993987975756e-01 1.533967336968137807e-01 7.980861960778615760e-01 3.438864982607862941e-02 1.412842039924604165e-02
0.000000000000000000e+00 -4.108216432865731127e-01 1.558889300382324261e-01 7.953665711629476220e-01 3.450893465035684282e-02 1.423556414846304484e-02
0.000000000000000000e+00 -3.967935871743486498e-01 1.584419769399411371e-01 7.926236446153624993e-01 3.460060760164982568e-02 1.433377084304655880e-02
0.000000000000000000e+00 -3.827655310621242979e-01 1.609543044817481894e-01 7.899358276786356825e-01 3.468350353956679843e-02 1.442636430004928284e-02
0.000000000000000000e+00 -3.687374749498998350e-01 1.635396122312958722e-01 7.871460819961100253e-01 3.478110440046298935e-02 1.453320137213109063e-02
1.175192725910806590e+00 -3.547094188376753721e-01 1.662179529385223453e-01 7.842596317443826237e-01 3.488552929145252723e-02 1.463688602564237190e-02
5.311816099336695851e-01 -3.406813627254509091e-01 1.687816680528161362e-01 7.814962881185707477e-01 3.498227029820420025e-02 1.473977353040892453e-02
0.000000000000000000e+00 -3.266533066132264462e-01 1.714752027339157825e-01 7.785836703505362166e-01 3.508942624018821649e-02 1.485170067535966643e-02
0.000000000000000000e+00 -3.126252505010019833e-01 1.741773523403557511e-01 7.756813707366884136e-01 3.517052390430370351e-02 1.497075301865213696e-02
0.000000000000000000e+00 -2.985971943887775204e-01 1.770153635281106752e-01 7.726299244983058090e-01 3.527415372170474017e-02 1.508055825187877563e-02
1.664815879966888623e+00 -2.845691382765530575e-01 1.797977958345672589e-01 7.696046277820163262e-01 3.539008520020879567e-02 1.520749118320767826e-02
0.000000000000000000e+00 -2.705410821643285946e-01 1.826367355974637674e-01 7.665142746525981376e-01 3.552175327302349583e-02 1.532723647691473443e-02
2.343239066832247808e+00 -2.565130260521042427e-01 1.854610505408474941e-01 7.634667933919709881e-01 3.561253061266199393e-02 1.545962545451941283e-02
1.566612577566951492e+00 -2.424849699398797798e-01 1.883354814321545334e-01 7.604092756776440476e-01 3.568327890509730843e-02 1.557196398510414005e-02
1.647432548606484470e-01 -2.284569138276553169e-01 1.911552655483937935e-01 7.573739907272536431e-01 3.577264592608993959e-02 1.569809779826259258e-02
0.000000000000000000e+00 -2.144288577154308539e-01 1.939614253512969289e-01 7.543161150832626838e-01 3.587105466707150164e-02 1.585140489836886143e-02
1.083331228737684615e+00 -2.004008016032063910e-01 1.970898939265740279e-01 7.509358684575399012e-01 3.598185518407395062e-02 1.599238243181223124e-02
3.241331167308642680e+00 -1.863727454909819281e-01 2.000421189053195603e-01 7.477552215881508868e-01 3.606811912626091410e-02 1.613454038026856247e-02
2.107957780490908595e-01 -1.723446893787574652e-01 2.029849493800547355e-01 7.445896619926071214e-01 3.616199416873553535e-02 1.626339445860271529e-02
2.260332073558096067e+00 -1.583166332665331133e-01 2.058939766023768492e-01 7.414230708015226989e-01 3.626065230093324099e-02 1.642230029516705478e-02
1.920756010370346267e+00 -1.442885771543086504e-01 2.088849065749848188e-01 7.381742388610824657e-01 3.637347149978484989e-02 1.656738306414772335e-02
0.000000000000000000e+00 -1.302605210420841875e-01 2.120605022826203279e-01 7.347611598055256987e-01 3.645431868556561761e-02 1.672401922628827947e-02
0.000000000000000000e+00 -1.162324649298597246e-01 2.149816240765117792e-01 7.315954694929593938e-01 3.654084286549325045e-02 1.688206356503572925e-02
0.000000000000000000e+00 -1.022044088176352616e-01 2.181101082139830227e-01 7.282030084744263165e-01 3.664590257569462495e-02 1.704098073589597681e-02
1.531822685801050188e+00 -8.817635270541079873e-02 2.211065771948548531e-01 7.250009088605162688e-01 3.669208991780190804e-02 1.720042402682697702e-02
1.332687748489723489e+00 -7.414829659318633581e-02 2.243910854210870998e-01 7.214172297128956801e-01 3.681578384971846696e-02 1.737590101629880868e-02
1.559808696628993241e+00 -6.012024048096187290e-02 2.272648236297948321e-01 7.183193904500260185e-01 3.687995306054912131e-02 1.753583285963013910e-02
2.708188840943153708e-01 -4.609218436873740998e-02 2.305234231034980485e-01 7.147873290208690555e-01 3.697536009216767505e-02 1.771388778346531800e-02
1.587618802247342753e+00 -3.206412825651305809e-02 2.336204080307812680e-01 7.114622800232786037e-01 3.703685061307158966e-02 1.788046133286857325e-02
1.666172080641752928e-01 -1.803607214428859518e-02 2.368641701965016333e-01 7.079217527197776416e-01 3.714653410049778559e-02 1.806754298322286317e-02
3.055614542423410018e+00 -4.008016032064132261e-03 2.399637930808738995e-01 7.045964282548109470e-01 3.719187920859801794e-02 1.824789945571719113e-02
3.238501164378615904e+00 1.002004008016044168e-02 2.431091122836946949e-01 7.011270911488306501e-01 3.733168223273810454e-02 1.843211433473647062e-02
0.000000000000000000e+00 2.404809619238479357e-02 2.461119756819483140e-01 6.979027626159064468e-01 3.735923367683469803e-02 1.862602802531065568e-02
1.811754357427647122e+00 3.807615230460914546e-02 2.492559777305942137e-01 6.944287660023512609e-01 3.748467909508611945e-02 1.883057717196833306e-02
5.764997933819090425e-01 5.210420841683371940e-02 2.524605270739677110e-01 6.909473770430299977e-01 3.755797991313639811e-02 1.903411596986582036e-02
2.976483692237227086e+00 6.613226452905807129e-02 2.555784212953295942e-01 6.876134187479560067e-01 3.758523906237325879e-02 1.922292089434112991e-02
1.363889876058768380e-01 8.016032064128264523e-02 2.584908984615001959e-01 6.844028540528971361e-01 3.767303484492877386e-02 1.943321264067403645e-02
0.000000000000000000e+00 9.418837675350699712e-02 2.617248606357585605e-01 6.808750756171938479e-01 3.776402657757612497e-02 1.963603716947148053e-02
2.765237505431726195e+00 1.082164328657315711e-01 2.649124063799888629e-01 6.773995126024034974e-01 3.784033948260669133e-02 1.984774153500102126e-02
2.001962573806111312e+00 1.222444889779559229e-01 2.678494924965586499e-01 6.741916559559533173e-01 3.790051501536265133e-02 2.005833653212548556e-02
0.000000000000000000e+00 1.362725450901802748e-01 2.709037472540395952e-01 6.708455676079553287e-01 3.796437248087334432e-02 2.028631265713174564e-02
2.311755765656518413e+00 1.503006012024048488e-01 2.741339695765072637e-01 6.672973117573232082e-01 3.804246778326764167e-02 2.052625088290187597e-02
4.575951984474985190e-02 1.643286573146292007e-01 2.772532917134650776e-01 6.639235274042193380e-01 3.807918600006555271e-02 2.074399488224999005e-02
1.780850514322376496e-02 1.783567134268537746e-01 2.800577718435970920e-01 6.608172436777600689e-01 3.814134582590117395e-02 2.098363865274179008e-02
1.068165585414504015e+00 1.923847695390781265e-01 2.830774822588074668e-01 6.574736483402259246e-01 3.822686841956897397e-02 2.122200098139760682e-02
2.042468675340105566e+00 2.064128256513027004e-01 2.861303194462238020e-01 6.541330612986820947e-01 3.826384049822117300e-02 2.147277875687297541e-02
0.000000000000000000e+00 2.204408817635270523e-01 2.890956139332563346e-01 6.509012232725588376e-01 3.830546427443492358e-02 2.169769851974993891e-02
3.156892533742973184e-01 2.344689378757514042e-01 2.919182192324148994e-01 6.477266470365956597e-01 3.839192950568418028e-02 2.196320422530537858e-02
0.000000000000000000e+00 2.484969939879759782e-01 2.947237814085559848e-01 6.446103035969368289e-01 3.844408026062949568e-02 2.222183473387754141e-02
0.000000000000000000e+00 2.625250501002003300e-01 2.976648724505696064e-01 6.413901889096774722e-01 3.846618650900370667e-02 2.247875213074926326e-02
7.691517997886369029e-01 2.765531062124249040e-01 3.004247510508398222e-01 6.383155395556554534e-01 3.852344808250704467e-02 2.273626131099768660e-02
1.468061961618306377e+00 2.905811623246492559e-01 3.031797259971925063e-01 6.352097110683671000e-01 3.858491345614342011e-02 2.302564947829685571e-02
1.642069787521977187e+00 3.046092184368738298e-01 3.060171646526935740e-01 6.320384713419532341e-01 3.863712634032365895e-02 2.330723766502945660e-02
1.312055093089159019e+00 3.186372745490981817e-01 3.085918654565860675e-01 6.291436334332124458e-01 3.867994574039820138e-02 2.358455536980337205e-02
1.174069320669058669e+00 3.326653306613227556e-01 3.113461878024261775e-01 6.260687972186629313e-01 3.872233221969418465e-02 2.386268275921681059e-02
0.000000000000000000e+00 3.466933867735471075e-01 3.138808525025269525e-01 6.231875801549263683e-01 3.877210290567696671e-02 2.415946443686973338e-02
1.583846700949522734e+00 3.607214428857714594e-01 3.165349005096810275e-01 6.201867751371351600e-01 3.881231931833484250e-02 2.446600503484889708e-02
3.393915876919827657e+00 3.747494989979960334e-01 3.189799106800395578e-01 6.173996817437619189e-01 3.884879627097864718e-02 2.477161130521980670e-02
3.018090328002764000e+00 3.887775551102203853e-01 3.214947892289791165e-01 6.145490817084741098e-01 3.887218756551837073e-02 2.508394149702843773e-02
1.633677154856166602e+00 4.028056112224449592e-01 3.239260053256462490e-01 6.117790104306631838e-01 3.890579868847784256e-02 2.538918555521274892e-02
2.530668004258970760e-01 4.168336673346693111e-01 3.262136376569432228e-01 6.091013483277115670e-01 3.896004887776842451e-02 2.572496513757681347e-02
1.237222212925515930e+00 4.308617234468938850e-01 3.285611686394901976e-01 6.064312899701006510e-01 3.896465494649145600e-02 2.604288644391771629e-02
3.147129566399751166e+00 4.448897795591182369e-01 3.308348426847080859e-01 6.037680945678163269e-01 3.902600652117706181e-02 2.637105622629834847e-02
1.334373052306931040e+00 4.589178356713428109e-01 3.330427344479954255e-01 6.011751817502212214e-01 3.905220228899570351e-02 2.672988151278775371e-02
4.990806158941842319e-01 4.729458917835671627e-01 3.351669707714842183e-01 5.987011920610149085e-01 3.907485008790009123e-02 2.705698707960066049e-02
3.945587318431293955e+00 4.869739478957915146e-01 3.371678584346602392e-01 5.963138464328193722e-01 3.908810029021669852e-02 2.743019484230369703e-02
1.220269623159359329e-01 5.010020040080160886e-01 3.392121888830260668e-01 5.938260352296430566e-01 3.916645036134559082e-02 2.779532552598527884e-02
1.328926866413932650e+00 5.150300601202404405e-01 3.411578688576643592e-01 5.915242077492093298e-01 3.916692147934740242e-02 2.815100191377893635e-02
3.040451044646508283e+00 5.290581162324650144e-01 3.428137360800821432e-01 5.894824848005439932e-01 3.917978426164212685e-02 2.852399485773174370e-02
1.343826342162517951e-01 5.430861723446893663e-01 3.445648907204019173e-01 5.872793944732858096e-01 3.922551819707742471e-02 2.893019660923473735e-02
2.238916839579577989e+00 5.571142284569139402e-01 3.463348102109743420e-01 5.851132341474448717e-01 3.924431122505242509e-02 2.930764441652840280e-02
0.000000000000000000e+00 5.711422845691382921e-01 3.480876835564444272e-01 5.829478989773758668e-01 3.925722722520118280e-02 2.970719024097854752e-02
3.635803354229353967e+00 5.851703406813626440e-01 3.496422284224769417e-01 5.809407591849647945e-01 3.928467571720566792e-02 3.013233667535268265e-02
0.000000000000000000e+00 5.991983967935872180e-01 3.510766524878571881e-01 5.790965966771348672e-01 3.931105740312233754e-02 3.051569343188559325e-02
1.469672067692711082e+00 6.132264529058115698e-01 3.522749399559791383e-01 5.774470535628288825e-01 3.931164005250887411e-02 3.096636642868321604e-02
4.098342401100984134e+00 6.272545090180361438e-01 3.540309783809560962e-01 5.752088649882369786e-01 3.935422655302640849e-02 3.140593007778057916e-02
2.925496735640703339e+00 6.412825651302604957e-01 3.552800743850692000e-01 5.735401560885752259e-01 3.935438575373691183e-02 3.182538377261866919e-02
1.736092664564309551e+00 6.553106212424850696e-01 3.562324165807100318e-01 5.720878212747951830e-01 3.938752660110017567e-02 3.229223554339462343e-02
0.000000000000000000e+00 6.693386773547094215e-01 3.574913179978009281e-01 5.703806638894989289e-01 3.939106026028812296e-02 3.273695785241191591e-02
0.000000000000000000e+00 6.833667334669337734e-01 3.586108125294152349e-01 5.687627294597826788e-01 3.941185258515546991e-02 3.321460542564671353e-02
0.000000000000000000e+00 6.973947895791583473e-01 3.593223130046103164e-01 5.675483738967356251e-01 3.942547717579454603e-02 3.370383592285956104e-02
3.145993392062655492e+00 7.114228456913826992e-01 3.602786095585562287e-01 5.660840558252092647e-01 3.943452246448645587e-02 3.420281215174816175e-02
1.417195994412099314e+00 7.254509018036072732e-01 3.608729949183970276e-01 5.649827650188284922e-01 3.944872150188915433e-02 3.469551856088527036e-02
1.594232771083109679e+00 7.394789579158316251e-01 3.616594652430334400e-01 5.636800284295864216e-01 3.946865379615218522e-02 3.519185253122784213e-02
0.000000000000000000e+00 7.535070140280561990e-01 3.622366215142243662e-01 5.625262211211272678e-01 3.949755003643337647e-02 3.573960732821500341e-02
2.476563560412192277e+00 7.675350701402805509e-01 3.625782235499486195e-01 5.616804563114954352e-01 3.948418897183590681e-02 3.625713116672000386e-02
0.000000000000000000e+00 7.815631262525051248e-01 3.630633412492648149e-01 5.606508892624862961e-01 3.949724125726354618e-02 3.678852823098544000e-02
0.000000000000000000e+00 7.955911823647294767e-01 3.632761165605020715e-01 5.598904297593918500e-01 3.949233572234739365e-02 3.734111795775869880e-02
1.032885534987129095e+00 8.096192384769538286e-01 3.636608742921376147e-01 5.588839186821481508e-01 3.953869010976746728e-02 3.791651691594679491e-02
0.000000000000000000e+00 8.236472945891784025e-01 3.636470024238016574e-01 5.583080692517227162e-01 3.951658094804028770e-02 3.852834737643535262e-02
3.890860743273995004e-01 8.376753507014027544e-01 3.636905616744531833e-01 5.576666603139152079e-01 3.954420940339874874e-02 3.909856860823296421e-02
0.000000000000000000e+00 8.517034068136273284e-01 3.637539424657517673e-01 5.570176942918785290e-01 3.953595638945039265e-02 3.969240685291918619e-02
2.718054363856670541e+00 8.657314629258516803e-01 3.634899362202340667e-01 5.566768529910272045e-01 3.954823549656545645e-02 4.028497529217337642e-02
4.123417377465822042e+00 8.797595190380762542e-01 3.632815671431641191e-01 5.562431230259954340e-01 3.954287896041173977e-02 4.093243087042881118e-02
3.155407908700696762e+00 8.937875751503006061e-01 3.629482723105516562e-01 5.559105915843929324e-01 3.957292976778543914e-02 4.156820633726989594e-02
0.000000000000000000e+00 9.078156312625251800e-01 3.624651479513260610e-01 5.557073432416618219e-01 3.957534688714658272e-02 4.225216191986546493e-02
2.890480079073306507e-01 9.218436873747495319e-01 3.619649999545510033e-01 5.555649728693912159e-01 3.955445114874947543e-02 4.291557602730828452e-02
1.563297200411226939e-01 9.358717434869738838e-01 3.612362727402580465e-01 5.556135541276046030e-01 3.957271392015971473e-02 4.357745921197762190e-02
3.134732325868334168e+00 9.498997995991984578e-01 3.604895920000009135e-01 5.556518949208235636e-01 3.955865392980600220e-02 4.429985914936945823e-02
3.459151411448601277e+00 9.639278557114228096e-01 3.595950173209951917e-01 5.558965610735356888e-01 3.954676702888573758e-02 4.496165457658348602e-02
2.795109633998859699e+00 9.779559118236473836e-01 3.587359602043836970e-01 5.559761879606489599e-01 3.957117237154324230e-02 4.571667946342417022e-02
4.694969314631303736e-01 9.919839679358717355e-01 3.577502508136023995e-01 5.562763994282586832e-01 3.953815998194423059e-02 4.643518977619474908e-02
3.156187792652240809e+00 1.006012024048096087e+00 3.565975866317879772e-01 5.566570180257804923e-01 3.954112255165621176e-02 4.720427279077533261e-02
1.315336132668506686e+00 1.020040080160320883e+00 3.554470498044164928e-01 5.570490824113030204e-01 3.953727927734240061e-02 4.796658850693815562e-02
1.700083251512301885e+00 1.034068136272545235e+00 3.541507088154263183e-01 5.575101833282924968e-01 3.955553614382723709e-02 4.878357171245388535e-02
4.410259844043807220e+00 1.048096192384769587e+00 3.526236298776229128e-01 5.582939552621456469e-01 3.952483284847466832e-02 4.955758201175684829e-02
2.510747093272949204e+00 1.062124248496993939e+00 3.510350822758830369e-01 5.590619206501650229e-01 3.951711736874401887e-02 5.038587970520801151e-02
2.771297167273359729e+00 1.076152304609218291e+00 3.492601025473807130e-01 5.600727408657281137e-01 3.951907637672928686e-02 5.114808021016189338e-02
7.753949946866259824e-01 1.090180360721443087e+00 3.479132041683158372e-01 5.605525921153682312e-01 3.949236990961446647e-02 5.204183380670148601e-02
1.767780200488498821e+00 1.104208416833667439e+00 3.457740415076606677e-01 5.618124353415278049e-01 3.950253133299704705e-02 5.291099181781448724e-02
1.650313550372334070e+00 1.118236472945891791e+00 3.439457192226169080e-01 5.627949227351057848e-01 3.945268941109354721e-02 5.380666863118379467e-02
2.554493176549863964e+00 1.132264529058116143e+00 3.419193262203560346e-01 5.639636746715555038e-01 3.942018575295528487e-02 5.469681335513309345e-02
3.258593067260630249e+00 1.146292585170340494e+00 3.397859824801635065e-01 5.651916372370793251e-01 3.942158197425337657e-02 5.560079830850368776e-02
2.836014964171814423e+00 1.160320641282565290e+00 3.377404519540461725e-01 5.663305269840515077e-01 3.939186781622701361e-02 5.653715324567523681e-02
1.808150851276494109e+00 1.174348697394789642e+00 3.354740498933475590e-01 5.676814277547640453e-01 3.936919438288053602e-02 5.747532796900783891e-02
5.608287000605020056e-01 1.188376753507013994e+00 3.331021187472985035e-01 5.690999216851211351e-01 3.933294094384546385e-02 5.846501862373492536e-02
2.556048062493534445e+00 1.202404809619238346e+00 3.304810323998700339e-01 5.707624930832929655e-01 3.929606361237359541e-02 5.946041090446335664e-02
1.124996604206918160e+00 1.216432865731463142e+00 3.280564225982710580e-01 5.722885671029435128e-01 3.925497252172713974e-02 6.040003777705824084e-02
0.000000000000000000e+00 1.230460921843687494e+00 3.253165754327592696e-01 5.740118397466812405e-01 3.924568148811537899e-02 6.142590333244413170e-02
2.814861427636461411e+00 1.244488977955911846e+00 3.225915343307973471e-01 5.757908952064307861e-01 3.916862865823071693e-02 6.244894180454112209e-02
0.000000000000000000e+00 1.258517034068136198e+00 3.197301272991964205e-01 5.775481437726656120e-01 3.916759118458566086e-02 6.355413774355220258e-02
1.952245580134341907e+00 1.272545090180360550e+00 3.170061380507525062e-01 5.792730186099992462e-01 3.910074827022701899e-02 6.462009506902133271e-02
0.000000000000000000e+00 1.286573146292585346e+00 3.139213244676377634e-01 5.813929898765638482e-01 3.902489462503556938e-02 6.566079103076273571e-02
2.611248472148870015e+00 1.300601202404809698e+00 3.107963919019711141e-01 5.834740250699359532e-01 3.895742844035987584e-02 6.677215458773316792e-02
0.000000000000000000e+00 1.314629258517034049e+00 3.076692269797138835e-01 5.854631037233579693e-01 3.893674229377157292e-02 6.793092700315658816e-02
2.880172475756218819e+00 1.328657314629258401e+00 3.046612408324904653e-01 5.873801058077615656e-01 3.887269559354761955e-02 6.908595776620028717e-02
1.041229348610033245e+00 1.342685370741483197e+00 3.011872256386994851e-01 5.898776674473938941e-01 3.876657434832966181e-02 7.016853256557702145e-02
3.296362758571115048e+00 1.356713426853707549e+00 2.978661086510395739e-01 5.920019575740256279e-01 3.872343576707149015e-02 7.140849800786329415e-02
6.822485681965732018e-01 1.370741482965931901e+00 2.943704950217049809e-01 5.944002443599836205e-01 3.864560333468115838e-02 7.258365728363021241e-02
0.000000000000000000e+00 1.384769539078156253e+00 2.909798824725496336e-01 5.967277304851124065e-01 3.853680589525289996e-02 7.375558114708516411e-02
1.727092561534371573e-01 1.398797595190380605e+00 2.874133015266381874e-01 5.990453726460043260e-01 3.848153534389673475e-02 7.505979048346078653e-02
1.394522409210667835e-01 1.412825651302605401e+00 2.838095535677582770e-01 6.015803271702518940e-01 3.838162339569197584e-02 7.622849586629776297e-02
4.409815549892057263e+00 1.426853707414829753e+00 2.802637342847086876e-01 6.039194463341356345e-01 3.830011712723652151e-02 7.751670225391910085e-02
3.277147697154163986e+00 1.440881763527054105e+00 2.764269536682911199e-01 6.066284948347407946e-01 3.820673793325741335e-02 7.873781356371072071e-02
0.000000000000000000e+00 1.454909819639278457e+00 2.726530451298087576e-01 6.092137272896505085e-01 3.809605526343901732e-02 8.003717231710162638e-02
2.089034128604855489e+00 1.468937875751502808e+00 2.687824242362515936e-01 6.118159425687228481e-01 3.798472011981419288e-02 8.141691307521124743e-02
4.816664746928230656e+00 1.482965931863727604e+00 2.647352431964840602e-01 6.146890577331087790e-01 3.785279350674558563e-02 8.272290556366145020e-02
3.104797346770211686e+00 1.496993987975951956e+00 2.611101605088510524e-01 6.171266250005329468e-01 3.775106916116207495e-02 8.401214532945396052e-02
2.039215524919336886e+00 1.511022044088176308e+00 2.569341642195872577e-01 6.200620391060950309e-01 3.761603800411218029e-02 8.538775867020546861e-02
1.837409937242004965e+00 1.525050100200400660e+00 2.527907201672504600e-01 6.229691324486219539e-01 3.746920988894265198e-02 8.677093749518501042e-02
4.010436625560418022e+00 1.539078156312625456e+00 2.488324955806742178e-01 6.256530781451768997e-01 3.734140852186491194e-02 8.817301775228399141e-02
1.390630380958560064e+00 1.553106212424849808e+00 2.448154580712817996e-01 6.284135903570735593e-01 3.720123954146879741e-02 8.956971203017587146e-02
3.930732312058597966e+00 1.567134268537074160e+00 2.405818009350084719e-01 6.314706388729433018e-01 3.701388601853118632e-02 9.093367417351697068e-02
2.228641524837501109e+00 1.581162324649298512e+00 2.364381257265776026e-01 6.342821274764114392e-01 3.687532984019988719e-02 9.240441695681110568e-02
6.098454933523556054e-01 1.595190380761522864e+00 2.322784791968423301e-01 6.371069489516368867e-01 3.674072794425788102e-02 9.387384390726279115e-02
4.114941805816470399e+00 1.609218436873747660e+00 2.280377494606142807e-01 6.401186035521175821e-01 3.655586559415108933e-02 9.528778139311706863e-02
2.779758547641361766e+00 1.623246492985972012e+00 2.238588061350836877e-01 6.429643332881869178e-01 3.638674539357194399e-02 9.679011518315748519e-02
1.092553926062035607e+00 1.637274549098196363e+00 2.197706642248891118e-01 6.458601995539375862e-01 3.619335827420631924e-02 9.817577794696689952e-02
1.586763574456341530e+00 1.651302605210420715e+00 2.154371354936379657e-01 6.488513453889944715e-01 3.601861479534257393e-02 9.969290432202494723e-02
2.518788143173358751e+00 1.665330661322645511e+00 2.111860560684083177e-01 6.518326085943074721e-01 3.580780577104173551e-02 1.011735295662424816e-01
1.357866122480736251e-02 1.679358717434869863e+00 2.069445046658433540e-01 6.546682465728865807e-01 3.560603738747496888e-02 1.027812113737949784e-01
1.006736644259725644e+00 1.693386773547094215e+00 2.027295899954782155e-01 6.575518895786466311e-01 3.541389326206653698e-02 1.043046271638085470e-01
