# Y X a0 a1
2.941176470588235503e+00 1.470588235294117696e-01 9.964509378804435880e-01 3.549062119556308393e-03
3.088235294117647189e+00 1.470588235294117696e-01 9.967965614122590301e-01 3.203438587740923063e-03
3.235294117647058876e+00 1.470588235294117696e-01 9.970570759504481240e-01 2.942924049551827025e-03
3.382352941176470562e+00 1.470588235294117696e-01 9.972506064269570647e-01 2.749393573042893234e-03
3.529411764705882248e+00 1.470588235294117696e-01 9.973817046740852676e-01 2.618295325914757506e-03
3.676470588235294379e+00 1.470588235294117696e-01 9.974627952767705086e-01 2.537204723229618923e-03
3.823529411764706065e+00 1.470588235294117696e-01 9.974987308795498775e-01 2.501269120450094318e-03
3.970588235294117752e+00 1.470588235294117696e-01 9.974908026817034257e-01 2.509197318296714843e-03
4.117647058823529882e+00 1.470588235294117696e-01 9.974388947446723996e-01 2.561105255327651969e-03
4.264705882352941124e+00 1.470588235294117696e-01 9.973442612670515572e-01 2.655738732948460541e-03
4.411764705882353255e+00 1.470588235294117696e-01 9.972013308040462709e-01 2.798669195953684425e-03
4.558823529411764497e+00 1.470588235294117696e-01 9.970059670855894174e-01 2.994032914410493709e-03
4.705882352941176627e+00 1.470588235294117696e-01 9.967514436774091990e-01 3.248556322590830884e-03
4.852941176470588758e+00 1.470588235294117696e-01 9.964310398804148150e-01 3.568960119585274336e-03
5.000000000000000000e+00 1.470588235294117696e-01 9.960262413627118949e-01 3.973758637288072118e-03
0.000000000000000000e+00 2.941176470588235392e-01 7.486420937597261238e-01 2.513579062402738762e-01
1.470588235294117696e-01 2.941176470588235392e-01 7.941433233314034723e-01 2.058566766685965554e-01
2.941176470588235392e-01 2.941176470588235392e-01 8.338085715748215776e-01 1.661914284251783114e-01
4.411764705882352811e-01 2.941176470588235392e-01 8.673076719692294212e-01 1.326923280307705233e-01
5.882352941176470784e-01 2.941176470588235392e-01 8.950115534963800634e-01 1.049884465036199921e-01
7.352941176470588758e-01 2.941176470588235392e-01 9.174621965679941038e-01 8.253780343200593783e-02
8.823529411764705621e-01 2.941176470588235392e-01 9.353808769054875460e-01 6.461912309451248171e-02
1.029411764705882470e+00 2.941176470588235392e-01 9.494589855476273099e-01 5.054101445237269008e-02
1.176470588235294157e+00 2.941176470588235392e-01 9.604194286354369448e-01 3.958057136456299280e-02
1.323529411764705843e+00 2.941176470588235392e-01 9.688836224992757318e-01 3.111637750072429598e-02
1.470588235294117752e+00 2.941176470588235392e-01 9.754450680774562343e-01 2.455493192254380730e-02
1.617647058823529438e+00 2.941176470588235392e-01 9.804696975247392254e-01 1.953030247526070864e-02
1.764705882352941124e+00 2.941176470588235392e-01 9.843264953029051689e-01 1.567350469709481026e-02
1.911764705882353033e+00 2.941176470588235392e-01 9.873039759629581580e-01 1.269602403704176569e-02
2.058823529411764941e+00 2.941176470588235392e-01 9.895904896275536933e-01 1.040951037244620958e-02
2.205882352941176627e+00 2.941176470588235392e-01 9.913635747740779935e-01 8.636425225921938800e-03
2.352941176470588314e+00 2.941176470588235392e-01 9.927263014149450004e-01 7.273698585054962258e-03
2.500000000000000000e+00 2.941176470588235392e-01 9.937856310249503222e-01 6.214368975049789669e-03
2.647058823529411686e+00 2.941176470588235392e-01 9.946033681944016491e-01 5.396631805598227707e-03
2.794117647058823817e+00 2.941176470588235392e-01 9.952405497788544553e-01 4.759450221145550795e-03
2.941176470588235503e+00 2.941176470588235392e-01 9.957250852208445746e-01 4.274914779155377688e-03
3.088235294117647189e+00 2.941176470588235392e-01 9.960967079250557799e-01 3.903292074944234025e-03
3.235294117647058876e+00 2.941176470588235392e-01 9.963715349766686380e-01 3.628465023331502951e-03
3.382352941176470562e+00 2.941176470588235392e-01 9.965664369364628516e-01 3.433563063537212971e-03
3.529411764705882248e+00 2.941176470588235392e-01 9.966930107053880716e-01 3.306989294611945712e-03
3.676470588235294379e+00 2.941176470588235392e-01 9.967565433670503294e-01 3.243456632949600314e-03
3.823529411764706065e+00 2.941176470588235392e-01 9.967667505596048416e-01 3.233249440395214759e-03
3.970588235294117752e+00 2.941176470588235392e-01 9.967163117304773667e-01 3.283688269522617650e-03
4.117647058823529882e+00 2.941176470588235392e-01 9.966114178266451962e-01 3.388582173354691505e-03
4.264705882352941124e+00 2.941176470588235392e-01 9.964462645833105370e-01 3.553735416689334653e-03
4.411764705882353255e+00 2.941176470588235392e-01 9.962161292930947765e-01 3.783870706905154580e-03
4.558823529411764497e+00 2.941176470588235392e-01 9.959140634983415508e-01 4.085936501658494341e-03
4.705882352941176627e+00 2.941176470588235392e-01 9.955242701526637594e-01 4.475729847336273534e-03
4.852941176470588758e+00 2.941176470588235392e-01 9.950362147035168858e-01 4.963785296482993610e-03
5.000000000000000000e+00 2.941176470588235392e-01 9.944325421647501884e-01 5.567457835249868016e-03
0.000000000000000000e+00 4.411764705882352811e-01 7.484752183686114169e-01 2.515247816313885831e-01
1.470588235294117696e-01 4.411764705882352811e-01 7.928745586528299638e-01 2.071254413471700639e-01
2.941176470588235392e-01 4.411764705882352811e-01 8.315520022707035830e-01 1.684479977292964448e-01
4.411764705882352811e-01 4.411764705882352811e-01 8.644965888515890873e-01 1.355034111484109127e-01
5.882352941176470784e-01 4.411764705882352811e-01 8.920018764317787507e-01 1.079981235682213048e-01
7.352941176470588758e-01 4.411764705882352811e-01 9.143691325445022500e-01 8.563086745549770840e-02
8.823529411764705621e-01 4.411764705882352811e-01 9.322737512161779483e-01 6.772624878382209335e-02
1.029411764705882470e+00 4.411764705882352811e-01 9.465311023743512298e-01 5.346889762564879800e-02
1.176470588235294157e+00 4.411764705882352811e-01 9.577151086031105987e-01 4.228489139688932502e-02
1.323529411764705843e+00 4.411764705882352811e-01 9.664345585310160081e-01 3.356544146898389480e-02
1.470588235294117752e+00 4.411764705882352811e-01 9.731982361327918829e-01 2.680176386720823853e-02
1.617647058823529438e+00 4.411764705882352811e-01 9.784455674411687287e-01 2.155443255883123660e-02
1.764705882352941124e+00 4.411764705882352811e-01 9.825411739953872070e-01 1.745882600461274095e-02
1.911764705882353033e+00 4.411764705882352811e-01 9.856949753129390368e-01 1.430502468706094758e-02
2.058823529411764941e+00 4.411764705882352811e-01 9.881304109472980324e-01 1.186958905270206303e-02
2.205882352941176627e+00 4.411764705882352811e-01 9.900307235288741126e-01 9.969276471125864889e-03
2.352941176470588314e+00 4.411764705882352811e-01 9.915098727671112222e-01 8.490127232888913106e-03
2.500000000000000000e+00 4.411764705882352811e-01 9.926516769355666625e-01 7.348323064433455454e-03
2.647058823529411686e+00 4.411764705882352811e-01 9.935449135767165929e-01 6.455086423283439186e-03
2.794117647058823817e+00 4.411764705882352811e-01 9.942269420529636914e-01 5.773057947036387520e-03
2.941176470588235503e+00 4.411764705882352811e-01 9.947576134662926561e-01 5.242386533707428867e-03
3.088235294117647189e+00 4.411764705882352811e-01 9.951471139844522140e-01 4.852886015547730469e-03
3.235294117647058876e+00 4.411764705882352811e-01 9.954330139220263218e-01 4.566986077973778785e-03
3.382352941176470562e+00 4.411764705882352811e-01 9.956225911431866304e-01 4.377408856813233377e-03
3.529411764705882248e+00 4.411764705882352811e-01 9.957320739362514050e-01 4.267926063748517761e-03
3.676470588235294379e+00 4.411764705882352811e-01 9.957611713773892870e-01 4.238828622610641902e-03
3.823529411764706065e+00 4.411764705882352811e-01 9.957191875768728329e-01 4.280812423127085611e-03
3.970588235294117752e+00 4.411764705882352811e-01 9.956049545430798453e-01 4.395045456920262245e-03
4.117647058823529882e+00 4.411764705882352811e-01 9.954129621247053139e-01 4.587037875294737270e-03
4.264705882352941124e+00 4.411764705882352811e-01 9.951362773429072162e-01 4.863722657092771698e-03
4.411764705882353255e+00 4.411764705882352811e-01 9.947621727497506505e-01 5.237827250249252331e-03
4.558823529411764497e+00 4.411764705882352811e-01 9.942905124452355858e-01 5.709487554764425439e-03
4.705882352941176627e+00 4.411764705882352811e-01 9.936898987301038266e-01 6.310101269896257505e-03
4.852941176470588758e+00 4.411764705882352811e-01 9.929311751429141797e-01 7.068824857085906181e-03
5.000000000000000000e+00 4.411764705882352811e-01 9.920134951252972400e-01 7.986504874702819029e-03
0.000000000000000000e+00 5.882352941176470784e-01 7.474340349977987019e-01 2.525659650022013536e-01
1.470588235294117696e-01 5.882352941176470784e-01 7.905982477463914249e-01 2.094017522536086029e-01
2.941176470588235392e-01 5.882352941176470784e-01 8.284315171093871166e-01 1.715684828906128001e-01
4.411764705882352811e-01 5.882352941176470784e-01 8.608878910933317474e-01 1.391121089066682803e-01
5.882352941176470784e-01 5.882352941176470784e-01 8.880798331297258263e-01 1.119201668702740904e-01
7.352941176470588758e-01 5.882352941176470784e-01 9.104259437617069350e-01 8.957405623829310659e-02
8.823529411764705621e-01 5.882352941176470784e-01 9.284873512811038232e-01 7.151264871889617680e-02
1.029411764705882470e+00 5.882352941176470784e-01 9.429523746827359609e-01 5.704762531726396274e-02
1.176470588235294157e+00 5.882352941176470784e-01 9.544283582222666817e-01 4.557164177773325581e-02
1.323529411764705843e+00 5.882352941176470784e-01 9.634367621872329535e-01 3.656323781276699797e-02
1.470588235294117752e+00 5.882352941176470784e-01 9.704725310319201048e-01 2.952746896807982580e-02
1.617647058823529438e+00 5.882352941176470784e-01 9.760072333847052972e-01 2.399276661529469237e-02
1.764705882352941124e+00 5.882352941176470784e-01 9.802920997592484698e-01 1.970790024075147473e-02
1.911764705882353033e+00 5.882352941176470784e-01 9.836662405868091819e-01 1.633375941319084243e-02
2.058823529411764941e+00 5.882352941176470784e-01 9.862762240990819995e-01 1.372377590091799528e-02
2.205882352941176627e+00 5.882352941176470784e-01 9.883207456306782879e-01 1.167925436932173988e-02
2.352941176470588314e+00 5.882352941176470784e-01 9.899235210602409518e-01 1.007647893975907941e-02
2.500000000000000000e+00 5.882352941176470784e-01 9.911723891723043245e-01 8.827610827695758777e-03
2.647058823529411686e+00 5.882352941176470784e-01 9.921387347143293400e-01 7.861265285670720679e-03
2.794117647058823817e+00 5.882352941176470784e-01 9.928890088614131804e-01 7.110991138586707748e-03
2.941176470588235503e+00 5.882352941176470784e-01 9.934563512668943552e-01 6.543648733105714155e-03
3.088235294117647189e+00 5.882352941176470784e-01 9.938592688020203569e-01 6.140731197979498214e-03
3.235294117647058876e+00 5.882352941176470784e-01 9.941451257391069607e-01 5.854874260893047112e-03
3.382352941176470562e+00 5.882352941176470784e-01 9.943224547999532925e-01 5.677545200046678862e-03
3.529411764705882248e+00 5.882352941176470784e-01 9.943875691556536278e-01 5.612430844346393000e-03
3.676470588235294379e+00 5.882352941176470784e-01 9.943608523397048371e-01 5.639147660295068358e-03
3.823529411764706065e+00 5.882352941176470784e-01 9.942303582936437012e-01 5.769641706356395082e-03
3.970588235294117752e+00 5.882352941176470784e-01 9.940009109610415949e-01 5.999089038958383378e-03
4.117647058823529882e+00 5.882352941176470784e-01 9.936583797962739162e-01 6.341620203726141061e-03
4.264705882352941124e+00 5.882352941176470784e-01 9.932081681432292086e-01 6.791831856770802651e-03
4.411764705882353255e+00 5.882352941176470784e-01 9.926049264705971709e-01 7.395073529402777096e-03
4.558823529411764497e+00 5.882352941176470784e-01 9.918564426060713091e-01 8.143557393928791549e-03
4.705882352941176627e+00 5.882352941176470784e-01 9.909022336442090406e-01 9.097766355791039178e-03
4.852941176470588758e+00 5.882352941176470784e-01 9.897249404340867640e-01 1.027505956591321344e-02
5.000000000000000000e+00 5.882352941176470784e-01 9.882922388285738657e-01 1.170776117142607528e-02
0.000000000000000000e+00 7.352941176470588758e-01 7.455109713686769446e-01 2.544890286313229999e-01
1.470588235294117696e-01 7.352941176470588758e-01 7.875495316179493832e-01 2.124504683820505335e-01
2.941176470588235392e-01 7.352941176470588758e-01 8.245045956578894719e-01 1.754954043421105558e-01
4.411764705882352811e-01 7.352941176470588758e-01 8.564419603385230451e-01 1.435580396614770382e-01
5.882352941176470784e-01 7.352941176470588758e-01 8.833968080482466068e-01 1.166031919517532683e-01
7.352941176470588758e-01 7.352941176470588758e-01 9.057610687415316164e-01 9.423893125846832808e-02
8.823529411764705621e-01 7.352941176470588758e-01 9.238812439759533923e-01 7.611875602404651053e-02
1.029411764705882470e+00 7.352941176470588758e-01 9.386123338018113049e-01 6.138766619818871589e-02
1.176470588235294157e+00 7.352941176470588758e-01 9.503878109864229984e-01 4.961218901357691835e-02
1.323529411764705843e+00 7.352941176470588758e-01 9.597223898702322842e-01 4.027761012976766031e-02
1.470588235294117752e+00 7.352941176470588758e-01 9.671179486034501283e-01 3.288205139654983705e-02
1.617647058823529438e+00 7.352941176470588758e-01 9.729239768362060170e-01 2.707602316379411136e-02
1.764705882352941124e+00 7.352941176470588758e-01 9.775086070299805474e-01 2.249139297001954280e-02
1.911764705882353033e+00 7.352941176470588758e-01 9.810927145256040927e-01 1.890728547439579632e-02
2.058823529411764941e+00 7.352941176470588758e-01 9.839217786084496487e-01 1.607822139155024727e-02
2.205882352941176627e+00 7.352941176470588758e-01 9.861395932802367037e-01 1.386040671976330498e-02
2.352941176470588314e+00 7.352941176470588758e-01 9.878816263605837422e-01 1.211837363941620747e-02
2.500000000000000000e+00 7.352941176470588758e-01 9.892427283278210082e-01 1.075727167217910459e-02
2.647058823529411686e+00 7.352941176470588758e-01 9.902833958767220945e-01 9.716604123277803109e-03
2.794117647058823817e+00 7.352941176470588758e-01 9.910983011138180254e-01 8.901698886181998865e-03
2.941176470588235503e+00 7.352941176470588758e-01 9.916859314063951603e-01 8.314068593604877905e-03
3.088235294117647189e+00 7.352941176470588758e-01 9.921042099661774305e-01 7.895790033822680520e-03
3.235294117647058876e+00 7.352941176470588758e-01 9.923669279589208969e-01 7.633072041079083138e-03
3.382352941176470562e+00 7.352941176470588758e-01 9.924912945035342382e-01 7.508705496465825982e-03
3.529411764705882248e+00 7.352941176470588758e-01 9.924856680723767033e-01 7.514331927623319266e-03
3.676470588235294379e+00 7.352941176470588758e-01 9.923367121712405314e-01 7.663287828759534487e-03
3.823529411764706065e+00 7.352941176470588758e-01 9.920727414919507936e-01 7.927258508049319155e-03
3.970588235294117752e+00 7.352941176470588758e-01 9.916531282017315707e-01 8.346871798268502146e-03
4.117647058823529882e+00 7.352941176470588758e-01 9.910724121533502906e-01 8.927587846649700717e-03
4.264705882352941124e+00 7.352941176470588758e-01 9.903136504050471522e-01 9.686349594952757547e-03
4.411764705882353255e+00 7.352941176470588758e-01 9.893451891368040263e-01 1.065481086319593380e-02
4.558823529411764497e+00 7.352941176470588758e-01 9.881427257932804409e-01 1.185727420671957993e-02
4.705882352941176627e+00 7.352941176470588758e-01 9.866422626777516802e-01 1.335773732224819835e-02
4.852941176470588758e+00 7.352941176470588758e-01 9.847775627951150801e-01 1.522243720488486267e-02
5.000000000000000000e+00 7.352941176470588758e-01 9.825086760656998042e-01 1.749132393430011256e-02
0.000000000000000000e+00 8.823529411764705621e-01 7.425913944118399668e-01 2.574086055881601443e-01
1.470588235294117696e-01 8.823529411764705621e-01 7.835329324399096240e-01 2.164670675600904037e-01
2.941176470588235392e-01 8.823529411764705621e-01 8.195909432569939979e-01 1.804090567430059466e-01
4.411764705882352811e-01 8.823529411764705621e-01 8.510134339742029264e-01 1.489865660257971014e-01
5.882352941176470784e-01 8.823529411764705621e-01 8.778112666652985174e-01 1.221887333347016075e-01
7.352941176470588758e-01 8.823529411764705621e-01 9.002200226371633862e-01 9.977997736283655827e-02
8.823529411764705621e-01 8.823529411764705621e-01 9.185722320047079448e-01 8.142776799529213849e-02
1.029411764705882470e+00 8.823529411764705621e-01 9.334875430472376889e-01 6.651245695276226944e-02
1.176470588235294157e+00 8.823529411764705621e-01 9.455758731876621193e-01 5.442412681233792238e-02
1.323529411764705843e+00 8.823529411764705621e-01 9.552747658801861164e-01 4.472523411981384200e-02
1.470588235294117752e+00 8.823529411764705621e-01 9.630209896545756099e-01 3.697901034542429299e-02
1.617647058823529438e+00 8.823529411764705621e-01 9.691685388260410372e-01 3.083146117395909463e-02
1.764705882352941124e+00 8.823529411764705621e-01 9.740304805037386382e-01 2.596951949626146242e-02
1.911764705882353033e+00 8.823529411764705621e-01 9.778926610818400311e-01 2.210733891815990990e-02
2.058823529411764941e+00 8.823529411764705621e-01 9.809603612389581340e-01 1.903963876104181052e-02
2.205882352941176627e+00 8.823529411764705621e-01 9.833623424886390740e-01 1.663765751136084617e-02
2.352941176470588314e+00 8.823529411764705621e-01 9.852469687068373672e-01 1.475303129316248713e-02
2.500000000000000000e+00 8.823529411764705621e-01 9.867210527733302206e-01 1.327894722666983843e-02
2.647058823529411686e+00 8.823529411764705621e-01 9.878389817300380349e-01 1.216101826996206225e-02
2.794117647058823817e+00 8.823529411764705621e-01 9.886941960004462793e-01 1.130580399955371552e-02
2.941176470588235503e+00 8.823529411764705621e-01 9.892959937004207616e-01 1.070400629957916905e-02
3.088235294117647189e+00 8.823529411764705621e-01 9.896891100888708381e-01 1.031088991112904217e-02
3.235294117647058876e+00 8.823529411764705621e-01 9.898909217646617575e-01 1.010907823533816786e-02
3.382352941176470562e+00 8.823529411764705621e-01 9.899178937134928136e-01 1.008210628650710317e-02
3.529411764705882248e+00 8.823529411764705621e-01 9.897642326375299948e-01 1.023576736247008845e-02
3.676470588235294379e+00 8.823529411764705621e-01 9.894380783229085319e-01 1.056192167709149761e-02
3.823529411764706065e+00 8.823529411764705621e-01 9.889253306203933391e-01 1.107466937960670771e-02
3.970588235294117752e+00 8.823529411764705621e-01 9.881919443545678083e-01 1.180805564543227666e-02
4.117647058823529882e+00 8.823529411764705621e-01 9.872266705230696715e-01 1.277332947693030074e-02
4.264705882352941124e+00 8.823529411764705621e-01 9.859729021824445994e-01 1.402709781755547697e-02
4.411764705882353255e+00 8.823529411764705621e-01 9.844105610201475676e-01 1.558943897985231794e-02
4.558823529411764497e+00 8.823529411764705621e-01 9.824553244187395062e-01 1.754467558126034110e-02
4.705882352941176627e+00 8.823529411764705621e-01 9.800576116998204190e-01 1.994238830017967812e-02
4.852941176470588758e+00 8.823529411764705621e-01 9.770949064952509922e-01 2.290509350474901132e-02
5.000000000000000000e+00 8.823529411764705621e-01 9.734864100442300883e-01 2.651358995576983194e-02
0.000000000000000000e+00 1.029411764705882470e+00 7.391543190604666913e-01 2.608456809395333087e-01
1.470588235294117696e-01 1.029411764705882470e+00 7.787016137688878015e-01 2.212983862311122263e-01
2.941176470588235392e-01 1.029411764705882470e+00 8.139533458331206228e-01 1.860466541668794327e-01
4.411764705882352811e-01 1.029411764705882470e+00 8.448885598232378502e-01 1.551114401767620665e-01
5.882352941176470784e-01 1.029411764705882470e+00 8.713955068543812743e-01 1.286044931456187534e-01
7.352941176470588758e-01 1.029411764705882470e+00 8.937234719286557549e-01 1.062765280713441896e-01
8.823529411764705621e-01 1.029411764705882470e+00 9.122160413040724114e-01 8.778395869592749146e-02
1.029411764705882470e+00 1.029411764705882470e+00 9.274800668821071570e-01 7.251993311789270424e-02
1.176470588235294157e+00 1.029411764705882470e+00 9.399065402267366975e-01 6.009345977326338573e-02
1.323529411764705843e+00 1.029411764705882470e+00 9.499772509811661436e-01 5.002274901883385638e-02
1.470588235294117752e+00 1.029411764705882470e+00 9.580899057269830488e-01 4.191009427301691653e-02
1.617647058823529438e+00 1.029411764705882470e+00 9.645783363407309796e-01 3.542166365926897181e-02
1.764705882352941124e+00 1.029411764705882470e+00 9.697673284580456965e-01 3.023267154195433473e-02
1.911764705882353033e+00 1.029411764705882470e+00 9.739053966370209148e-01 2.609460336297912339e-02
2.058823529411764941e+00 1.029411764705882470e+00 9.772029054639523871e-01 2.279709453604767538e-02
2.205882352941176627e+00 1.029411764705882470e+00 9.798029274895529994e-01 2.019707251044695895e-02
2.352941176470588314e+00 1.029411764705882470e+00 9.818208121090236107e-01 1.817918789097641361e-02
2.500000000000000000e+00 1.029411764705882470e+00 9.834047327374698666e-01 1.659526726253019238e-02
2.647058823529411686e+00 1.029411764705882470e+00 9.846002304199585886e-01 1.539976958004138016e-02
2.794117647058823817e+00 1.029411764705882470e+00 9.854487615876431628e-01 1.455123841235692224e-02
2.941176470588235503e+00 1.029411764705882470e+00 9.860339917672840127e-01 1.396600823271598041e-02
3.088235294117647189e+00 1.029411764705882470e+00 9.863629304176193546e-01 1.363706958238066445e-02
3.235294117647058876e+00 1.029411764705882470e+00 9.864281331878282932e-01 1.357186681217160962e-02
3.382352941176470562e+00 1.029411764705882470e+00 9.862764308760775256e-01 1.372356912392247788e-02
3.529411764705882248e+00 1.029411764705882470e+00 9.858978417009166550e-01 1.410215829908329811e-02
3.676470588235294379e+00 1.029411764705882470e+00 9.852475351786701419e-01 1.475246482132985988e-02
3.823529411764706065e+00 1.029411764705882470e+00 9.843180657285871549e-01 1.568193427141299084e-02
3.970588235294117752e+00 1.029411764705882470e+00 9.830657989813027520e-01 1.693420101869716476e-02
4.117647058823529882e+00 1.029411764705882470e+00 9.814552302994977717e-01 1.854476970050225604e-02
4.264705882352941124e+00 1.029411764705882470e+00 9.794365609793470595e-01 2.056343902065298213e-02
4.411764705882353255e+00 1.029411764705882470e+00 9.768950658852225688e-01 2.310493411477754916e-02
4.558823529411764497e+00 1.029411764705882470e+00 9.737421944107821359e-01 2.625780558921799596e-02
4.705882352941176627e+00 1.029411764705882470e+00 9.698517019688579488e-01 3.014829803114214488e-02
4.852941176470588758e+00 1.029411764705882470e+00 9.651342516855065945e-01 3.486574831449346795e-02
5.000000000000000000e+00 1.029411764705882470e+00 9.593679451340015873e-01 4.063205486599840571e-02
0.000000000000000000e+00 1.176470588235294157e+00 7.347112156767902080e-01 2.652887843232097365e-01
1.470588235294117696e-01 1.176470588235294157e+00 7.731106663380364896e-01 2.268893336619636214e-01
2.941176470588235392e-01 1.176470588235294157e+00 8.074262118885896511e-01 1.925737881114102934e-01
4.411764705882352811e-01 1.176470588235294157e+00 8.377451659112904458e-01 1.622548340887094709e-01
5.882352941176470784e-01 1.176470588235294157e+00 8.639316172278159733e-01 1.360683827721840822e-01
7.352941176470588758e-01 1.176470588235294157e+00 8.861943669913949773e-01 1.138056330086050644e-01
8.823529411764705621e-01 1.176470588235294157e+00 9.049515139079394865e-01 9.504848609206062449e-02
1.029411764705882470e+00 1.176470588235294157e+00 9.204104763904674691e-01 7.958952360953247540e-02
1.176470588235294157e+00 1.176470588235294157e+00 9.332679869586461008e-01 6.673201304135387146e-02
1.323529411764705843e+00 1.176470588235294157e+00 9.436930185785571412e-01 5.630698142144287960e-02
1.470588235294117752e+00 1.176470588235294157e+00 9.521658929113148151e-01 4.783410708868522654e-02
