# Y X a0 a1
3.175029781795292383e+00 1.567134268537074160e+00 9.212542247799232475e-01 7.874577522007676633e-02
3.117731286598784290e+00 1.581162324649298512e+00 9.186773858160367512e-01 8.132261418396315167e-02
4.230158563122724757e+00 1.595190380761522864e+00 9.160832528722860912e-01 8.391674712771401978e-02
4.814223027038748270e+00 1.609218436873747660e+00 9.132889764292749790e-01 8.671102357072495159e-02
2.625324434247579664e+00 1.623246492985972012e+00 9.104267812379051028e-01 8.957321876209502209e-02
3.001588428232060402e+00 1.637274549098196363e+00 9.074623382351196810e-01 9.253766176488037454e-02
3.136507940578179721e+00 1.651302605210420715e+00 9.044709318005585974e-01 9.552906819944131933e-02
3.113226656695283090e+00 1.665330661322645511e+00 9.013211498106888930e-01 9.867885018931116248e-02
4.260219720413553901e+00 1.679358717434869863e+00 8.981632575520754891e-01 1.018367424479244276e-01
4.114340806485476065e+00 1.693386773547094215e+00 8.948538810515532793e-01 1.051461189484466791e-01
4.538351451959888649e+00 1.707414829659318567e+00 8.914863375816083346e-01 1.085136624183916515e-01
3.734038143488273231e+00 1.721442885771542919e+00 8.878593901556962598e-01 1.121406098443037819e-01
4.758366209373835254e+00 1.735470941883767715e+00 8.843282915641066388e-01 1.156717084358933334e-01
4.167169968160490789e+00 1.749498997995992067e+00 8.805627143408401025e-01 1.194372856591600224e-01
7.086029029479338061e-05 1.763527054108216419e+00 8.768019509449412885e-01 1.231980490550586838e-01
2.996311997874682831e+00 1.777555110220440771e+00 8.729495327909033708e-01 1.270504672090967124e-01
4.247157326217184448e+00 1.791583166332665567e+00 8.689130655595228570e-01 1.310869344404770598e-01
3.438956893440255236e+00 1.805611222444889918e+00 8.647994661883994238e-01 1.352005338116006039e-01
3.305766979319645138e+00 1.819639278557114270e+00 8.604538813232235350e-01 1.395461186767763817e-01
4.283270687795682541e+00 1.833667334669338622e+00 8.560750394229262872e-01 1.439249605770737406e-01
3.859043397152513766e+00 1.847695390781562974e+00 8.515109344329189200e-01 1.484890655670811910e-01
4.057794346119973026e-05 1.861723446893787770e+00 8.469151652579490763e-01 1.530848347420508682e-01
3.361952040282744303e+00 1.875751503006012122e+00 8.423418221447852572e-01 1.576581778552148538e-01
3.812365777575939862e+00 1.889779559118236474e+00 8.374602459648643471e-01 1.625397540351357084e-01
3.456057950098779585e+00 1.903807615230460826e+00 8.324657816385557796e-01 1.675342183614443314e-01
4.072600141282530117e+00 1.917835671342685622e+00 8.273985050374850214e-01 1.726014949625149231e-01
4.863907560775425409e+00 1.931863727454909974e+00 8.220566159332934886e-01 1.779433840667065114e-01
2.707499768320356418e-05 1.945891783567134325e+00 8.167060594815237495e-01 1.832939405184762227e-01
4.477158586046853905e+00 1.959919839679358677e+00 8.113758430246372777e-01 1.886241569753628056e-01
4.681535519528423173e+00 1.973947895791583029e+00 8.056640809660245983e-01 1.943359190339753739e-01
4.283789976566729329e+00 1.987975951903807825e+00 7.999876574068801593e-01 2.000123425931198407e-01
3.537428755495568122e+00 2.002004008016032177e+00 7.942894716746988770e-01 2.057105283253010675e-01
4.540979517565017609e+00 2.016032064128256529e+00 7.881554275730522363e-01 2.118445724269477359e-01
3.853678082506942548e+00 2.030060120240480881e+00 7.821427383400811895e-01 2.178572616599188938e-01
3.720974043547190746e+00 2.044088176352705233e+00 7.758050813751518060e-01 2.241949186248481662e-01
3.426975445003110465e+00 2.058116232464930029e+00 7.696364887831976809e-01 2.303635112168024024e-01
3.807419310210620189e+00 2.072144288577154381e+00 7.629819324773978728e-01 2.370180675226020717e-01
4.185593211211631193e+00 2.086172344689378733e+00 7.563981811816612444e-01 2.436018188183387556e-01
5.653255641551093818e-13 2.100200400801603084e+00 7.498605307862276081e-01 2.501394692137723919e-01
4.681908437253094135e+00 2.114228456913827880e+00 7.429263714838935106e-01 2.570736285161066004e-01
4.116184100219280495e+00 2.128256513026052232e+00 7.359319532491375160e-01 2.640680467508624840e-01
4.486793190513833629e+00 2.142284569138276584e+00 7.288521455992070797e-01 2.711478544007929203e-01
3.487958440680936079e+00 2.156312625250500936e+00 7.217696726104589899e-01 2.782303273895408990e-01
4.486477647468531949e+00 2.170340681362725288e+00 7.143434354972832967e-01 2.856565645027168143e-01
4.456909395625648251e+00 2.184368737474950084e+00 7.070673110706723330e-01 2.929326889293275560e-01
1.185718190306696756e-13 2.198396793587174436e+00 6.993913013866511763e-01 3.006086986133488237e-01
3.001703098237315345e-06 2.212424849699398788e+00 6.916777294392569830e-01 3.083222705607429615e-01
1.084588342173593917e-06 2.226452905811623140e+00 6.839672706753844311e-01 3.160327293246155134e-01
4.622840355405284818e+00 2.240480961923847936e+00 6.762125285165340172e-01 3.237874714834658718e-01
4.194654080493965154e+00 2.254509018036072288e+00 6.683880438724949524e-01 3.316119561275051586e-01
1.332267629550276595e-15 2.268537074148296639e+00 6.604298102174908092e-01 3.395701897825091908e-01
4.513641409098788415e+00 2.282565130260520991e+00 6.520063242352054367e-01 3.479936757647945633e-01
3.837972134082827225e+00 2.296593186372745343e+00 6.439098607934922169e-01 3.560901392065077276e-01
3.365425059465156465e+00 2.310621242484970139e+00 6.358978034342451791e-01 3.641021965657548209e-01
4.204421077026795572e+00 2.324649298597194491e+00 6.274205118741965626e-01 3.725794881258034374e-01
4.119143601542297084e+00 2.338677354709418843e+00 6.187669055732990531e-01 3.812330944267010580e-01
3.893686964660448169e+00 2.352705410821643195e+00 6.106183907649728182e-01 3.893816092350272373e-01
4.517953674221786287e+00 2.366733466933867547e+00 6.018860531965640748e-01 3.981139468034359807e-01
1.016686496674021169e-08 2.380761523046092343e+00 5.933518607315241278e-01 4.066481392684758722e-01
1.316649098717992184e-09 2.394789579158316695e+00 5.846787504505995825e-01 4.153212495494004175e-01
4.812657913644170726e+00 2.408817635270541047e+00 5.760666203854043488e-01 4.239333796145955957e-01
3.866392587163649086e+00 2.422845691382765398e+00 5.673799558375439700e-01 4.326200441624560300e-01
1.016964290561814532e-13 2.436873747494990194e+00 5.586587761012110631e-01 4.413412238987888814e-01
4.868871431687320062e+00 2.450901803607214546e+00 5.499667045702609780e-01 4.500332954297390775e-01
4.401544316392857148e+00 2.464929859719438898e+00 5.411569833249711969e-01 4.588430166750288031e-01
3.794626184028068838e+00 2.478957915831663250e+00 5.324458109579421894e-01 4.675541890420578106e-01
7.465322026693679940e-07 2.492985971943887602e+00 5.233444149639525644e-01 4.766555850360474356e-01
4.455141768886140774e+00 2.507014028056112398e+00 5.145291060777325010e-01 4.854708939222675546e-01
4.281744276792915471e+00 2.521042084168336750e+00 5.058673845993648666e-01 4.941326154006350779e-01
0.000000000000000000e+00 2.535070140280561102e+00 4.971136183228384020e-01 5.028863816771617090e-01
4.158530612315710862e+00 2.549098196392785454e+00 4.880075338968132281e-01 5.119924661031868274e-01
4.572426986101554156e-10 2.563126252505010250e+00 4.794978746461913688e-01 5.205021253538086867e-01
0.000000000000000000e+00 2.577154308617234602e+00 4.706773467715627546e-01 5.293226532284371899e-01
4.804788532668729850e+00 2.591182364729458953e+00 4.620231466314105306e-01 5.379768533685894694e-01
0.000000000000000000e+00 2.605210420841683305e+00 4.531866912706242201e-01 5.468133087293757244e-01
1.454006213533196184e-06 2.619238476953907657e+00 4.446478570097715521e-01 5.553521429902285034e-01
0.000000000000000000e+00 2.633266533066132453e+00 4.361567429449399458e-01 5.638432570550601097e-01
0.000000000000000000e+00 2.647294589178356805e+00 4.274719263229174171e-01 5.725280736770824719e-01
2.123821141524217151e-10 2.661322645290581157e+00 4.192090548482065304e-01 5.807909451517934141e-01
4.767749993181811696e+00 2.675350701402805509e+00 4.107007092113552638e-01 5.892992907886446252e-01
3.954925283982419390e-11 2.689378757515030305e+00 4.024876857667037400e-01 5.975123142332963155e-01
4.004731567042131957e+00 2.703406813627254657e+00 3.941635252741452766e-01 6.058364747258546679e-01
0.000000000000000000e+00 2.717434869739479009e+00 3.859046888868302716e-01 6.140953111131697284e-01
0.000000000000000000e+00 2.731462925851703361e+00 3.778705828516297771e-01 6.221294171483702229e-01
0.000000000000000000e+00 2.745490981963927712e+00 3.698834134469277668e-01 6.301165865530722332e-01
4.565777265062745727e+00 2.759519038076152508e+00 3.618316845087687361e-01 6.381683154912313194e-01
4.351194893945056208e+00 2.773547094188376860e+00 3.541352777014571407e-01 6.458647222985428593e-01
4.113603768537757333e+00 2.787575150300601212e+00 3.464485305028202067e-01 6.535514694971799043e-01
4.426771800988496430e+00 2.801603206412825564e+00 3.386238020374850444e-01 6.613761979625149001e-01
4.171725287092971968e+00 2.815631262525050360e+00 3.311592731879229867e-01 6.688407268120770688e-01
4.493867710023359940e+00 2.829659318637274712e+00 3.236301199964907727e-01 6.763698800035092829e-01
1.030992312309124441e-08 2.843687374749499064e+00 3.163438860241197248e-01 6.836561139758803307e-01
4.481846414485398000e+00 2.857715430861723416e+00 3.092706669517207851e-01 6.907293330482792149e-01
4.359763894644185456e+00 2.871743486973947768e+00 3.021739975196739980e-01 6.978260024803260020e-01
4.870095614885059376e+00 2.885771543086172564e+00 2.950578986148822969e-01 7.049421013851177031e-01
3.064215547970126721e-14 2.899799599198396916e+00 2.881616644393028004e-01 7.118383355606971996e-01
4.320854640126925439e+00 2.913827655310621267e+00 2.814168169731951497e-01 7.185831830268047948e-01
0.000000000000000000e+00 2.927855711422845619e+00 2.747872578320149084e-01 7.252127421679851471e-01
4.354112774343078307e+00 2.941883767535069971e+00 2.680965344604915312e-01 7.319034655395084688e-01
4.381960896402434358e+00 2.955911823647294767e+00 2.616927077528621304e-01 7.383072922471379806e-01
2.188090294546188876e-06 2.969939879759519119e+00 2.553307749870441512e-01 7.446692250129558488e-01
4.314623396483052709e+00 2.983967935871743471e+00 2.493764297284238873e-01 7.506235702715761127e-01
0.000000000000000000e+00 2.997995991983967823e+00 2.431965089173739325e-01 7.568034910826260120e-01
3.665912025110737547e-11 3.012024048096192175e+00 2.371633851904782764e-01 7.628366148095216959e-01
0.000000000000000000e+00 3.026052104208416971e+00 2.312098200693224748e-01 7.687901799306776640e-01
8.225687516927483596e-09 3.040080160320641767e+00 2.255374457208101646e-01 7.744625542791898631e-01
