# Y X var std 2std a0 a1
4.117647058823529882e+00 0.000000000000000000e+00 9.708367920282718888e-01 9.853105053881603403e-01 1.970621010776320681e+00 9.980174654249155397e-01 1.982534575084499325e-03
4.264705882352941124e+00 0.000000000000000000e+00 8.836513092375267719e-01 9.400272917514292947e-01 1.880054583502858589e+00 9.979629847214945837e-01 2.037015278505431917e-03
4.411764705882353255e+00 0.000000000000000000e+00 8.062167111184761481e-01 8.978957128299901447e-01 1.795791425659980289e+00 9.978758450922763368e-01 2.124154907723682303e-03
4.558823529411764497e+00 0.000000000000000000e+00 7.386336844079640640e-01 8.594380049823047152e-01 1.718876009964609430e+00 9.977498247829437172e-01 2.250175217056273221e-03
4.705882352941176627e+00 0.000000000000000000e+00 6.820964939059167564e-01 8.258913329887394017e-01 1.651782665977478803e+00 9.975829425046548460e-01 2.417057495345240319e-03
4.852941176470588758e+00 0.000000000000000000e+00 6.360562092531230061e-01 7.975313218006694349e-01 1.595062643601338870e+00 9.973655970248501701e-01 2.634402975149859830e-03
5.000000000000000000e+00 0.000000000000000000e+00 6.008880530755980054e-01 7.751696930837775890e-01 1.550339386167555178e+00 9.970918341719819944e-01 2.908165828017975681e-03
0.000000000000000000e+00 1.470588235294117696e-01 1.590001729064367320e+00 1.260952706910281940e+00 2.521905413820563879e+00 7.478903080620836752e-01 2.521096919379163248e-01
1.470588235294117696e-01 1.470588235294117696e-01 1.606285392772351939e+00 1.267393148463550778e+00 2.534786296927101557e+00 7.945387386914080086e-01 2.054612613085919082e-01
2.941176470588235392e-01 1.470588235294117696e-01 1.636202549952413099e+00 1.279141333063869457e+00 2.558282666127738914e+00 8.350726863327809779e-01 1.649273136672189666e-01
4.411764705882352811e-01 1.470588235294117696e-01 1.675838819705998128e+00 1.294541934317308352e+00 2.589083868634616703e+00 8.692057738251850463e-01 1.307942261748149815e-01
5.882352941176470784e-01 1.470588235294117696e-01 1.722981383030417923e+00 1.312623854358291764e+00 2.625247708716583528e+00 8.973068462657495248e-01 1.026931537342505724e-01
7.352941176470588758e-01 1.470588235294117696e-01 1.774562392429459567e+00 1.332127018129074525e+00 2.664254036258149050e+00 9.198293704188965636e-01 8.017062958110331150e-02
8.823529411764705621e-01 1.470588235294117696e-01 1.827446582901248062e+00 1.351830826287538034e+00 2.703661652575076069e+00 9.377779010317911501e-01 6.222209896820879438e-02
1.029411764705882470e+00 1.470588235294117696e-01 1.876877846667437844e+00 1.369991914818272871e+00 2.739983829636545742e+00 9.517602887037407422e-01 4.823971129625916759e-02
1.176470588235294157e+00 1.470588235294117696e-01 1.922416358559791538e+00 1.386512300183374347e+00 2.773024600366748693e+00 9.625108046791478467e-01 3.748919532085217415e-02
1.323529411764705843e+00 1.470588235294117696e-01 1.959487955751187283e+00 1.399817115108680010e+00 2.799634230217360020e+00 9.708669207337859985e-01 2.913307926621405697e-02
1.470588235294117752e+00 1.470588235294117696e-01 1.988029662588554736e+00 1.409975057434901924e+00 2.819950114869803848e+00 9.772327156520930203e-01 2.276728434790698669e-02
1.617647058823529438e+00 1.470588235294117696e-01 2.006981191447915425e+00 1.416679636137936349e+00 2.833359272275872698e+00 9.820680343832033365e-01 1.793196561679673978e-02
1.764705882352941124e+00 1.470588235294117696e-01 2.015067265183869250e+00 1.419530649610591944e+00 2.839061299221183887e+00 9.857712945643778424e-01 1.422870543562228599e-02
1.911764705882353033e+00 1.470588235294117696e-01 2.013142087187474782e+00 1.418852383860800037e+00 2.837704767721600074e+00 9.885903518323621020e-01 1.140964816763802639e-02
2.058823529411764941e+00 1.470588235294117696e-01 2.001593249032598276e+00 1.414776748830923525e+00 2.829553497661847050e+00 9.907432916215448415e-01 9.256708378455109909e-03
2.205882352941176627e+00 1.470588235294117696e-01 1.980145532448729151e+00 1.407176439700696946e+00 2.814352879401393892e+00 9.923981515537740883e-01 7.601848446225988043e-03
2.352941176470588314e+00 1.470588235294117696e-01 1.949215013104769634e+00 1.396142905688658287e+00 2.792285811377316573e+00 9.936746685488432318e-01 6.325331451156726570e-03
2.500000000000000000e+00 1.470588235294117696e-01 1.908038619670146874e+00 1.381317711343102550e+00 2.762635422686205100e+00 9.946535826421725179e-01 5.346417357827418747e-03
2.647058823529411686e+00 1.470588235294117696e-01 1.858023712762726376e+00 1.363093435081662363e+00 2.726186870163324727e+00 9.954173307424515338e-01 4.582669257548406365e-03
2.794117647058823817e+00 1.470588235294117696e-01 1.797447743780287155e+00 1.340689279356065855e+00 2.681378558712131710e+00 9.960004586011579342e-01 3.999541398842183793e-03
2.941176470588235503e+00 1.470588235294117696e-01 1.727124694882538503e+00 1.314201162258860078e+00 2.628402324517720157e+00 9.964509378804435880e-01 3.549062119556308393e-03
3.088235294117647189e+00 1.470588235294117696e-01 1.648393421352204680e+00 1.283897745676112923e+00 2.567795491352225845e+00 9.967965614122590301e-01 3.203438587740923063e-03
3.235294117647058876e+00 1.470588235294117696e-01 1.559731884242842037e+00 1.248892262864512270e+00 2.497784525729024541e+00 9.970570759504481240e-01 2.942924049551827025e-03
3.382352941176470562e+00 1.470588235294117696e-01 1.465007299003300956e+00 1.210374858877736770e+00 2.420749717755473540e+00 9.972506064269570647e-01 2.749393573042893234e-03
3.529411764705882248e+00 1.470588235294117696e-01 1.363636485662443443e+00 1.167748468490729108e+00 2.335496936981458216e+00 9.973817046740852676e-01 2.618295325914757506e-03
3.676470588235294379e+00 1.470588235294117696e-01 1.260084559892609368e+00 1.122534881370111037e+00 2.245069762740222075e+00 9.974627952767705086e-01 2.537204723229618923e-03
3.823529411764706065e+00 1.470588235294117696e-01 1.156367967739198699e+00 1.075345510865786114e+00 2.150691021731572228e+00 9.974987308795498775e-01 2.501269120450094318e-03
3.970588235294117752e+00 1.470588235294117696e-01 1.055340323395397073e+00 1.027297582687410449e+00 2.054595165374820898e+00 9.974908026817034257e-01 2.509197318296714843e-03
4.117647058823529882e+00 1.470588235294117696e-01 9.604464607399817444e-01 9.800237041724969567e-01 1.960047408344993913e+00 9.974388947446723996e-01 2.561105255327651969e-03
4.264705882352941124e+00 1.470588235294117696e-01 8.732970770714703068e-01 9.345036527865850928e-01 1.869007305573170186e+00 9.973442612670515572e-01 2.655738732948460541e-03
4.411764705882353255e+00 1.470588235294117696e-01 7.957200980940399848e-01 8.920314445657394620e-01 1.784062889131478924e+00 9.972013308040462709e-01 2.798669195953684425e-03
4.558823529411764497e+00 1.470588235294117696e-01 7.282784447782451043e-01 8.533923158654788121e-01 1.706784631730957624e+00 9.970059670855894174e-01 2.994032914410493709e-03
4.705882352941176627e+00 1.470588235294117696e-01 6.722172621304056683e-01 8.198885668982131003e-01 1.639777133796426201e+00 9.967514436774091990e-01 3.248556322590830884e-03
4.852941176470588758e+00 1.470588235294117696e-01 6.267544260682118562e-01 7.916782339234872401e-01 1.583356467846974480e+00 9.964310398804148150e-01 3.568960119585274336e-03
5.000000000000000000e+00 1.470588235294117696e-01 5.919154975830381860e-01 7.693604471137297507e-01 1.538720894227459501e+00 9.960262413627118949e-01 3.973758637288072118e-03
0.000000000000000000e+00 2.941176470588235392e-01 1.649154366718027287e+00 1.284194053372786470e+00 2.568388106745572941e+00 7.486420937597261238e-01 2.513579062402738762e-01
1.470588235294117696e-01 2.941176470588235392e-01 1.667557143820688870e+00 1.291339283000671800e+00 2.582678566001343601e+00 7.941433233314034723e-01 2.058566766685965554e-01
2.941176470588235392e-01 2.941176470588235392e-01 1.699333375616017383e+00 1.303584817192965595e+00 2.607169634385931190e+00 8.338085715748215776e-01 1.661914284251783114e-01
4.411764705882352811e-01 2.941176470588235392e-01 1.741038560224895226e+00 1.319484202340026169e+00 2.638968404680052338e+00 8.673076719692294212e-01 1.326923280307705233e-01
5.882352941176470784e-01 2.941176470588235392e-01 1.789962382093740478e+00 1.337894757480475594e+00 2.675789514960951188e+00 8.950115534963800634e-01 1.049884465036199921e-01
7.352941176470588758e-01 2.941176470588235392e-01 1.842159500491125312e+00 1.357261765648441587e+00 2.714523531296883174e+00 9.174621965679941038e-01 8.253780343200593783e-02
8.823529411764705621e-01 2.941176470588235392e-01 1.894048592113878771e+00 1.376244379503102300e+00 2.752488759006204599e+00 9.353808769054875460e-01 6.461912309451248171e-02
1.029411764705882470e+00 2.941176470588235392e-01 1.942863597274191667e+00 1.393866420168802245e+00 2.787732840337604490e+00 9.494589855476273099e-01 5.054101445237269008e-02
1.176470588235294157e+00 2.941176470588235392e-01 1.986274190320884925e+00 1.409352401041302771e+00 2.818704802082605543e+00 9.604194286354369448e-01 3.958057136456299280e-02
1.323529411764705843e+00 2.941176470588235392e-01 2.020424123774060998e+00 1.421416238747138072e+00 2.842832477494276144e+00 9.688836224992757318e-01 3.111637750072429598e-02
1.470588235294117752e+00 2.941176470588235392e-01 2.045415947760806485e+00 1.430180389937159902e+00 2.860360779874319803e+00 9.754450680774562343e-01 2.455493192254380730e-02
1.617647058823529438e+00 2.941176470588235392e-01 2.059193743144502431e+00 1.434989109068254276e+00 2.869978218136508552e+00 9.804696975247392254e-01 1.953030247526070864e-02
1.764705882352941124e+00 2.941176470588235392e-01 2.062164482567063306e+00 1.436023844706996178e+00 2.872047689413992355e+00 9.843264953029051689e-01 1.567350469709481026e-02
1.911764705882353033e+00 2.941176470588235392e-01 2.055146940327591931e+00 1.433578369091690785e+00 2.867156738183381570e+00 9.873039759629581580e-01 1.269602403704176569e-02
2.058823529411764941e+00 2.941176470588235392e-01 2.037670465845143664e+00 1.427469952694326860e+00 2.854939905388653720e+00 9.895904896275536933e-01 1.040951037244620958e-02
2.205882352941176627e+00 2.941176470588235392e-01 2.009983754022552027e+00 1.417738958349721079e+00 2.835477916699442158e+00 9.913635747740779935e-01 8.636425225921938800e-03
2.352941176470588314e+00 2.941176470588235392e-01 1.972542093680942132e+00 1.404472176186108090e+00 2.808944352372216180e+00 9.927263014149450004e-01 7.273698585054962258e-03
2.500000000000000000e+00 2.941176470588235392e-01 1.926371898323226750e+00 1.387938002334119680e+00 2.775876004668239361e+00 9.937856310249503222e-01 6.214368975049789669e-03
2.647058823529411686e+00 2.941176470588235392e-01 1.870367658619652484e+00 1.367613855815906998e+00 2.735227711631813996e+00 9.946033681944016491e-01 5.396631805598227707e-03
2.794117647058823817e+00 2.941176470588235392e-01 1.804914006080277744e+00 1.343470880250211330e+00 2.686941760500422660e+00 9.952405497788544553e-01 4.759450221145550795e-03
2.941176470588235503e+00 2.941176470588235392e-01 1.730786448518629950e+00 1.315593572695849645e+00 2.631187145391699289e+00 9.957250852208445746e-01 4.274914779155377688e-03
3.088235294117647189e+00 2.941176470588235392e-01 1.647895764096565463e+00 1.283703923845590511e+00 2.567407847691181022e+00 9.960967079250557799e-01 3.903292074944234025e-03
3.235294117647058876e+00 2.941176470588235392e-01 1.556342206974158149e+00 1.247534451217343410e+00 2.495068902434686819e+00 9.963715349766686380e-01 3.628465023331502951e-03
3.382352941176470562e+00 2.941176470588235392e-01 1.458147865051517611e+00 1.207537935243244265e+00 2.415075870486488530e+00 9.965664369364628516e-01 3.433563063537212971e-03
3.529411764705882248e+00 2.941176470588235392e-01 1.355256024359516642e+00 1.164154639366917099e+00 2.328309278733834198e+00 9.966930107053880716e-01 3.306989294611945712e-03
3.676470588235294379e+00 2.941176470588235392e-01 1.250056844628605335e+00 1.118059410151627464e+00 2.236118820303254928e+00 9.967565433670503294e-01 3.243456632949600314e-03
3.823529411764706065e+00 2.941176470588235392e-01 1.145733696366207477e+00 1.070389506846086025e+00 2.140779013692172050e+00 9.967667505596048416e-01 3.233249440395214759e-03
3.970588235294117752e+00 2.941176470588235392e-01 1.044620895974924579e+00 1.022066972353047110e+00 2.044133944706094219e+00 9.967163117304773667e-01 3.283688269522617650e-03
4.117647058823529882e+00 2.941176470588235392e-01 9.499373759770350922e-01 9.746473085055101793e-01 1.949294617011020359e+00 9.966114178266451962e-01 3.388582173354691505e-03
4.264705882352941124e+00 2.941176470588235392e-01 8.629020996533509624e-01 9.289252390011539795e-01 1.857850478002307959e+00 9.964462645833105370e-01 3.553735416689334653e-03
4.411764705882353255e+00 2.941176470588235392e-01 7.862058787474933697e-01 8.866825129365603075e-01 1.773365025873120615e+00 9.962161292930947765e-01 3.783870706905154580e-03
4.558823529411764497e+00 2.941176470588235392e-01 7.195534907946279368e-01 8.482649885469917272e-01 1.696529977093983454e+00 9.959140634983415508e-01 4.085936501658494341e-03
4.705882352941176627e+00 2.941176470588235392e-01 6.640481575792354096e-01 8.148915004951490237e-01 1.629783000990298047e+00 9.955242701526637594e-01 4.475729847336273534e-03
4.852941176470588758e+00 2.941176470588235392e-01 6.193846278437590280e-01 7.870099286818171835e-01 1.574019857363634367e+00 9.950362147035168858e-01 4.963785296482993610e-03
5.000000000000000000e+00 2.941176470588235392e-01 5.849787719248648044e-01 7.648390496861838805e-01 1.529678099372367761e+00 9.944325421647501884e-01 5.567457835249868016e-03
0.000000000000000000e+00 4.411764705882352811e-01 1.710055924549771733e+00 1.307691066173418459e+00 2.615382132346836919e+00 7.484752183686114169e-01 2.515247816313885831e-01
1.470588235294117696e-01 4.411764705882352811e-01 1.730718566604027897e+00 1.315567773474262347e+00 2.631135546948524695e+00 7.928745586528299638e-01 2.071254413471700639e-01
2.941176470588235392e-01 4.411764705882352811e-01 1.763437293515526250e+00 1.327944762976053239e+00 2.655889525952106478e+00 8.315520022707035830e-01 1.684479977292964448e-01
4.411764705882352811e-01 4.411764705882352811e-01 1.806195687800039584e+00 1.343947799507123619e+00 2.687895599014247239e+00 8.644965888515890873e-01 1.355034111484109127e-01
5.882352941176470784e-01 4.411764705882352811e-01 1.855294962739482800e+00 1.362092127111629303e+00 2.724184254223258606e+00 8.920018764317787507e-01 1.079981235682213048e-01
7.352941176470588758e-01 4.411764705882352811e-01 1.907392180277903027e+00 1.381083697781529507e+00 2.762167395563059014e+00 9.143691325445022500e-01 8.563086745549770840e-02
8.823529411764705621e-01 4.411764705882352811e-01 1.958372623722942629e+00 1.399418673493727061e+00 2.798837346987454122e+00 9.322737512161779483e-01 6.772624878382209335e-02
1.029411764705882470e+00 4.411764705882352811e-01 2.004882716294855705e+00 1.415938810928938363e+00 2.831877621857876726e+00 9.465311023743512298e-01 5.346889762564879800e-02
1.176470588235294157e+00 4.411764705882352811e-01 2.044944779407000812e+00 1.430015657049600541e+00 2.860031314099201083e+00 9.577151086031105987e-01 4.228489139688932502e-02
1.323529411764705843e+00 4.411764705882352811e-01 2.075122344530748286e+00 1.440528494869417031e+00 2.881056989738834062e+00 9.664345585310160081e-01 3.356544146898389480e-02
1.470588235294117752e+00 4.411764705882352811e-01 2.095561041804105518e+00 1.447605278314536115e+00 2.895210556629072229e+00 9.731982361327918829e-01 2.680176386720823853e-02
1.617647058823529438e+00 4.411764705882352811e-01 2.104011657011944258e+00 1.450521167378106213e+00 2.901042334756212426e+00 9.784455674411687287e-01 2.155443255883123660e-02
1.764705882352941124e+00 4.411764705882352811e-01 2.101752504400817845e+00 1.449742219982855351e+00 2.899484439965710703e+00 9.825411739953872070e-01 1.745882600461274095e-02
1.911764705882353033e+00 4.411764705882352811e-01 2.088165930098955236e+00 1.445048763917313295e+00 2.890097527834626590e+00 9.856949753129390368e-01 1.430502468706094758e-02
2.058823529411764941e+00 4.411764705882352811e-01 2.064726214641995572e+00 1.436915521052645417e+00 2.873831042105290834e+00 9.881304109472980324e-01 1.186958905270206303e-02
2.205882352941176627e+00 4.411764705882352811e-01 2.031102495233576555e+00 1.425167532339119969e+00 2.850335064678239938e+00 9.900307235288741126e-01 9.969276471125864889e-03
2.352941176470588314e+00 4.411764705882352811e-01 1.987639411011175694e+00 1.409836661110490441e+00 2.819673322220980882e+00 9.915098727671112222e-01 8.490127232888913106e-03
2.500000000000000000e+00 4.411764705882352811e-01 1.935650522182180477e+00 1.391276580045168521e+00 2.782553160090337041e+00 9.926516769355666625e-01 7.348323064433455454e-03
2.647058823529411686e+00 4.411764705882352811e-01 1.874958768703779421e+00 1.369291338139469572e+00 2.738582676278939143e+00 9.935449135767165929e-01 6.455086423283439186e-03
2.794117647058823817e+00 4.411764705882352811e-01 1.805285567358408727e+00 1.343609157217383832e+00 2.687218314434767663e+00 9.942269420529636914e-01 5.773057947036387520e-03
2.941176470588235503e+00 4.411764705882352811e-01 1.726740030783790569e+00 1.314054805091397382e+00 2.628109610182794764e+00 9.947576134662926561e-01 5.242386533707428867e-03
3.088235294117647189e+00 4.411764705882352811e-01 1.640371106549979530e+00 1.280769732055680565e+00 2.561539464111361131e+00 9.951471139844522140e-01 4.852886015547730469e-03
3.235294117647058876e+00 4.411764705882352811e-01 1.546328245186409767e+00 1.243514473251682739e+00 2.487028946503365479e+00 9.954330139220263218e-01 4.566986077973778785e-03
3.382352941176470562e+00 4.411764705882352811e-01 1.446679905443984060e+00 1.202780073597822907e+00 2.405560147195645815e+00 9.956225911431866304e-01 4.377408856813233377e-03
3.529411764705882248e+00 4.411764705882352811e-01 1.342604547213871680e+00 1.158708137200162858e+00 2.317416274400325715e+00 9.957320739362514050e-01 4.267926063748517761e-03
3.676470588235294379e+00 4.411764705882352811e-01 1.237534913865344199e+00 1.112445465569141589e+00 2.224890931138283179e+00 9.957611713773892870e-01 4.238828622610641902e-03
3.823529411764706065e+00 4.411764705882352811e-01 1.133288478498109209e+00 1.064560227745762200e+00 2.129120455491524400e+00 9.957191875768728329e-01 4.280812423127085611e-03
3.970588235294117752e+00 4.411764705882352811e-01 1.032982305109116483e+00 1.016357370765380130e+00 2.032714741530760261e+00 9.956049545430798453e-01 4.395045456920262245e-03
4.117647058823529882e+00 4.411764705882352811e-01 9.390529140826293641e-01 9.690474261266212030e-01 1.938094852253242406e+00 9.954129621247053139e-01 4.587037875294737270e-03
4.264705882352941124e+00 4.411764705882352811e-01 8.535540293890696573e-01 9.238798782250156050e-01 1.847759756450031210e+00 9.951362773429072162e-01 4.863722657092771698e-03
4.411764705882353255e+00 4.411764705882352811e-01 7.775382596091000575e-01 8.817812991944771195e-01 1.763562598388954239e+00 9.947621727497506505e-01 5.237827250249252331e-03
4.558823529411764497e+00 4.411764705882352811e-01 7.121740247418210101e-01 8.439040376380604336e-01 1.687808075276120867e+00 9.942905124452355858e-01 5.709487554764425439e-03
4.705882352941176627e+00 4.411764705882352811e-01 6.574523560325319371e-01 8.108343579502116372e-01 1.621668715900423274e+00 9.936898987301038266e-01 6.310101269896257505e-03
4.852941176470588758e+00 4.411764705882352811e-01 6.137196450112079038e-01 7.834026072277318065e-01 1.566805214455463613e+00 9.929311751429141797e-01 7.068824857085906181e-03
5.000000000000000000e+00 4.411764705882352811e-01 5.801369234481155157e-01 7.616671999292837780e-01 1.523334399858567556e+00 9.920134951252972400e-01 7.986504874702819029e-03
0.000000000000000000e+00 5.882352941176470784e-01 1.772831781443173549e+00 1.331477292875538954e+00 2.662954585751077907e+00 7.474340349977987019e-01 2.525659650022013536e-01
1.470588235294117696e-01 5.882352941176470784e-01 1.794160651827999997e+00 1.339462822114895424e+00 2.678925644229790848e+00 7.905982477463914249e-01 2.094017522536086029e-01
2.941176470588235392e-01 5.882352941176470784e-01 1.827314198693669622e+00 1.351781860617189190e+00 2.703563721234378381e+00 8.284315171093871166e-01 1.715684828906128001e-01
4.411764705882352811e-01 5.882352941176470784e-01 1.870042468699403715e+00 1.367494961123953745e+00 2.734989922247907490e+00 8.608878910933317474e-01 1.391121089066682803e-01
5.882352941176470784e-01 5.882352941176470784e-01 1.918806450060764224e+00 1.385209893864739916e+00 2.770419787729479832e+00 8.880798331297258263e-01 1.119201668702740904e-01
7.352941176470588758e-01 5.882352941176470784e-01 1.969855252470003038e+00 1.403515319642077541e+00 2.807030639284155082e+00 9.104259437617069350e-01 8.957405623829310659e-02
8.823529411764705621e-01 5.882352941176470784e-01 2.018561288392541453e+00 1.420760813223866048e+00 2.841521626447732096e+00 9.284873512811038232e-01 7.151264871889617680e-02
1.029411764705882470e+00 5.882352941176470784e-01 2.062331922649129012e+00 1.436082143419772805e+00 2.872164286839545611e+00 9.429523746827359609e-01 5.704762531726396274e-02
1.176470588235294157e+00 5.882352941176470784e-01 2.098777543979087223e+00 1.448715825819227865e+00 2.897431651638455730e+00 9.544283582222666817e-01 4.557164177773325581e-02
1.323529411764705843e+00 5.882352941176470784e-01 2.123784468358838939e+00 1.457320990159284957e+00 2.914641980318569914e+00 9.634367621872329535e-01 3.656323781276699797e-02
1.470588235294117752e+00 5.882352941176470784e-01 2.138542116822367056e+00 1.462375504725912378e+00 2.924751009451824757e+00 9.704725310319201048e-01 2.952746896807982580e-02
1.617647058823529438e+00 5.882352941176470784e-01 2.140900935364717483e+00 1.463181784798019303e+00 2.926363569596038605e+00 9.760072333847052972e-01 2.399276661529469237e-02
1.764705882352941124e+00 5.882352941176470784e-01 2.132446065620747344e+00 1.460289719754524373e+00 2.920579439509048747e+00 9.802920997592484698e-01 1.970790024075147473e-02
1.911764705882353033e+00 5.882352941176470784e-01 2.112156322899166661e+00 1.453325952049011827e+00 2.906651904098023653e+00 9.836662405868091819e-01 1.633375941319084243e-02
2.058823529411764941e+00 5.882352941176470784e-01 2.082290465544400337e+00 1.443014367753973737e+00 2.886028735507947474e+00 9.862762240990819995e-01 1.372377590091799528e-02
2.205882352941176627e+00 5.882352941176470784e-01 2.041546031106445724e+00 1.428826802347452407e+00 2.857653604694904814e+00 9.883207456306782879e-01 1.167925436932173988e-02
2.352941176470588314e+00 5.882352941176470784e-01 1.993419034821875879e+00 1.411884922655481711e+00 2.823769845310963422e+00 9.899235210602409518e-01 1.007647893975907941e-02
2.500000000000000000e+00 5.882352941176470784e-01 1.935810896921095203e+00 1.391334214673489278e+00 2.782668429346978556e+00 9.911723891723043245e-01 8.827610827695758777e-03
2.647058823529411686e+00 5.882352941176470784e-01 1.870287344504353966e+00 1.367584492638152849e+00 2.735168985276305698e+00 9.921387347143293400e-01 7.861265285670720679e-03
2.794117647058823817e+00 5.882352941176470784e-01 1.796631422367328534e+00 1.340384803840795724e+00 2.680769607681591449e+00 9.928890088614131804e-01 7.110991138586707748e-03
2.941176470588235503e+00 5.882352941176470784e-01 1.715253664542424783e+00 1.309676931362244279e+00 2.619353862724488557e+00 9.934563512668943552e-01 6.543648733105714155e-03
3.088235294117647189e+00 5.882352941176470784e-01 1.626643820602991397e+00 1.275399474910896780e+00 2.550798949821793560e+00 9.938592688020203569e-01 6.140731197979498214e-03
3.235294117647058876e+00 5.882352941176470784e-01 1.531379965574601432e+00 1.237489379984572313e+00 2.474978759969144626e+00 9.941451257391069607e-01 5.854874260893047112e-03
3.382352941176470562e+00 5.882352941176470784e-01 1.431013171696523090e+00 1.196249627668290350e+00 2.392499255336580699e+00 9.943224547999532925e-01 5.677545200046678862e-03
3.529411764705882248e+00 5.882352941176470784e-01 1.327173219374243374e+00 1.152030042739443205e+00 2.304060085478886410e+00 9.943875691556536278e-01 5.612430844346393000e-03
3.676470588235294379e+00 5.882352941176470784e-01 1.222579712978116628e+00 1.105703266241949922e+00 2.211406532483899845e+00 9.943608523397048371e-01 5.639147660295068358e-03
