# X sample_0 sample_1 sample_2 sample_3 sample_4 sample_5 sample_6 sample_7 sample_8 sample_9
-2.098997493734335862e+00 2.960764577599669378e-01 9.891476128444588733e-02 3.548910791811475951e-01 5.805614180501118549e-01 1.399167079601895403e-01 -5.851599153530095965e-02 2.336934772129515558e-01 8.143240654482772345e-02 6.527834811517570224e-02 1.690796991649408942e-01
-2.086466165413533691e+00 2.968985775254238124e-01 1.030031667305365273e-01 3.537504238450277505e-01 5.797728684917939912e-01 1.388034268271708394e-01 -6.154139282832182811e-02 2.293816996960999499e-01 8.334552989123356070e-02 6.422270301142332660e-02 1.671735774589847567e-01
-2.073934837092731964e+00 3.433888347089791293e-01 5.669599713441202810e-02 3.603577390742569997e-01 5.833590823572105677e-01 1.892267570400071597e-01 -2.826941744783534240e-03 2.706529871164871648e-01 7.949155352265499519e-02 5.268744331123537822e-02 2.326722464086547759e-01
-2.061403508771929793e+00 3.811207540955511286e-01 -6.207241860739769884e-02 2.993227817685969461e-01 6.078655992613372083e-01 2.527708900579577755e-01 5.765725359921811816e-02 2.782809184887779508e-01 1.346061108803990880e-01 2.518866730035033280e-02 3.019072325525505307e-01
-2.048872180451128067e+00 2.763835541533346540e-01 -9.901842125911546055e-02 1.229177539221225079e-01 6.476043941746063570e-01 2.730832033412037840e-01 6.644752707620236142e-03 1.283585592964945066e-01 2.911688622899953338e-01 9.034589248863238164e-03 3.134287774577982355e-01
-2.036340852130325896e+00 2.274542084542056919e-01 -2.503133843577603351e-02 6.472449938488694654e-02 6.379417572657370972e-01 3.074901867504816755e-01 -2.614394216845080526e-02 5.268719256755970137e-02 3.494590662420923310e-01 -2.619503147571974194e-02 3.093791197049971520e-01
-2.023809523809523725e+00 2.370787617098443212e-01 -4.340111060716565078e-02 7.330379672584093342e-02 6.424305015040765454e-01 2.983672397379685814e-01 -2.052169777351584706e-02 6.572187817467596560e-02 3.402509909702253199e-01 -1.565217362331289969e-02 3.117695446969280249e-01
-2.011278195488721998e+00 3.516106650802499622e-01 -1.050657164546797417e-01 2.233367549788685402e-01 6.293564812260125096e-01 2.634515802238947546e-01 4.834284513138425304e-02 2.294550756802129221e-01 1.983625838720243784e-01 1.826403255173019921e-02 3.141520195968134921e-01
-1.998746867167919827e+00 3.797740645054390463e-01 -1.131841791289514045e-02 3.403472715896676548e-01 5.921361272050532643e-01 2.335796284541506729e-01 4.454732380622220683e-02 2.904120758136223834e-01 1.003507618526023881e-01 3.532843093292501596e-02 2.796177874269603625e-01
-1.986215538847117879e+00 3.258374167368067731e-01 7.454631340506938375e-02 3.614626390850608217e-01 5.814047198320062559e-01 1.713896269108944603e-01 -2.482053385470385509e-02 2.585070017210030491e-01 8.055377689168720379e-02 5.784762059164204329e-02 2.098428202386137809e-01
-1.973684210526315930e+00 3.202544062621690002e-01 8.322281178709238503e-02 3.605706164452740503e-01 5.806190147926204581e-01 1.630157209048797018e-01 -3.298917814483495053e-02 2.532719837664843543e-01 8.072262748501633778e-02 5.941997487448511667e-02 1.998495290081555298e-01
-1.961152882205513759e+00 3.191633572257208673e-01 8.486744742924128004e-02 3.621660393184117366e-01 5.809773915723014381e-01 1.644373360032201359e-01 -3.360630092150368453e-02 2.504566812982986779e-01 8.218511792506130731e-02 5.996789753875564344e-02 1.993870323008538059e-01
-1.948621553884711810e+00 3.403203462919004441e-01 6.276550708508288334e-02 3.633957883115424559e-01 5.818908771848994022e-01 1.840773797689742031e-01 -9.599385601648325120e-03 2.668876435948022707e-01 8.053883003495815318e-02 5.407967499868557987e-02 2.257758160366105660e-01
-1.936090225563909861e+00 3.355523742411443688e-01 6.598180331464389980e-02 3.625238995674193720e-01 5.802008362702263389e-01 1.813008112178497722e-01 -1.296847234974445040e-02 2.655283203322264529e-01 7.864099802199579770e-02 5.816628146762591045e-02 2.235057963933120007e-01
-1.923558897243107690e+00 3.367636992881770097e-01 6.497239667310888978e-02 3.618235564354979061e-01 5.839107646032427601e-01 1.808084516350664805e-01 -1.283069116063641386e-02 2.655986694304526829e-01 7.912006969622699393e-02 5.492159129966360520e-02 2.214776039560043264e-01
-1.911027568922305742e+00 3.235475449933135628e-01 7.915823986088031672e-02 3.614941929517256902e-01 5.813313157045154611e-01 1.688799380461563637e-01 -2.717169523855205229e-02 2.546019193360820054e-01 8.025760980938791145e-02 5.846328166174567104e-02 2.055784296493038954e-01
-1.898496240601503793e+00 3.264099150231001834e-01 7.554391300851184821e-02 3.609380286432876117e-01 5.801971725034578142e-01 1.693265638395308192e-01 -2.405663115379907957e-02 2.601735692489742235e-01 7.954574914381118411e-02 5.930835364171876956e-02 2.095723573831698716e-01
-1.885964912280701844e+00 3.582897276460541014e-01 3.932493250805358526e-02 3.581539800461254752e-01 5.854778833465674737e-01 2.043553041464733211e-01 1.347914052201255354e-02 2.788951016082779621e-01 8.243422144212765590e-02 4.649312929841471070e-02 2.484916154927605814e-01
-1.873433583959899895e+00 3.832885048732803113e-01 -5.781903752036314514e-02 3.056606939357407460e-01 6.050117998557102972e-01 2.528966192169901928e-01 6.015444725872091947e-02 2.817755424464009617e-01 1.290886485034468678e-01 2.569098098073866951e-02 3.019526389087453522e-01
-1.860902255639097724e+00 2.589969399984436982e-01 -8.149285318281448975e-02 9.957099219067738760e-02 6.473781458376195452e-01 2.812244989849007060e-01 -6.606692762882215679e-03 1.016280931920955088e-01 3.131602443994385143e-01 2.697476009275887217e-03 3.115135295996215303e-01
-1.848370927318295776e+00 3.381226658820061792e-01 3.120345858643416292e-01 1.079768318262233906e-01 4.138774006453764809e-01 5.093431217653646703e-01 6.636070561624200781e-02 1.505999528276766863e-01 3.739641017906777387e-01 -2.491331844736197343e-01 2.503971146966544881e-01
-1.835839598997493827e+00 6.055324141570195273e-01 1.923060288833995934e-01 3.274147798361995987e-01 -6.229783478263605651e-02 9.909473224943568526e-02 3.603712945737130857e-01 4.183462978662377818e-01 5.764155220578416339e-01 -2.847842858111661046e-01 -2.157357505601058545e-01
-1.823308270676691656e+00 4.315561466842962601e-01 2.471996458289916002e-02 3.006683085972955416e-01 -2.131374151353061519e-01 -6.319511683195744300e-02 3.723742087041284621e-01 2.696445018427166829e-02 8.066375126898566172e-01 -4.912465396322989591e-02 -5.328600654921955559e-01
-1.810776942355889707e+00 3.121240481224837326e-01 5.142120794270324535e-02 2.599073405168057516e-01 -2.175625522647333665e-01 -2.271053582817414776e-02 2.852176364720339086e-01 -1.609544762137234686e-01 8.324561886528349941e-01 6.242312481906528432e-02 -5.863257894750159016e-01
-1.798245614035087758e+00 2.840536404371957202e-01 6.730626164406607048e-02 2.584464753002587156e-01 -2.081279536027230426e-01 -1.156378862882333387e-02 2.520797832634052993e-01 -1.979796421915206162e-01 8.265216855478211277e-01 8.539715561426260149e-02 -5.902872135103576223e-01
-1.785714285714285809e+00 2.547375274601939577e-01 8.818655788928976558e-02 2.586714311818993361e-01 -1.917194920791576718e-01 3.779811735429614017e-03 2.146900044845877487e-01 -2.287244360234454432e-01 8.214167896006048242e-01 1.059713833708850611e-01 -5.849342383107953847e-01
-1.773182957393483861e+00 2.227785823787005182e-01 1.146751037895497038e-01 2.671391502583108091e-01 -1.696585133391716738e-01 1.566184460653279736e-02 1.628613526083901586e-01 -2.597918848460726848e-01 8.145885683910439878e-01 1.280407703273849229e-01 -5.693483043114911935e-01
-1.760651629072681690e+00 2.034784741773245087e-01 1.311120229349371502e-01 2.755161124907987147e-01 -1.518276148060391517e-01 2.188306507084878880e-02 1.298029139402043508e-01 -2.719432501429709381e-01 8.080755095615356209e-01 1.385838829484602741e-01 -5.599646145649431750e-01
-1.748120300751879741e+00 2.941405753499857778e-01 6.133731755089226467e-02 2.591498192900168474e-01 -2.101063442456451991e-01 -1.566273086736109932e-02 2.669075118470271568e-01 -1.831148956228142999e-01 8.303392453214969438e-01 7.610302843822928931e-02 -5.861099318160871707e-01
-1.735588972431077792e+00 3.497348467938867222e-01 3.580186361009774637e-02 2.694716909833301810e-01 -2.220397299721166007e-01 -3.799055393526467456e-02 3.208547542882196346e-01 -1.033697696474412675e-01 8.303356053689371352e-01 2.900007781106762189e-02 -5.799414889985821109e-01
-1.723057644110275621e+00 1.986986957807665710e-01 1.339594539488207225e-01 2.786306559330497534e-01 -1.501794861370117085e-01 2.559243128745732065e-02 1.233539555771194646e-01 -2.751730374996978479e-01 8.050565715938243772e-01 1.390777311625360224e-01 -5.538750603464994704e-01
-1.710526315789473673e+00 8.986618011616800961e-02 2.102436806090194343e-01 4.668054557711356911e-01 5.645202743930626682e-02 3.937294271733963319e-02 -1.656206807262337599e-01 -2.175671296527204035e-01 7.878440505128972982e-01 8.700970170385588509e-02 -3.271657492280327650e-01
-1.697994987468671724e+00 5.053204423044945631e-02 7.154251663349732449e-02 6.269936888561303823e-01 2.109523112029323688e-01 4.230804768176568004e-02 -3.094599951526216253e-01 -5.383438280757583266e-02 8.569832874535409095e-01 -2.346026693674463717e-02 -1.225712506825992199e-01
-1.685463659147869775e+00 6.179010888933676032e-02 -9.549508099277925766e-02 6.776762839487547874e-01 2.850165449445416499e-01 5.686117795317308793e-02 -3.850475352041972110e-01 5.462578261376081074e-02 8.940439815018176306e-01 -6.247108453057084038e-02 -4.359939354276182871e-02
-1.672932330827067826e+00 5.762468431599228336e-02 -6.433701463180092894e-02 6.724459239671083388e-01 2.763236552626907594e-01 5.599563911553996631e-02 -3.707251320521592897e-01 3.608059238157280968e-02 8.899286299172536330e-01 -5.931115976542765400e-02 -5.176497771615018451e-02
-1.660401002506265655e+00 5.096210046537933552e-02 2.356244352950487633e-02 6.478988503703380086e-01 2.378295580491835426e-01 4.588627078842808654e-02 -3.349180130383131448e-01 -1.900674865989845572e-02 8.699759723534106204e-01 -4.040408984831513756e-02 -9.112439890674073339e-02
-1.647869674185463706e+00 8.779600676132114090e-02 2.074106686747636263e-01 4.740706723236864373e-01 6.484232535475066561e-02 4.111960576936549844e-02 -1.712800063606579604e-01 -2.123107866077916794e-01 7.907896406396102140e-01 8.316207023108367069e-02 -3.193150250668486123e-01
-1.635338345864661758e+00 1.823208990099790539e-01 1.519322499801230852e-01 2.914878558780689133e-01 -1.266915774747657819e-01 3.161440179345208906e-02 8.475647183502538207e-02 -2.827076788653347106e-01 8.004697869740817762e-01 1.444137750986490554e-01 -5.375810017304678556e-01
-1.622807017543859587e+00 2.999620530922441075e-01 5.881239106970712061e-02 2.615004378836718879e-01 -2.121601974513129540e-01 -1.801586544523997233e-02 2.724336444888542097e-01 -1.764026656131355564e-01 8.315677838106358966e-01 7.110373216864634971e-02 -5.873431956320698255e-01
-1.610275689223057638e+00 3.515965355996836239e-01 3.548934121156573779e-02 2.702507860205999313e-01 -2.215099276249906102e-01 -3.867557949136813528e-02 3.238002363376453197e-01 -1.025903713572478143e-01 8.302588450683104915e-01 2.730057701634480000e-02 -5.785085542888740440e-01
-1.597744360902255689e+00 3.156097299319887139e-01 4.908904686740069717e-02 2.626984345918622066e-01 -2.163829656487200881e-01 -2.398324882352335236e-02 2.890166147160532217e-01 -1.569097982044539152e-01 8.321006212947447134e-01 5.881328449780234141e-02 -5.865001746991768128e-01
-1.585213032581453740e+00 2.634325745581308498e-01 8.274435739826173364e-02 2.577961300221439100e-01 -1.965145444284569776e-01 -1.274089276643280283e-03 2.282775633010231953e-01 -2.216384769543410516e-01 8.250120632788471298e-01 9.911914427652775139e-02 -5.867449853393249537e-01
-1.572681704260651792e+00 2.502828585923890792e-01 8.979138244143308745e-02 2.588619207978016812e-01 -1.898214405920328751e-01 3.834219485381716412e-03 2.079300933256150175e-01 -2.334264079963263572e-01 8.226644612572374671e-01 1.059465330468852412e-01 -5.822003003484592654e-01
-1.560150375939849621e+00 2.809235924360223846e-01 6.840871461490340144e-02 2.588369126905667450e-01 -2.038581657221524568e-01 -1.163986469168319313e-02 2.499642384050954624e-01 -1.998927568382946052e-01 8.297983000174643520e-01 8.649477623451985731e-02 -5.879564423429387565e-01
-1.547619047619047672e+00 3.431828667903126240e-01 3.840795215102277282e-02 2.681631097756651538e-01 -2.215765326514027578e-01 -3.587765529103625894e-02 3.154764948838990613e-01 -1.164411614094522929e-01 8.319374702371790109e-01 3.641421085859403162e-02 -5.792006047261436530e-01
-1.535087719298245723e+00 2.434095439733583721e-01 9.536928956988201256e-02 2.588061442582202942e-01 -1.852132862930071511e-01 7.957631955289017761e-03 1.966127373167739500e-01 -2.399280951786629534e-01 8.198194613773108763e-01 1.131073223215860873e-01 -5.796238810390820229e-01
-1.522556390977443552e+00 5.199691345155810218e-02 3.812712104239618371e-02 6.415620260304286671e-01 2.306981708797296859e-01 4.414043263078804014e-02 -3.274669912482048861e-01 -2.906673857251090495e-02 8.660068987917695083e-01 -3.526964261652082433e-02 -1.004157878948749166e-01
-1.510025062656641603e+00 2.909419749837197089e-01 -3.489277134749219633e-01 6.068799642803159866e-01 2.786025254962399278e-01 -2.265115420490403791e-02 -8.567139548964353146e-01 1.477319935293680032e-02 5.216115046607705530e-01 1.364522936009470722e-01 -4.282497482146482293e-01
-1.497493734335839655e+00 2.404988867270557440e-01 -1.662809430040928238e-01 5.370432821200145090e-01 2.612357509089291430e-01 -1.027626100045691271e-01 -1.010703727358716719e+00 -1.271611266131455753e-01 1.884712858574814909e-01 2.687879740720010568e-01 -5.708838468472825500e-01
-1.484962406015037706e+00 2.688153940058705671e-01 -2.231182038774335574e-01 5.605480538006430979e-01 2.634482024516662246e-01 -8.797457478041233181e-02 -9.897102850540170360e-01 -9.643268578485833520e-02 2.712214866530539004e-01 2.357398193203782133e-01 -5.548643647907202103e-01
-1.472431077694235757e+00 2.903885891202143688e-01 -3.484506236463567608e-01 6.091295183246082656e-01 2.821642226842488999e-01 -2.326795030325127731e-02 -8.545432270509528694e-01 1.507787050221701466e-02 5.210782319224673831e-01 1.357187360056764103e-01 -4.266120955306481610e-01
-1.459899749373433586e+00 2.264505194952159406e-01 -3.793936500539754064e-01 6.410437055691299291e-01 3.126488239052542806e-01 4.375845719800181000e-02 -6.678485304455833438e-01 1.050710099123286362e-01 7.346250043175200917e-01 3.942388508257732571e-02 -2.316376852451074164e-01
-1.447368421052631637e+00 1.122448600100765387e-01 -2.582549979024532649e-01 6.801798186003866764e-01 3.250810578012222063e-01 7.287619200846538747e-02 -4.770765969204932011e-01 1.186544194706670857e-01 8.794277167697872599e-01 -4.576948197401742996e-02 -5.787895631942165803e-02
-1.434837092731829689e+00 7.723456413276316712e-02 -1.667068295916960818e-01 6.823502774992242781e-01 3.070780346104692859e-01 6.760798037116746984e-02 -4.169152579193630692e-01 8.638605314854752582e-02 8.953513927276213202e-01 -6.050893940065776855e-02 -3.870148699280673288e-02
-1.422305764411027518e+00 1.012086833573617867e-01 -2.358405388733019747e-01 6.824435406523760017e-01 3.201347433447873647e-01 7.197769295697052649e-02 -4.602046529743002434e-01 1.123308888689598800e-01 8.857030130356255970e-01 -5.076108245613185355e-02 -4.828840925784096128e-02
-1.409774436090225569e+00 1.871104050565413623e-01 -3.575138418410291341e-01 6.562644731516605878e-01 3.234252396557601439e-01 6.107167624669385120e-02 -5.975971306669097816e-01 1.238722149329562205e-01 7.972509416963495799e-01 4.697420454219782340e-03 -1.596158491313610095e-01
-1.397243107769423620e+00 2.401614777144655821e-01 -3.808027393781760472e-01 6.379147773506171903e-01 3.077421443686925717e-01 3.393247286764333737e-02 -6.960971970772571460e-01 9.425721533949746322e-02 7.037026170804715486e-01 5.176514858146066822e-02 -2.618634531973887958e-01
-1.384711779448621671e+00 2.753270301195636094e-01 -3.730063739871127271e-01 6.222114707998169791e-01 2.933751911104631183e-01 3.019924652301788325e-03 -7.864612592479874875e-01 5.319844340799889659e-02 6.071881491711752510e-01 9.651112518236475146e-02 -3.576966595544006089e-01
-1.372180451127819723e+00 2.750435310075644013e-01 -3.701511928563985254e-01 6.199923497697834573e-01 2.918766420739418166e-01 1.779735078792117099e-03 -7.910852817573518214e-01 5.244285641507907131e-02 6.002545542579502680e-01 1.012679045105491504e-01 -3.632096854037430989e-01
-1.359649122807017552e+00 2.662522346265255302e-01 -3.786876499945198704e-01 6.277549994249567167e-01 2.963562475960462850e-01 1.138193865940072963e-02 -7.593336504317574898e-01 6.926491455450260737e-02 6.389405351246751907e-01 8.392599612230917938e-02 -3.282489516053340717e-01
-1.347117794486215603e+00 2.399281551635660814e-01 -3.820746487674068215e-01 6.366299949190885599e-01 3.083762704561398005e-01 3.418127996302641053e-02 -6.958235120665774431e-01 9.445149535856417478e-02 7.085316594987263183e-01 5.174354075504949274e-02 -2.598865697562994792e-01
-1.334586466165413654e+00 1.928413520161448846e-01 -3.610607088015655997e-01 6.551587375981505756e-01 3.211821402025154537e-01 5.861968289095883383e-02 -6.062664266003265912e-01 1.207690376626864986e-01 7.904498124024735839e-01 1.127978161808129189e-02 -1.684886860561977950e-01
-1.322055137844611483e+00 1.485077068766961494e-01 -3.168590320799529181e-01 6.677952421354743651e-01 3.267825392486069513e-01 6.939376778229057463e-02 -5.331140312727985497e-01 1.271378297832119753e-01 8.447108180892790585e-01 -2.266422144291789856e-02 -1.003589517343311949e-01
-1.309523809523809534e+00 1.407499847592904030e-01 -3.046835632585052633e-01 6.724853156463457271e-01 3.279268125835430037e-01 7.120871981854469401e-02 -5.191661249607271156e-01 1.252443080487683491e-01 8.542163464680460061e-01 -2.731314787989387594e-02 -8.929709570656950424e-02
-1.296992481203007586e+00 1.772638236316277094e-01 -3.491357718353569339e-01 6.580080859420301964e-01 3.268043614386954565e-01 6.249323792515541071e-02 -5.788390494905631956e-01 1.233430339640552570e-01 8.116934331601699526e-01 -3.327211018707192970e-03 -1.435618326595666516e-01
-1.284461152882205637e+00 2.280086220367046057e-01 -3.795917181343044233e-01 6.415818133858597339e-01 3.114011909815563306e-01 4.178259444517398724e-02 -6.745372467819422679e-01 1.035618615224878775e-01 7.270627366618556131e-01 4.279307192951706251e-02 -2.384281308446816738e-01
-1.271929824561403688e+00 2.714713179811983901e-01 -3.730712702033630035e-01 6.237498266072011299e-01 2.944417882794482244e-01 8.774395121697149691e-03 -7.730531749683644538e-01 5.945257877949561981e-02 6.231931792276402815e-01 9.255270661522058129e-02 -3.423936238648751518e-01
-1.259398496240601517e+00 2.885329872362186743e-01 -3.557681734909481364e-01 6.102081882276328972e-01 2.808483384997534915e-01 -1.788938439750644219e-02 -8.401177690370505990e-01 2.440947660578283648e-02 5.421684881487398577e-01 1.272857933365669769e-01 -4.128387388806583624e-01
-1.246867167919799568e+00 2.909673024967533994e-01 -3.460469833202618473e-01 6.048365563829793956e-01 2.807914117512730345e-01 -2.599730157052686924e-02 -8.625049848365680116e-01 1.285384966996347585e-02 5.128986506590438310e-01 1.386592838104730441e-01 -4.339748707610590062e-01
-1.234335839598997620e+00 2.921993544236142215e-01 -3.434892743302188078e-01 6.074487967327403259e-01 2.781770508337526038e-01 -2.703513548514724363e-02 -8.624759888254007745e-01 1.059969891728912254e-02 5.076177823252348009e-01 1.385991821810518276e-01 -4.361275461985035795e-01
