# X sample_0 sample_1 sample_2 sample_3 sample_4 sample_5 sample_6 sample_7 sample_8 sample_9
-1.998746867167919827e+00 -5.410886820237842398e-01 -4.927209966115775330e-01 1.958234037666009564e-01 -4.288620640592878397e-01 1.396921375579340263e-01 -4.250424800934671232e-01 -1.253697076648754849e-01 -2.229128992835746892e-01 -3.401786013185609248e-01 -4.828611715556508366e-01
-1.986215538847117879e+00 -6.249486761753459962e-01 -6.005220299479402390e-01 1.134228734910081027e-01 -4.935371885657948710e-01 3.091029132136868807e-02 -5.019178636747151367e-01 -2.262890898093495307e-01 -2.910277916225827433e-01 -4.084918256364571398e-01 -5.801840246573759519e-01
-1.973684210526315930e+00 -6.719016497649192843e-01 -6.629261549635834250e-01 4.108264662399024880e-02 -5.313704903360647602e-01 -5.865636751135810956e-02 -5.463056581763814368e-01 -3.032421388987850408e-01 -3.387833343170510436e-01 -4.589639778197320830e-01 -6.355376808846735504e-01
-1.961152882205513759e+00 -6.802187868188108721e-01 -6.812756837873511495e-01 -1.130958673912019208e-02 -5.422817194184125222e-01 -1.207799932094850703e-01 -5.578007918236080886e-01 -3.501831820364861292e-01 -3.613728787676349086e-01 -4.866087075377536486e-01 -6.416783242121395503e-01
-1.948621553884711810e+00 -6.543665015732818002e-01 -6.571052995173296551e-01 -4.664995735401278321e-02 -5.284026088148514599e-01 -1.537277949008262201e-01 -5.326955034109214226e-01 -3.698419454821858521e-01 -3.585587889865883282e-01 -4.930540156939318130e-01 -6.049912270204449438e-01
-1.936090225563909861e+00 -5.986445460302272092e-01 -5.945212339905222576e-01 -5.760254896037908523e-02 -4.843603247716928850e-01 -1.553482534736831955e-01 -4.731754042932439508e-01 -3.573531839025915202e-01 -3.305536331344378631e-01 -4.762514562280440455e-01 -5.243650244978372843e-01
-1.923558897243107690e+00 -5.205251113361378801e-01 -4.950834825992409538e-01 -4.734530107494422380e-02 -4.111091950677054352e-01 -1.275337818891932873e-01 -3.880596620884377290e-01 -3.197448609366452255e-01 -2.702014117248860980e-01 -4.352203394297270989e-01 -4.131189920393752990e-01
-1.911027568922305742e+00 -4.190637134168653799e-01 -3.728939602800028785e-01 -1.853019648002546260e-02 -3.105978857262644555e-01 -7.639152249910952097e-02 -2.802815464438097592e-01 -2.604107166670638351e-01 -1.812767215958215328e-01 -3.707807027122866916e-01 -2.870203417329494355e-01
-1.898496240601503793e+00 -2.982424768161154871e-01 -2.373362916102510489e-01 2.570614121698933108e-02 -1.919868796078243456e-01 -1.377608469754582066e-02 -1.553330513414524494e-01 -1.836036821210724479e-01 -6.303164228576638162e-02 -2.893824468262250482e-01 -1.497709765509075974e-01
-1.885964912280701844e+00 -1.616768387103258431e-01 -9.830062196165069432e-02 8.800302648629981794e-02 -5.820615548743306861e-02 5.024866578378553439e-02 -2.362455712584697609e-02 -9.720335277097919002e-02 7.393829553215433559e-02 -1.853482912310590591e-01 -1.748886738024923310e-02
-1.873433583959899895e+00 -1.511564895257690166e-02 3.747776699295765623e-02 1.641851990537274708e-01 8.203901972711102886e-02 1.166571231234832112e-01 1.102438332275040012e-01 -1.259097896563077246e-02 2.326533360874291356e-01 -6.378627988476431865e-02 1.069116311613214770e-01
-1.860902255639097724e+00 1.275172138179722636e-01 1.558209137195960547e-01 2.521437163019505379e-01 2.168335742705634062e-01 1.812638324951588720e-01 2.384134887412509007e-01 7.132235668712541554e-02 3.962327002846435242e-01 6.294393421705386793e-02 2.194263306912921097e-01
-1.848370927318295776e+00 2.589121673848234773e-01 2.585875873178228312e-01 3.487477853824410001e-01 3.429560180677060366e-01 2.409093512643568913e-01 3.567842001713102951e-01 1.412944553780146328e-01 5.603564286749556089e-01 1.941906890531315266e-01 3.089207602073711367e-01
-1.835839598997493827e+00 3.634804834715281152e-01 3.386798950080151527e-01 4.468397214667817474e-01 4.441768522792352014e-01 3.005332135476082023e-01 4.574099356569413799e-01 1.960163703502529886e-01 7.087939780056300432e-01 3.180283608396425876e-01 3.851590655122663076e-01
-1.823308270676691656e+00 4.384116871385284053e-01 3.894421206349868436e-01 5.347974327379114712e-01 5.135351903112292948e-01 3.600086426556109442e-01 5.394292404780065553e-01 2.416457248739378172e-01 8.313073343347010535e-01 4.241247654441900883e-01 4.353765242748517394e-01
-1.810776942355889707e+00 4.770371596525222468e-01 4.163800603812052303e-01 6.062451419843927214e-01 5.412730004243546666e-01 4.184755933613351631e-01 5.937154884020886536e-01 2.707780938303470664e-01 9.209178459920209781e-01 5.013295949820302244e-01 4.605580452137696956e-01
-1.798245614035087758e+00 4.766977078679208168e-01 4.111570558399748609e-01 6.477239483670953479e-01 5.264281841536848638e-01 4.675076547518287606e-01 6.160270171908233117e-01 2.826086220928560877e-01 9.669278982610653994e-01 5.400507632498958710e-01 4.537545155368624683e-01
-1.785714285714285809e+00 4.469488547428784320e-01 3.789472125481526676e-01 6.497499575451761711e-01 4.717429307028059848e-01 5.002880651558602176e-01 6.110566696483469284e-01 2.809062521997743866e-01 9.601238680741994713e-01 5.376532588598282869e-01 4.152806333109108627e-01
-1.773182957393483861e+00 3.922645545016479884e-01 3.222347160532776367e-01 6.047784961197477660e-01 3.801203276975157475e-01 5.039536172027199168e-01 5.697508000337963008e-01 2.616514923956346217e-01 9.021174249119516819e-01 4.902947784163274592e-01 3.501756708543034002e-01
-1.760651629072681690e+00 3.198959941475995050e-01 2.362015494435447949e-01 5.108913407079573865e-01 2.590728002408855257e-01 4.748872282475716244e-01 4.986727763911310563e-01 2.287967603319843168e-01 7.954062621213024986e-01 4.011789062212289259e-01 2.561931489946421281e-01
-1.748120300751879741e+00 2.283355120667915905e-01 1.373286160845571535e-01 3.728489751443871958e-01 1.274651445987566578e-01 4.016686197843753470e-01 4.008985177716747894e-01 1.757141178825019634e-01 6.456219718870719326e-01 2.819439368385128208e-01 1.447563365029281290e-01
-1.735588972431077792e+00 1.268293201941484705e-01 2.893629198345304410e-02 1.939397478301037314e-01 -6.385666650768201391e-03 2.882451995905810360e-01 2.726805584906847324e-01 1.084980338920217974e-01 4.574282575654304850e-01 1.370526548994898675e-01 2.469406986150246563e-02
-1.723057644110275621e+00 1.435055606024886882e-02 -8.003939995915412831e-02 -7.810666690676645180e-03 -1.282177603189645632e-01 1.355766421880820471e-01 1.261089428298326209e-01 2.775051040927666024e-02 2.458552825131402608e-01 -1.714216077705264796e-02 -9.998849751672259090e-02
-1.710526315789473673e+00 -1.040883830583679975e-01 -1.877316877765528580e-01 -2.224285974806347044e-01 -2.313526147287874313e-01 -4.275235424366095882e-02 -3.139676855678244505e-02 -6.490789789236903196e-02 2.604734955485565884e-02 -1.695616349023643665e-01 -2.193655470277106889e-01
-1.697994987468671724e+00 -2.277327121593177295e-01 -2.859064698525586867e-01 -4.272536233576331721e-01 -3.086079931650829722e-01 -2.353298768480973913e-01 -1.871823263655519876e-01 -1.650187608752333446e-01 -1.883868909886410314e-01 -3.035362719698683764e-01 -3.321295013235583404e-01
-1.685463659147869775e+00 -3.501335107122740542e-01 -3.695265760335934568e-01 -6.083599809717571416e-01 -3.624440881280632243e-01 -4.199755795515939250e-01 -3.360948063099555849e-01 -2.613869298920676876e-01 -3.769955530144724620e-01 -4.218062667536409127e-01 -4.261478161037260404e-01
-1.672932330827067826e+00 -4.591566774466651624e-01 -4.323199300378270937e-01 -7.573399047499469461e-01 -3.916885744968894856e-01 -5.806766427590661639e-01 -4.616774750638866220e-01 -3.476678447660462856e-01 -5.332531817236479954e-01 -5.128417599056688259e-01 -4.965983355940812860e-01
-1.660401002506265655e+00 -5.414180008078028905e-01 -4.749435029146673592e-01 -8.516285565467802687e-01 -4.046348030095412995e-01 -6.966974120203228704e-01 -5.537148190529344038e-01 -4.069238171599001697e-01 -6.422099064224449094e-01 -5.739591826168908284e-01 -5.419671343765838367e-01
-1.647869674185463706e+00 -5.898679012582848102e-01 -4.900394535482781588e-01 -8.947699688955019770e-01 -3.997021799101148076e-01 -7.553983216437043513e-01 -6.009681864251297245e-01 -4.379006012527817959e-01 -6.953160497905401805e-01 -6.032729592132444196e-01 -5.617329251446930849e-01
-1.635338345864661758e+00 -5.948943359287541810e-01 -4.782486156957745926e-01 -8.814963539488616107e-01 -3.814515026930224151e-01 -7.548666406109386662e-01 -6.012152868658049432e-01 -4.405616885515210579e-01 -6.953861919114601164e-01 -6.038955639561441879e-01 -5.453613878058486408e-01
-1.622807017543859587e+00 -5.517797272753907079e-01 -4.349957120627451213e-01 -8.166841926343457736e-01 -3.461956919554529666e-01 -6.955046997372136275e-01 -5.514401233905042998e-01 -4.090861631634161166e-01 -6.435279791479054934e-01 -5.710629384148996346e-01 -4.984477857971535975e-01
-1.610275689223057638e+00 -4.654641116911842902e-01 -3.647970864369262101e-01 -7.064367495088157423e-01 -2.989449338191625394e-01 -5.889195802328601737e-01 -4.604815130420527591e-01 -3.470665908421485257e-01 -5.464485317996314873e-01 -5.073078101386412353e-01 -4.257573128835780985e-01
-1.597744360902255689e+00 -3.397377873963860484e-01 -2.731428185863347124e-01 -5.637751079578643409e-01 -2.376796543583571675e-01 -4.488745450235070988e-01 -3.338474451628496986e-01 -2.636907303399158575e-01 -4.169222092217796383e-01 -4.148313464603998746e-01 -3.226650958494118315e-01
-1.585213032581453740e+00 -1.855828948351498919e-01 -1.631729441444612072e-01 -4.003566895664660841e-01 -1.586871970709489155e-01 -2.881062417394771868e-01 -1.870561320180734732e-01 -1.649122522126000301e-01 -2.674514398078954858e-01 -2.942205992908313306e-01 -1.988643887430244228e-01
-1.572681704260651792e+00 -1.846718157402477828e-02 -3.788665831627236608e-02 -2.203325928358161323e-01 -7.029165558890972110e-02 -1.268387463666228732e-01 -3.174895680587949687e-02 -6.002975483022385261e-02 -1.089203405327396484e-01 -1.611269047223717610e-01 -5.914905947710318024e-02
-1.560150375939849621e+00 1.477560484619517278e-01 9.647259871556711219e-02 -3.651516911360819240e-02 2.185319829743750941e-02 2.979736354333075571e-02 1.151426296699093188e-01 4.483556207617052369e-02 5.167297849214092659e-02 -1.607833662589848445e-02 8.346571630802095132e-02
-1.547619047619047672e+00 2.972966386023603302e-01 2.334071516860126150e-01 1.447997958955624664e-01 1.122968437302553912e-01 1.744728683907510458e-01 2.426627576983601264e-01 1.430217145737152362e-01 2.093710192974285456e-01 1.257023611761345083e-01 2.258443280096934791e-01
-1.535087719298245723e+00 4.215823282519813864e-01 3.647720907883867936e-01 3.186479568266843421e-01 1.896214207483299663e-01 3.039721528227450897e-01 3.432648809018973290e-01 2.297957712420741483e-01 3.538440907196367391e-01 2.527931008464633922e-01 3.484025031692813967e-01
-1.522556390977443552e+00 5.096120301838533706e-01 4.844273668330615901e-01 4.764531170549800576e-01 2.447795244719699059e-01 4.191573323311088006e-01 4.139728247521311522e-01 2.981576689461058471e-01 4.802394848009736705e-01 3.593066820650778759e-01 4.411860707510578683e-01
-1.510025062656641603e+00 5.559446850312970145e-01 5.802742334623105513e-01 6.110986280855920105e-01 2.756014165556936457e-01 5.120761107209046425e-01 4.470719843777640201e-01 3.424017725925836420e-01 5.812745936794232460e-01 4.387229265240707998e-01 5.025691477759903769e-01
-1.497493734335839655e+00 5.657699675048450949e-01 6.375834225674708033e-01 7.126642597762669062e-01 2.752901371054963242e-01 5.852676415035530377e-01 4.461629166892853715e-01 3.577174872754678714e-01 6.454695701631754101e-01 4.810353609721434442e-01 5.187048127214839432e-01
-1.484962406015037706e+00 5.353310251042217027e-01 6.579356023832061418e-01 7.743257496382860428e-01 2.485952112661579116e-01 6.300601052963794579e-01 4.116936241422533005e-01 3.376876113502083054e-01 6.676094360330153687e-01 4.866894603414898546e-01 4.936271171507546351e-01
-1.472431077694235757e+00 4.726342085373420598e-01 6.366944184810492402e-01 7.820888753300293539e-01 1.985332183541150819e-01 6.399461846372814788e-01 3.492604701779643550e-01 2.788331159209646026e-01 6.392278096358243733e-01 4.525865177689890051e-01 4.309268205189232814e-01
-1.459899749373433586e+00 3.842881600489936877e-01 5.733304878929896820e-01 7.293162586341692677e-01 1.307693308935513055e-01 6.139205873021402748e-01 2.626013328721033546e-01 1.909714065802039507e-01 5.628540847829708316e-01 3.811327184704936810e-01 3.351042947364786806e-01
-1.447368421052631637e+00 2.731412780802515150e-01 4.684255315542323883e-01 6.172509751051544757e-01 5.122852406809269565e-02 5.476938721268447274e-01 1.556107539962760522e-01 7.800201099701431495e-02 4.393017142593824143e-01 2.752078746627847350e-01 2.195779017684501011e-01
-1.434837092731829689e+00 1.485290756209393381e-01 3.407480544239577802e-01 4.496445093201756338e-01 -2.649139155072294249e-02 4.432980686013013871e-01 4.055456702734427932e-02 -4.935325778860455426e-02 2.747627624755979436e-01 1.442333877964107336e-01 9.696773511458400829e-02
-1.422305764411027518e+00 2.026422771600399492e-02 1.959074658813100278e-01 2.394615953359583160e-01 -1.046828439836995639e-01 3.012723082070660752e-01 -7.830158517138985363e-02 -1.869410856863305548e-01 8.663132742146090193e-02 -5.091874373237964546e-03 -2.635125188317884171e-02
-1.409774436090225569e+00 -1.134997251972966054e-01 4.446276412178519488e-02 -2.546591917260067339e-03 -1.817488785811810781e-01 1.384815534208100885e-01 -1.870034157395965291e-01 -3.234594394426307806e-01 -1.069335337931986291e-01 -1.579468909507762975e-01 -1.363855130027912810e-01
-1.397243107769423620e+00 -2.384089542070272350e-01 -9.384377790946363262e-02 -2.504702537939740292e-01 -2.500659490467436186e-01 -3.562497982309154043e-02 -2.811779122648256912e-01 -4.473624709884622686e-01 -2.866046382380826318e-01 -3.080287568514854524e-01 -2.270281223682493188e-01
-1.384711779448621671e+00 -3.580250656515595598e-01 -2.169539148964017006e-01 -4.845618636039216165e-01 -3.133435748034130719e-01 -2.025467034503640185e-01 -3.483728850823261114e-01 -5.559270873808875857e-01 -4.359868477026015432e-01 -4.405284496438614528e-01 -3.061276149170972238e-01
-1.372180451127819723e+00 -4.559252062814554973e-01 -3.172713611670275324e-01 -6.805986883447010527e-01 -3.690928635393507795e-01 -3.477770361662001486e-01 -3.956881829622434510e-01 -6.396259697876389705e-01 -5.476546232209082987e-01 -5.467643172983059907e-01 -3.612971182516144797e-01
-1.359649122807017552e+00 -5.372090284283014272e-01 -3.887198816257491085e-01 -8.255674671980270940e-01 -4.206240461522210428e-01 -4.549299150764162247e-01 -4.111717395819288745e-01 -6.911937696842156420e-01 -6.073635950007375550e-01 -6.202981010763639613e-01 -3.970445408245617536e-01
-1.347117794486215603e+00 -5.898240498726549097e-01 -4.383576235112374708e-01 -9.064463363646562133e-01 -4.553994986137098744e-01 -5.171243201131411338e-01 -4.044133991964297681e-01 -7.124232117671001063e-01 -6.231039857493521072e-01 -6.578372248003186984e-01 -4.189928476871075946e-01
-1.334586466165413654e+00 -6.177168724031903979e-01 -4.620055753630749606e-01 -9.227081815723598979e-01 -4.806843321764522337e-01 -5.340017974176697324e-01 -3.731737911625020443e-01 -6.927392218804786506e-01 -5.972265958696247878e-01 -6.588811074550267044e-01 -4.199855767336198031e-01
-1.322055137844611483e+00 -6.198616207277931611e-01 -4.642830135535218616e-01 -8.794495206771457685e-01 -4.845585367116171938e-01 -5.048568948771525733e-01 -3.317280498856561288e-01 -6.390077802939888585e-01 -5.401461790688781850e-01 -6.246746815894534954e-01 -4.056532017543448276e-01
-1.309523809523809534e+00 -5.911476316210939608e-01 -4.431986337055209280e-01 -7.867206392477517074e-01 -4.667872962844300533e-01 -4.431547924688138962e-01 -2.813102381939016072e-01 -5.571302048360949888e-01 -4.611119662141291986e-01 -5.641006749691677147e-01 -3.739418926927858822e-01
-1.296992481203007586e+00 -5.373942421734521080e-01 -4.007156383937243715e-01 -6.600354049226784259e-01 -4.172483659155383773e-01 -3.577488670653260483e-01 -2.185778212284238964e-01 -4.495405208751431791e-01 -3.662315743967291537e-01 -4.775098362734259139e-01 -3.224591071166954537e-01
-1.284461152882205637e+00 -4.534871905852113083e-01 -3.244420389650720105e-01 -5.096868988250189414e-01 -3.392535632286803882e-01 -2.556980076746132036e-01 -1.505484637075445720e-01 -3.232304808894662096e-01 -2.691022050774602437e-01 -3.746326575994212704e-01 -2.553973760124739201e-01
-1.271929824561403688e+00 -3.430237445450763367e-01 -2.141026927603616736e-01 -3.480849470470918083e-01 -2.267830023720731336e-01 -1.433527538958347669e-01 -7.587012529436996944e-02 -1.841305677377041150e-01 -1.647670984348791889e-01 -2.594120658730666440e-01 -1.701013061665780368e-01
-1.259398496240601517e+00 -2.039876095034213743e-01 -7.402072390540748170e-02 -1.836729100034751594e-01 -8.863698256458837910e-02 -3.112144677029855117e-02 8.341831783562285441e-03 -4.117770227143692507e-02 -6.553052951006690940e-02 -1.359428835270465319e-01 -7.228154646025601593e-02
