# Z qmu qsqrt 2qsqrt
2.919039084899458306e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.605609180104878853e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.730708826110620047e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.730708771239878763e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.352139808821952949e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.307658704690758289e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.307658882625052255e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.021987507129358264e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.969687590189977133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.299538688018174237e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.994604280754889603e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906325069893818e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.423045924409645391e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.662686269172454323e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.994604303322615069e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906383682869402e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.985265465901618454e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463192804484910e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.186227900199173825e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422994514004916222e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906269731597650e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995727944941113e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454343043586495243e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.973979453939992634e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.637848115702546514e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.994604316237408748e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.352139794045767118e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.844965322344413350e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.663040587536128601e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.333774178551564882e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.840158895752470158e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.985264907852220650e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.776732086105658699e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.947119027710605854e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.605611614909084883e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.190203936973285720e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.637848139622756216e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.985265073440695804e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.938923885668900726e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454343011557020615e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.898117798333305919e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.048927399711237829e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.048927487124715396e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.985264925089623822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.844661994636879215e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454343028462266707e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.725631210615172995e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979990356528662288e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.340717935881639011e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.637848130243748090e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.206348730520448331e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906383152331566e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454343060627148576e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.834344514038031004e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888649707109117e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.898037559750878622e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.039676215309438267e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888382664576586e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.973979522378691787e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.974016073828530143e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906419149232581e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888574073223296e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906391708767126e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.627877905753545074e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.730708964318283138e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797906877605348175e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.352139807719320519e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463207370392279e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.605611270562891102e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.186233303780947351e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.299538688841194223e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.973979685731999750e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302120111895551380e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331646515425143451e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.299538704857295723e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995783687804217e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.711477865188665293e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.118620624360403992e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.186267136637438394e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.663040543828551598e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.973913768786622003e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906313194830663e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.947118913195082124e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.663040658680465689e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995934420903830e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.947119078475837872e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302120106370705799e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.171263624195558295e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.511026835752980912e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.973980699978252706e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302120079523962082e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.242626144704205959e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.340717582386061757e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.021988127816910730e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.899243090365955108e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.685051750376494129e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.118619852248681656e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979990360762572732e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.480278238432098270e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.299538703730307498e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.627877905944751014e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.685051741744053810e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.307658731968748711e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.540322727727186258e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.118619944448367320e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.970010974124612513e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797906552641046041e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888336235792435e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888441078136131e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995495659050591e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.627877902142574662e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331646514608436194e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.969687590940550348e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.605611382240146323e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.165685056088396954e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331646508823004060e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995544919736399e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331646534844803220e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.969687586833026582e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797906583158883187e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.662686390662615588e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979990373164248529e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995572199542591e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.627877899067481149e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.663040645055769318e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.994604299834054517e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797906844168577045e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797906396648632610e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.391075239758264859e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454343056349773455e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.897829315949406750e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.985265908822029357e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463165629213988e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.974008687483860908e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.637848126717431629e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.969687610345342010e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454342995568077113e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463207726886003e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.637848126611952115e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.118620197041614750e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797907018416384339e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.021988161584063137e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.307658799110355430e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995482545584722e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.098808388832501315e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.685051879092555271e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.333774311307329041e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331646508985602329e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463181702362355e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906384471199914e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.307658772829410232e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.021987981178658078e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.844479638079830786e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.844526954215296749e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302120124053040007e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.685051809944869916e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979990369758787616e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.994604290007394476e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.021988137350768877e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.662686234271129160e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.685052001688571943e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797906381053051117e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.048927681241149434e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.186266555696458003e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.154869877709873149e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.896645071805093563e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.454343058388218424e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.307658769854988967e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.352139815688473634e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.994604331908907846e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.663040597326859049e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888583074854958e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.307658808296838671e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.021988128606942103e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331646536857679752e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302120125122121774e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.662686229091997592e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.985265786712698377e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.911592959742666742e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.897848279961127788e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797906910432218286e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.973972609465617867e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.048927368797541781e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995549831320039e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.797906307764575828e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.118620377205640670e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.834974581418868156e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.685051895268802280e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.331646507170052396e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463207994513034e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.186234666482751700e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.352139797838753044e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463156725810418e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.973980472728687013e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.930957710876899519e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302120097692921197e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.730708847783415827e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463173707722961e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.299538702650895661e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.893575603129961024e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.340718541580246947e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.793670954329962847e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.969687599345040507e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888377825640667e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302120101862016543e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979990373039936302e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.627877912190109688e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.834344559058012081e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979990368788079103e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.221322936857452079e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.637848137924928504e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.662686282535047577e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.947118938172678781e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.002242684184096566e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.663040543393502935e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.480279699523160852e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.662686366657780246e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.637848134325871063e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.627877908704485677e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.917829717482333329e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.480280157987234224e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463216295996979e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.302120125297345221e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.685051880979576922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.734463169665845017e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.048927562756027720e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.685051785102060995e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.979990368955366398e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.333773513013864376e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.186267608168201267e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.048927834989535679e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.903854751058011233e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.994604308860801645e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.969687592451564440e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.627877907644597943e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.021988105738934616e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.619097290672578793e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.084906389708523822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.974007327826862113e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888289039544414e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.422995563881984837e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.118620835788909806e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.480278111109017303e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888528834977924e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.834343716198120200e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.048927328965437500e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.974019389473005787e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.380888459675873925e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.918174927253457965e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.605611334047284400e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.901751426958677924e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.912981931882948988e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.899324615458859028e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.340717834055481505e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.730708906143344938e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.580439900324395935e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.663040690933132337e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.340718125825532958e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.021988050142309534e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.947118975103892424e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.299538703949544349e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.186269874212242566e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
